Site,BUFF_DIST,VEGETATED-EDGE-ROADS,HARVEST-AREA,ROAD-GRAVEL-1L,CONVENTIONAL-SEISMIC,TAME_PASTURE,PIPELINE,ROAD-GRAVEL-2L,TRAIL,WELL-BITUMEN,ROUGH_PASTURE,WELL-ABAND,ROAD-UNCLASSIFIED,CROP,LOW-IMPACT-SEISMIC,CLEARING-UNKNOWN,CULTIVATION_ABANDONED,ROAD-PAVED-UNDIV-2L,ROAD-UNIMPROVED,TRUCK-TRAIL,DUGOUT,ROAD-PAVED-UNDIV-1L,WELL-GAS,VEGETATED-EDGE-RAILWAYS,HARVEST-AREA-WHITE-ZONE,COUNTRY-RESIDENCE,BORROWPIT-DRY,RURAL-RESIDENCE,BORROWPIT-WET,BORROWPITS,GRVL-SAND-PIT,RIS-RECLAIMED-TEMP,RIS-CLEARING-UNKNOWN,RIS-DRAINAGE,RIS-MINES-OILSANDS,RIS-OVERBURDEN-DUMP,RIS-FACILITY-OPERATIONS,TRANSMISSION-LINE,RIS-TAILING-POND,CLEARING-WELLPAD-UNCONFIRMED,MINES-OILSANDS,RIS-SOIL-REPLACED,ROAD-PAVED-1L,RIS-OILSANDS-RMS,RIS-FACILITY-UNKNOWN,RIS-BORROWPITS,RIS-TRANSMISSION-LINE,RIS-SOIL-SALVAGED,RIS-ROAD,RIS-PLANT,URBAN-RESIDENCE,FACILITY-OTHER,AIRP-RUNWAY,RUNWAY,RIS-RECLAIMED-PERMANENT,URBAN-INDUSTRIAL,LAGOON,FACILITY-UNKNOWN,RESIDENCE_CLEARING,WELL-CASED,ROAD-UNPAVED-2L,ROAD-PAVED-3L,SURROUNDING-VEG,RLWY-SGL-TRACK,ROAD-WINTER,SUMP,GREENSPACE,ROAD-PAVED-2L,WELL-OTHER,CANAL,RESERVOIR,WELL_CLEARED_NOT_CONFIRMED,MISC-OIL-GAS-FACILITY,CAMP-INDUSTRIAL,RIS-CAMP-INDUSTRIAL,OIL-GAS-PLANT,WELL-UNKNOWN,RIS-UTILITIES,CFO,RECREATION,CAMPGROUND,PEAT,GOLFCOURSE,LANDFILL,TRANSFER_STATION,MILL,ROAD-PAVED-DIV,RLWY-SPUR,WELL_CLEARED_NOT_DRILLED,OPEN-PIT-MINE,WELL-OIL,ROAD-PAVED-4L,MINES-PITLAKE,RIS-RECLAIMED-CERTIFIED,RIS-WINDROW,TAILING-POND,RLWY-MLT-TRACK,RLWY-DBL-TRACK,RIS-WASTE,INTERCHANGE-RAMP,ROAD-PAVED-5L,RIS-AIRP-RUNWAY,FRUIT-VEGETABLES,ROAD-UNPAVED-1L,RIS-RECLAIM-READY,RIS-TANK-FARM
LU13_32,1250,0.005062227,0,0.005063784,0.002916392,0,0.027758783,0,0.001315566,0,0,0.002417901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019295493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU13_30,1250,0.005049372,0,0.0050552,0.006264433,0,0.027894736,0,0.001692767,0,0,0.006097824,0,0,0,0,0,0,0,0.001168373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01934707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00064466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU13_53,1250,0.022939163,0,0,0.002149446,0,0.026288522,0.006980084,0,0,0,0.000799799,0,0,0,0,0,0,0.000454874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007575343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU13_22,1250,0.039169595,0.19380645,0,0.00513139,0,0.079857557,0.009064707,2.66E-05,0,0,0.000891678,0,0,0.005468954,0.005672172,0,0,0.005943928,8.14E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033041043,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025766555,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006466665,0,0,0.000860576,0,0,0,0.068478939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU13_19,1250,0.027821669,0.217743833,0,0.001860501,0,0.079019049,0.007113314,4.41E-05,0,0,0.000799725,0,0,0.005205574,0.012881201,0,0,0.001264088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042983435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013816031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU13_45,1250,0.023183028,0.178869854,0,0.002957059,0,0.078086921,0.007051593,0,0,0,0,0,0,0.00327774,0.014110656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049762524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003838156,0,0,0,0,0,0,0.002339178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU13_08,1250,0.0233032,0,0,0.000399544,0,0.089224429,0.007069258,0.000664187,0,0,0.001184989,0,0,3.84E-05,0.002073781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046865994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00626747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU13_43,1250,0.023280775,0.091952413,0,0.002722656,0,0.087778759,0.007079752,0.000365567,0,0,0,0,0,0,0.006048212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046441598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010105626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU13_41,1250,0.023425628,0,0,0.002801503,0,0.090396923,0.007111811,0.000398003,0,0,0.001984757,0,0,3.84E-05,0,0,0,0,0.00054359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049663486,0,0.001250616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU13_59,1250,0.02305486,0,0,0.003291941,0,0.024926716,0.00701773,0,0,0,0.000799799,0,0,0,0,0,0,0.000454874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007575343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU13_06,1250,0.02775866,0,0.003230336,0.001771554,0,0.046543095,0.007377549,0,0,0,0.001031224,0,0,0,0,0,0,0.000575304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026778383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00689868,0,0,0,0,0,0,0.007081309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU13_14,1250,0.023690659,0,0.001081746,0.002739775,0,0.082472509,0.006799996,0,0,0,0.001830992,0,0,0,0,0,0,0.000575304,0.00054359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055768773,0,0.001250616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00689868,0,0,0,0,0,0,0.007081309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU13_52,1250,0.024731015,0.042292776,0,0.011050872,0,0,0.007383017,0,0,0,0.013435747,0,0,0,0.000417451,0,0,0.00028205,0.002556701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007316791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU13_36,1250,0.023703182,0,0,0.013669215,0,0,0.007059849,0.000106023,0,0,0.007211864,0,0,0,0,0,0,0,0.000337716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000444906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00639804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU13_38,1250,0.023254311,0.003300633,0,0.009919407,0,0,0.007074786,0.00025497,0,0,0.005792774,0,0,0,0,0,0,0.000461047,0.003459824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013836049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU13_20,1250,0.037590832,0.006987968,0,0.00830031,0,0.085724911,0.008817999,0.00027849,0,0,0.003647867,0,0,0.033586345,0.009551105,0,0,0.008683978,0.001063555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018164067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000301668,0,0,0,0,0,0,0,0.010851809,0,0,0.002810598,0,0,0,0.068575425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU13_17,1250,0.039495522,0.039521552,0.00022541,0.007070239,0,0.099344224,0.013619378,0.000117373,0,0,0.002252994,0,0,0.028394088,0.008170412,0,0,0.001741743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017367593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013141804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU13_56,1250,0.012379888,0.000806496,0.000779629,0.010180159,0,0.043800242,0.007885856,0.000117373,0,0,0.002475187,0,0,0.037771953,0.000141623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038075413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU13_49,1250,0.023963431,0,0,0.004107405,0,0.058130564,0.007052827,0.00011872,0,0,0.006850983,0,0,0.061494233,0,0,0,0.003310452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018986238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001301092,0,0,0,0,0,0,0,0.010828253,0,0,0.006446442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU13_70,1250,0.036213528,0,0.005445239,0.007715431,0,0.081296719,0.005659438,0.000385503,0,0,0.007971146,0,0,0.048479679,0.000861128,0,0,0.004965335,0,0,0,0,0,0,0,0,0,0.007344276,0.000442554,0,0,0,0,0,0,0,0.0271357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014237793,0,0,0.012370875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU13_11,1250,0.012290426,0,0.003233291,0.011808984,0,0.009659826,0,0.000722819,0,0,0.012421106,0,0,0.061671181,0.104286977,0,0,0.004091649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000383216,0,0,0,0,0,0,0,0,0,0,0,0.001688445,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013670044,0,0,0.005579128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU15_44,1250,0.006157311,0,0.005717285,0.007949547,0,0.022701804,0,0,0.010723195,0,0.002183272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007682533,0,0,0,0,0,0,0,0,0,0,0.001446301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU15_11,1250,0.005786524,0,0.005388412,0.006913111,0,0.018434696,0,0,0.011598827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000342505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU15_19,1250,0.005880991,0,0.005423376,0.00931098,0,0.018635953,0,0,0.010089794,0,0.003462284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007682533,0,0,0,0,0,0,0,0,0,0,0.001446301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU15_07,1250,0.006405898,0,0.005883185,0.008350122,0,0.018226903,0,0,0.010161061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010533852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU15_34,1250,0.007244613,0,0.006298331,0.018466903,0,0.03129748,0,0,0.009961473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001652213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU15_37,1250,0.007283225,0,0.006217706,0.009665362,0,0.040212304,0,0,0.011447021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012414343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU15_18,1250,0.006572968,0,0.005887852,0.009110557,0,0.027361774,0,0,0.008428837,0,0.001267445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000194359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU15_43,1250,0.005567636,0,0.005554214,0.005779639,0,0.021334293,0,0,0.012145746,0,0.00218994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013154981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU15_10,1250,0.005376665,0,0.005462333,0.005808613,0,0.025082139,0,0,0.010760694,0,0.001222661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013189674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU15_58,1250,0.003807942,0,0.004022585,0.005789595,0,0.029039359,0,0,0.007313049,0,0.001222661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013189674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU15_08,1250,0.003419228,0,0.003093441,0.008301135,0,0.010490501,0,0,0.006593783,0,0.001651964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007560282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000431551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU15_12,1250,0.008302964,0,0.006413242,0.004845365,0,0.028564905,0,0.001623857,0.017788379,0,0.001188317,0,0,0,0,0,0,0.00131813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024598718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU15_17,1250,0.005368328,0,0.001134268,0.010081194,0,0.025169149,0.000206541,0,0,0,0.002023205,0,0,0.025380259,0,0,0,0.003029819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005042732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003138449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU15_01,1250,0.012928758,0,0.008670015,0.014168624,0,0.036706466,0,0,0.00293037,0,0.005129471,0,0,0,0.001059191,0,0,0.000173734,0,0,0,0.001402791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002997923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006752673,0,0,0.003157784,0,0,0,0.005014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU15_26,1250,0.012219766,0,0.007555013,0.011493348,0,0.030872488,0,0.000618175,0.008019233,0,0,0,0,0,0.001059191,0,0,0.000173734,0,0,0,0.001402791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002997923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026412457,0,0,0,0,0,0,0.005014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU15_27,1250,0.010323668,0,0.005790113,0.008138939,0,0.027468874,0,0.002089634,0.008998583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027695242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU15_28,1250,0.01059128,0,0.006065812,0.011168672,0,0.025977841,0,0,0.013609386,0,0.001631714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000303195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU15_02,1250,0.010319516,0,0.005857664,0.009363086,0,0.019126443,0,0,0.012257056,0,0.003263409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU15_29,1250,0.009885144,0,0.005505101,0.005215819,0,0.017925968,0,0,0.010070901,0,0.001631695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU15_30,1250,0.010190407,0,0.005744484,0.001903964,0,0.017956906,0,0,0.009264136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU15_31,1250,0.010179178,0,0.005815131,0.005200556,0,0.017963755,0,0,0.009950072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU15_32,1250,0.010490972,0,0.005601345,0.004756643,0,0.02009262,0,0,0.005120285,0,0,0,0,0,0.003891586,0,0,0.000721949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002911586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.58E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU15_20,1250,0.006831896,0,0.00561739,0.018100514,0,0.015166918,0,0,0.004535694,0,0.001631856,0,0,0,0.000900934,0,0,0.000565977,0,0,0,0,0,0,0,0.000338331,0,0,0,0.023120077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001095273,0,0,0,0,0,0.007658397,0,0,0.001353198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU15_21,1250,0.00670726,0,0.006058108,0.008508456,0,0.0173701,0,0,0.00974708,0,0.000800812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010533852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU15_23,1250,0.007777745,0,0.006348606,0.012074359,0,0.015357403,0,0,0.011779162,0,0,0,0,0,0,0,0,0.000565977,0,0,0,0,0,0,0,0,0,0,0,0.023120077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU15_41,1250,0.008429407,0,0.006051627,0.012518369,0,0.012013845,0,0,0.007527468,0,0,0,0,0,0,0,0,0.001085888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00184105,0,0,0,0,0,0,0,0.002375545,0,0,0,0,0,3.72E-05,0,0,0.001652273,0,0,0,0.029531142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU15_25,1250,0.006752184,0,0.005927218,0.009466265,0,0.017955385,0,0,0.008188004,0,0,0,0,0,0,0,0,0,0,0,0,0.000927439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU15_09,1250,0.006803513,0,0.005972391,0.006909195,0,0.017860879,0,0,0.008673266,0,0,0,0,0,0,0,0,0,0,0,0,0.000927439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
