"Site","BUFF_DIST","FEATURE_TYPIPELINE","FEATURE_TYHARVEST.AREA","FEATURE_TYMISC.OIL.GAS.FACILITY","FEATURE_TYTRANSMISSION.LINE","FEATURE_TYCONVENTIONAL.SEISMIC","FEATURE_TYLOW.IMPACT.SEISMIC","FEATURE_TYWELL.ABAND","FEATURE_TYWELL.GAS","FEATURE_TYWELL.OTHER","FEATURE_TYWELL.BITUMEN","FEATURE_TYCLEARING.UNKNOWN","FEATURE_TYOPEN.PIT.MINE","FEATURE_TYVEGETATED.EDGE.ROADS","FEATURE_TYROAD.PAVED.UNDIV.2L","FEATURE_TYROAD.GRAVEL.1L","FEATURE_TYROAD.UNIMPROVED","FEATURE_TYHARVEST.AREA.WHITE.ZONE","FEATURE_TYTRAIL","FEATURE_TYCROP","FEATURE_TYROUGH_PASTURE","FEATURE_TYTAME_PASTURE","FEATURE_TYRURAL.RESIDENCE","FEATURE_TYURBAN.RESIDENCE","FEATURE_TYGREENSPACE","FEATURE_TYRECREATION","FEATURE_TYRUNWAY","FEATURE_TYWELL.CASED","FEATURE_TYFACILITY.UNKNOWN","FEATURE_TYURBAN.INDUSTRIAL","FEATURE_TYCLEARING.WELLPAD.UNCONFIRMED","FEATURE_TYGRVL.SAND.PIT","FEATURE_TYVEGETATED.EDGE.RAILWAYS","FEATURE_TYROAD.UNCLASSIFIED","FEATURE_TYBORROWPIT.WET","FEATURE_TYBORROWPIT.DRY","FEATURE_TYBORROWPITS","FEATURE_TYRESIDENCE_CLEARING","FEATURE_TYCAMPGROUND","FEATURE_TYWELL_CLEARED_NOT_CONFIRMED","FEATURE_TYCAMP.INDUSTRIAL","FEATURE_TYOIL.GAS.PLANT","FEATURE_TYTRUCK.TRAIL","FEATURE_TYROAD.GRAVEL.2L","FEATURE_TYROAD.PAVED.UNDIV.1L","FEATURE_TYSUMP","FEATURE_TYDUGOUT","FEATURE_TYCOUNTRY.RESIDENCE","FEATURE_TYMILL","FEATURE_TYROAD.PAVED.2L","FEATURE_TYFACILITY.OTHER","FEATURE_TYSURROUNDING.VEG","FEATURE_TYRLWY.SGL.TRACK","FEATURE_TYWELL_CLEARED_NOT_DRILLED","FEATURE_TYWELL.UNKNOWN","FEATURE_TYCULTIVATION_ABANDONED","FEATURE_TYGOLFCOURSE","FEATURE_TYAIRP.RUNWAY","FEATURE_TYLAGOON","FEATURE_TYRESERVOIR","FEATURE_TYTRANSFER_STATION","FEATURE_TYLANDFILL","FEATURE_TYMINES.PITLAKE","FEATURE_TYRLWY.SPUR","FEATURE_TYROAD.PAVED.1L","FEATURE_TYCANAL","Gridcll","Lab"
"LU2-17",3000,8.50906427018143e-05,0.332137580461958,0,0,0.00809904343412852,0,0.000275922197578888,0,0,0,0,0,0.00565185008630963,0,0.00219886341150633,0.000411159233935008,0,0.0012469395735704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00224309748790522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LU2-17","ACME"
"LU2-18",3000,0,0.415105750827776,0,0,0.00551273276116279,0,0.000282799568485682,0,0,0,0.000596255907644899,0,0.00612516093020911,0,0.00219381057344487,0.00134171228748461,0,0.00243053048550628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00141882239435096,0,0,0,0,0,0,0.000297382791178679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LU2-18","ACME"
"LU2-20",3000,0.00414445251671241,0.0758851138516888,0,0,0.00866123310225136,0,0.00307512072268269,0,0,0,0.000282285604154097,0,0.00659803359508805,0,0.00221901676541935,0,0,0.00177059797781015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000415039625215854,0.00187192347061125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LU2-20","ACME"
"LU2-21",3000,0.00403772548765263,0.06155119424662,0,0,0.00778125301674074,0,0.00239700233613842,0,0,0,0.000282285604154085,0,0.00620330360210835,0,0.00213155709677273,0,0,0.00154163996749796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000415039625215837,0.00133303550801904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LU2-21","ACME"
"LU2-24",3000,0.00709559888956277,0.28938402477985,0,0,0.00678201356610782,0,0.00452036152861377,0.000402624497432007,0.000594937171391655,0,0,0,0.0111186906756318,0.00324509283846026,0.00127593913148271,0.00276423029711818,0,0.00184915246683663,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00158544736226716,0,0,0,0.00109815682299371,0,0,0,0,0,0,0,0,0.00054563913227234,0,0,0,0,0,0,0.000781032748281278,0,0,0,0,0,0,0,0,0,0,0,0,0,"LU2-24","ACME"
"LU2-25",3000,0.00729919593679126,0.131130600314041,0.0001853895814847,0,0.0109991247891709,0,0.00190192197768176,0,0,0,0.000386377436847412,0,0.00699419874191661,0,0.0022810964322706,0.000337380249236639,0,0.00243495573387087,0,0,0,0,0,0,0,0,0,0,0,0.000391301190217434,0,0,0,0,0.00174253026058346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LU2-25","ACME"
"LU2-26",3000,0.00223594188306619,0.158028055408181,0,0,0.0066456286154037,0,0.00162977635818637,0.000402509909109189,0,0,0,0,0.00250357192331412,0,0.0022035900822868,0,0,0.00346376231703976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000368555361643297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LU2-26","ACME"
"LU2-27",3000,0.0158429488586971,0.160079729992352,0.000185389581484702,0.019694809865212,0.00960267436224656,0,0.00171995929137718,0,0,0,0.000176260545443429,0,0.0162596626011242,0.000741027458909822,0.00432010056280299,0.000678770259893295,0,0.00192926855066335,0,0,0,3.17204097908075e-05,0,0,0,0,0,0,0,0.000391301190217436,0,0,0,0,0.00102847259391338,0.000159923056695616,0,0,0,0,0,0,0.000278439847445869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LU2-27","ACME"
"LU2-29",3000,0,0.0679213488170018,0,0,0.00824370996586542,0,0,0,0,0,0.000296767143620306,0,0.00596069671757282,0,0.000149557388584569,0,0,0.000827267098906926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000311946897250748,0.00305358618447479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LU2-29","ACME"
"LU2-30",3000,0,0.126225815453694,0,0,0.0102090182893902,0,0.000910272900718578,0,0,0,0.000296767143620324,0,0.00594431753101281,0,0.000149557388584578,0,0,0.000730391400330807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00174986204579237,0.00304947400563654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LU2-30","ACME"
"LU2-31",3000,0,0.122452706094551,0,0,0.00875060207553072,0,0.000619862237700037,0,0,0,0,0,0.00654563837947949,0,0.000111005267239082,0.000627756671313254,0,0.00208252437002765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00493723581069658,0,0,0,6.2607281690876e-05,0.00313692690053211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LU2-31","ACME"
"LU2-32",3000,0,0.0653257031621831,0,0,0.00636540277501123,0,0.00060171471068072,0,0,0,0.000167541366076437,0,0.00565590632923938,0,0.000909640553918978,0.000627756671313277,0,0.00220105612403171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00493723581069675,0,0,0,7.92529875760198e-05,0.00222386246453091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LU2-32","ACME"
"LU2-33",3000,0,0.196793034256178,0,0,0.00885838614824423,0,0.000537943223672614,0,0,0,0,0,0.0056378276612758,0,0,0,0,0.00108915654941271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.26072816908818e-05,0.00299635084102786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LU2-33","ACME"
"LU2-34",3000,0,0.171303344609907,0,0,0.00571345615748189,0,0.000282780492429205,0,0,0,0.000167541366076436,0,0.0029014467938728,0,0.00230466420059493,0.00048236300958947,0,0.00161954809012422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.66457058851415e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LU2-34","ACME"
"LU2-36",3000,0,0.156286152084088,0,0,0.00828865599347104,0,0.000914931587138008,0,0,0,0,0,0.001916757415389,0,0.00153220345701327,0,0,0.00177655133440335,0,0,0,0,0,0,0,0,0,0,0,0.000277741827486833,0,0,0,0,0,0,0,0,0,0,0,0.000154313310355326,0,0,0,0,0,0,0,0.00302160872637436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LU2-36","ACME"
"LU2-38",3000,0.000435858431729343,0.211626312445562,0,0,0.00873204477518719,0,0.000275922197578887,0,0,0,0,0,0.00539404683278377,0,0.00215040652327778,0,0,0.0011451182576226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00212217699160802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LU2-38","ACME"
"LU2-39",3000,0,0.421186794737276,0,0,0.00652405389429975,0,0.000282807412785297,0,0,0,0,0,0.00601210200426599,0,0.00238987307861165,0.000725411843748523,0,0.00122740627499149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00203571723974377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LU2-39","ACME"
"LU2-40",3000,0.00204477433571674,0.0411565554960602,0,0,0.00916264602719401,0,0.0029553957556203,0,0,0,0.000234779437018077,0,0.00643198229488423,0,0.00220508239037705,0,0,0.00109651238053611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000415039625215848,0.00160897245486952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LU2-40","ACME"
"LU2-42",3000,0,0.397774944641172,0,0,0.00543060171661121,0,0.000282799568485688,0,0,0,0.000596255907644911,0,0.00612637300951969,0,0.0024565901858533,0.000736402347783821,0,0.00222058758672476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00151537514925046,0,0,0,0,0,0,0.000460830190344187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LU2-42","ACME"
"LU2-44",3000,0.000206068441995251,0.179780682222508,0,0,0.0058777865288415,0,0.00151926763997397,0.000402509909109209,0,0,0.000267913662115829,0,0.00376871224227413,0,0.00217193386538518,0,0,0.00357945693713812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000256123910606082,0,0,0,0,0,0,0.000792973575747162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LU2-44","ACME"
"LU2-46",3000,0.00496943178610446,0.123733476441728,0,0,0.00785895584218143,0,0.000902085345160485,0,0,0,0.000980660694002321,0,0.00264854673527464,0,0.000457316895902044,0.00210428258841165,0,0.00264193451583999,0,0,0,0.000688995463999479,0,0,0,0,0,0,0,0,0,0,0,0,0.000644438597171513,0,8.57042536046552e-05,0,0,0,0,0.000349491216778036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LU2-46","ACME"
"LU2-47",3000,0.00755138364707096,0.131856177605799,0.000185389581484703,0.00876066351016956,0.0113093422192367,0,0.00156445881244883,0,0,0,0.000287868460544197,0,0.0106536330706973,0,0.00327263510487514,0.000615929556208399,0,0.00250482290290236,0,0,0,0,0,0,0,0,0,0,0,0.000391301190217439,0,0,0,0,0.00157915858906102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LU2-47","ACME"
"LU2-50",3000,0.00683539275094653,0.10466313593018,0,0,0.00638753520996219,0,0.00130662070201938,0.000355661834841599,0,0,0.000979750468517759,0,0.00198746910061133,0,0,0.00243090136045998,0,0.00301105267288058,0,0,0,7.0420665482613e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.000491322401937288,0,0,0,0,0,0,0.000299399282515928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LU2-50","ACME"
"LU2-51",3000,0.0072410332592068,0.127622983499943,0,0,0.00269793344087206,0,0.00200429790320273,0.00100097449328159,0,0,0,0,0.00225800513832852,0,0,0.00263082134380064,0,0.000896688745686835,0,0,0,7.04206654826126e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.000491322401937285,0,0,0,0,0,0,0.000373836834521986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LU2-51","ACME"
"LU2-52",3000,0.00426220414409169,0.395284472935216,0,0,0.00359545410364897,0,0.00176606402172856,0.000427927828340704,0,0,0,0,0.00370063380015293,0,0.00143653534840889,0.000866479393184724,0,0.00202238541599446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000432629149964014,0,0,0,0,0,0,0.00130957303164068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LU2-52","ACME"
"LU2-54",3000,0.00648182845627565,0.340470564588724,0,0,0.00308893870634801,0,0.00193099704258654,0.000280626368917146,0,0,0,0,0.00417584734326383,0,0.00109128423134876,0.00165807543292385,0,0.00169922770066493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000714761351750115,0,0,0,0,0,0,0.0013098975377915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LU2-54","ACME"
"LU2-56",3000,0.00578090064768014,0.311171415167866,0,0,0.00354583369042442,0,0.00137275558077028,0.00114056902319158,0,0,0,0,0.00383076935149559,0,0.000529645039790688,0.00182411305978756,0,0.0015549621057601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000542078541892281,0,0,0,0,0,0,0.00130989753779143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LU2-56","ACME"
"LU2-57",3000,0.00316228384337939,0.196402783148741,0,0,0.00580322317003081,0,0.000677088198814905,0.00114436186287618,0,0,0,0,0.00124083497495076,0,0,0.00113069766183896,0,0.00139616620484657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000370453058622124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LU2-57","ACME"
"2-0-CA22B",3000,0.00930021254961827,0.278515028145422,0,0.00196797280120678,0.00691433933364304,0,0.00333744838506937,0.000402624497431995,0.000237785708015777,0,0,0,0.00279775257503399,0,0.000156301377998301,0.0026287125655099,0,0.00163100912296454,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0037084035418412,0,0,0,0,0,0,0,0,0,0,0,0,0.000545639132272323,0,0,0,0,0,0,0.00160125228731942,0,0,0,0,0,0,0,0,0,0,0,0,0,"LU2-22","ABMI"
"2-0-CA16B",3000,0.00105883104982781,0.052188035808449,0,0,0.010453946297337,0,0.00113546876816286,0,0,0,0,0,0.00609043293455749,0,0.00219853382531481,0,0,0.000890778929347875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00211428589012253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LU2-16","ABMI"
"2-0-CA48B",3000,0.00778850343749926,0.207962013275427,0.000185389581484703,0,0.0109693190159523,0,0.00210791746533988,0,0,0,0.000104091832693323,0,0.0143788831134954,0,0.00435418989533145,0.000657855179883243,0,0.00249475718030897,0,0,0,3.17204097908078e-05,0,0,0,0,0,0,0,0.000391301190217439,0,0,0,0,0.001819889628625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LU2-48","ABMI"
"2-0-CA49B",3000,0.00898566553021368,0.174104010061954,0,0,0.00753026209353745,0,0.003217706124346,0,0,0,0.0194953568393104,0,0.00772918858820159,0,0.00287400410258942,0.00117170748248587,0,0.00231512801699633,0,0,0,0.00192999179175848,0,0.00607625263045079,0,0,0,0,0,0,0,0,0.000142007328119633,0,0.00067060286145888,0,0.000187761423557405,0,0,0,0,6.26839306016737e-05,0,0,0,0,0.00105287399246734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LU2-49","ABMI"
"2-1B1-CA21B",3000,0.00338690974938367,0.0528687998568991,0,0,0.00753431264329329,0,0.00307972119895677,0,0,0,0.000430377878855762,0,0.00596256596374354,0,0.00204907995312106,0,0,0.00148616467978429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000415039625215847,0.00154727321192897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LU2-21","ABMI"
"LU3-05",3000,0.0219550646834415,0.00537272907680134,0,0.00800809508644057,0.00374738708067386,0.032035417793309,0.00340105818103251,0.00163579543110725,0.000743889920764609,0,0.000787101635060801,0,0.00451983061557573,0,0.00217967974599418,0.000718469795740514,0,0.00136674767232297,0,0,0,0,0,0,0,0,0,0,0,0.000186386463691936,0,0,0,0,0,0.000129970995430351,0,0,0,0.00444404293474737,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000226904140130833,0,0,0,0,0,0,0,0,0,0,0,"LU3-05","ACME"
"LU3-07",3000,0.0487798407905651,0.0563776624756102,0.00339047076214139,0.0139290842445015,0.00391508004556509,0.018835832364816,0.0045590011836717,0.00280106588987271,8.40519934817761e-06,0,0.00160562262103207,0,0.00421550742555394,0,0.000108176969235932,0.00282022301129911,0,0.00246409103617239,0,0,0,0,0,0,0,0,0.000179871778263663,0,0,0,0,0,0.000100413029349568,0,0,0.000163458890152024,0,0,0,0.00644358097360731,0.00988680601579993,0,0.0033183170798912,0,0,0,0,0,0,0.00476737962011125,0,0,0,0,0,0,0,0.000227837054735008,0,0,0,0,0,0,0,"LU3-07","ACME"
"LU3-10",3000,0.0276121943533043,0.0217606175204534,0.00298923400857682,0.0139643703966984,0.00463484760251856,0.0254990555989044,0.0177429550923481,0.00275617601697008,0.000554836704524251,0,0.00227665170670035,0,0.00799770010133722,0,0.00104252003747728,0.00290588725611896,0,0.0021252717760641,0,0,0,0,0,0,0,0,0.00037014759632727,0,0,0.00117042551229541,0,0,0,0.00103860463864752,0.000751473880818927,0.000163458890152022,0,0,0.00189667012434059,0.00173285785252934,0,0.000516481078351716,0.00298684138872179,0,0.00317055565196046,0,0,0,0,0.00227160624877388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LU3-10","ACME"
"LU3-102",3000,0.0212420830567181,0,0,0.00508869368371341,0.00347057610775184,0.0243309098873494,0.00502504535306296,0.00186958818128045,0.000743889920764629,0.000660269291169534,0.000502939141601456,0,0.0049298446431688,0,0.00222076323359928,0.00137510990650314,0,0.000848542981261826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000129970995430354,0,0,0.000220244506396202,0.0044440429347475,0,0,0,0,7.21549995190072e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LU3-102","ACME"
"LU3-103",3000,0.0169983959765766,0.0118355885243581,0,0.00292415942948596,0.0045956868818082,0.0258829169901851,0.00298889073890705,0.00153511652391928,0.000346658600164246,0.000444673597204242,0.000502939141601441,0,0.00481001679771092,0,0.00214044429706802,0.00122654669296687,0,0.000599955295435685,0,0,0,0,0,0,0,0,0.000669005077056068,0,0,0.000175243138794424,0,0,0,0,0,0.000129970995430351,0,0,0,0.00444404293474736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LU3-103","ACME"
"LU3-111",3000,0.0222181128865843,0.0112986606652024,0,0,0.00565491687949253,0.00653651137807476,0.00214590720613058,0.00304358776680954,0,0.000414552061558826,0.000663445285239922,0,0.00494146090869429,0,0.00153223448761398,0.00109365200643277,0,0.000936394168744665,0,0,0,0,0,0,0,0.00153971692635193,0.00285508187662832,0.00115753781172377,0,0.000873406282898268,0,0,0,0,0,0.00106641918639779,0,0,0,1.83329958192778e-05,0,0,0,0.000622735543428309,0.00757131976896259,0,0,0,0,0,0.0120346366483795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LU3-111","ACME"
"LU3-126",3000,0.034816573352042,0,0,0.00627625060459907,0.00738740386290155,0.0333365664266181,0.0240910355848907,0,0.0112265391029205,0.0117422431347869,0,0,0.000972777844164275,0,0,0.00362977598717603,0,0.00027031267781775,0,0,0,0,0,0,0,0,0.0041405947241817,0,0,0.000708475541724515,0,0,0,6.53119358218508e-06,0,0,0,0,0,0,0,0.000339496202614641,0,0,0.00297090727986295,0,0,0,0,0,0,0,0.00163260330326371,0,0,0,0,0,0,0,0,0,0,0,0,"LU3-126","ACME"
"LU3-129",3000,0.0859616291238344,0,0.00523517092043673,0.0100650094178342,0.00414282324544936,0.02495105654396,0.0280835992468708,0.000914511065296824,0.0287851810410282,0.0388752963695706,0.0235142856192729,0.0159256394650636,0.0107573574009483,0,0.00170721977543814,0.0104378810687573,0,0.000124574442416198,0,0,0,0,0,0,0,0,0.00509929723098638,0,0,0.00420447043054007,0,0,0,1.39815487876522e-06,0,0,0,0,0,0,0.000365080028579746,0,6.65480333224503e-05,0,0.00181422362260777,0,0,0,0,0.00298594076436943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LU3-129","ACME"
"LU3-13",3000,0.00262269733925601,0.0142026554390043,0,0,0.0061940634524295,0.0252270059428828,0.0104345924459059,0.000572638859426478,0.000420592800135978,0,0.000123259142601689,0,0.00718790485991448,0.0036478813751478,0,0.00226598102043732,0,0.000326168132228552,0,0,0,0,0,0,0,0,0.000551073007191277,0,0,0,0.0111595897344921,0,0,0,0,0.000404352626028377,0,0,0,0,0,0.000668820099177256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LU3-13","ACME"
"LU3-131",3000,0.0264285621546951,0.0499092074518525,0.000984434255887888,0,0.00554743256357369,0.0220781972042872,0.00278427880961583,0.000372929825124116,0.000217348131265938,0,8.25632215510845e-05,0,5.93254157322064e-05,0,0,0.000319863732096636,0,0.000812229201730518,0,0,0,0,0,0,0,0,0.000669005077056056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LU3-131","ACME"
"LU3-137",3000,0.031041146811547,0.0103922953286603,0.00527383988069655,0,0.00464899567092271,0.0101074579942848,0.00127670966484032,0.000858137415752566,0.00105168362693068,0,0.00212479132096648,0,0.0118818610712163,0.00342215417490154,0.00146886399120208,0.00275586815923783,0,0.000307457217636707,0,0,0,0,0,0,0,0,0.000341797095231537,0.00474920856281611,0,0,0.0135390579747602,0,0,0.00324030265894952,0.00127414268459726,0,0,0,0,0,0,0.000467831713120869,0,0.00087310094400595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LU3-137","ACME"
"LU3-14",3000,0.00170754446060429,0.0105940099128025,0,0,0.00688563869424566,0.0230725721998994,0.0101015307686359,0.000572638859426464,0.000841221442481187,0.000633619663522149,0.000123259142601686,0,0.00744835823806605,0.003800200982593,0,0.00148898671388781,0,0.000934778446608365,0,0,0,0,0,0,0,0,0.000741985995167956,0,0,0.000192338434350193,0.0124161756234413,0,0,0,0,0.000404352626028367,0,0,0,0,0,0.000143863646914531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LU3-14","ACME"
"LU3-147",3000,0.0653690071405384,0,0.0293058426627852,0.00866507788163512,0.00615693775259391,0.0183680340273549,0.0218082238997272,0.00153878832482449,0.0164032522611173,0.028520533209467,0.00401201423174777,0,0.00755978955032284,0,0.000475905137933586,0.0110348952129857,0,0.00037196920432412,0,0,0,0,0,0,0,0,0.00827648463341624,0,0,0.00147318750549083,0,0,0,0.00530615000859278,0,0,0,0,0.000205688055130253,0,0,0.00076110233677893,0.00125303506069164,0,0.0090479730807822,0,0,0,0,0,0,0,0,0,0,0,0,0.00240949477030905,0,0,0,0,0,0,0,"LU3-147","ACME"
"LU3-15",3000,0.00635427226076447,0,0,0,0.00919411317575857,0.00917170163478437,0.0060678782672265,0,0.00292754654413147,0,0.000972086717887231,0,0.00571062859879634,0,0,0.00305982897652884,0,0.000401070033897716,0,0,0,0,0,0,0,0,0.00169679175983582,0,0,0.00115058192495072,0,0,0,0,0.000824839707232104,0,0,0,0,0,0,0.00124521758527531,0,0,0.000720462731275007,0,0,0,0,0,0,0,0.00196643728574975,0,0,0,0,0,0,0,0,0,0,0,0,"LU3-15","ACME"
"LU3-17",3000,0.0542201893699456,0,0.0259672152446656,0.00868171815577675,0.00386323801569269,0.0132019580535946,0.0116669787170908,0.00106241183399741,0.00437348446457968,0.00149189172590737,0.00881705489551486,0,0.0102391131337166,0,0,0.00676069578593321,0,0.000571490906038778,0,0,0,0,0,0,0,0,0.00501872246963637,0,0,0.000308637032519312,0,0,0,0,0.000365781616222152,0,0,0,0.000205688055130249,0.0026659178603188,0,0.000744638645616261,0.00222230916166054,0,0.00639416570339054,0,0,0,0,0,0,0,0,0,0,0,0,0.00240949477030901,0,0,0,0,0,0,0,"LU3-17","ACME"
"LU3-18",3000,0.000888793631623219,0,0,0,0.0063869421591521,0.0144241705462746,0.0141535222385225,0.000286211250277784,0.000586013518052235,0,0.000123259142601698,0,0.00879561143919523,0.00342505472245378,0,0.00180886194924326,0,0.00126850428105582,0,0,0,0,0,0,0,0,0.00283455087848946,0,0,0,0,0,0,0.000434426700948581,0.000829849481320596,0.00356116642842635,0,0,0.000124614935776336,0,0,0.0030302451383241,0,0,0,0,0,0,0,0,0,0,0,0.00163789029376037,0,0,0,0,0,0,0,0,0,0,0,"LU3-18","ACME"
"LU3-19",3000,0.00261262025520729,0,0,0,0.0065970655621927,0.0180272263811615,0.0176638800648958,0.000286211250277764,0.00313557505100382,0.00795976676246496,0.00168196194586062,0,0.00745028849440928,0.0032334586594147,0,0.00309442013436902,0,0.00199183950982408,0,0,0,0,0,0,0,0,0.00530142833244005,0,0,0.000356121878922047,0,0,0,0.00043442670094855,0,0.00166224001641284,0,0,0.000196813147465382,0,0,0.00101837337910976,0,0,0.00216983150577063,0,0,0,0,0,0,0,0,0.00163789029376025,0,0,0,0,0,0,0,0,0,0,0,"LU3-19","ACME"
"LU3-20",3000,0.00737919967092058,0,0.0123412282566023,0,0.00625530911821506,0.0171676192887239,0.0194747550089585,0,0.00554985788323931,0.0159120716291528,0.00646314277227057,0,0.0110540720855438,0,0,0.00764140877880517,0,0.00165386340079359,0,0,0,0,0,0,0,0,0.00471243664460344,0,0,0.000748243717400496,0,0,0,0.000434426700948558,0.000225840214724195,0,0,0,0.000196813147465385,0.00730790101160421,0,0.00024811327930616,0,0,0.00216983150577066,0,0,0,0,0.00316916240613392,0,0,0,0.00163789029376028,0,0,0,0,0,0,0,0,0,0,0,"LU3-20","ACME"
