model_name,scale,df,logLik,AICc,delta,delta_subsetted,weight_subsetted,intercept,fire_0_15,lc_broadleaf,lc_coniferous,lc_mixedwood,lc_shrubs,lc_wetland,lc_wetland_treed,pipe_trans,seismic,wells_inactive,harvest_0_15,osm_industrial,wells_active,nonanthro_ed,landscape_shei,landscape_mesh,cfi_site,cfi_site:nonanthro_ed
m_conn_3000,3000,9,-4701.160700693023,9420.35807620267,14.647540694859345,2.9211609966550895,0.0598923879956677,-1.5534438066017304,0.3428429659076823,-0.24602888910995446,-0.10572756282768148,0.13922947465691798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11010516389346842,NA,NA
m_het_3000,3000,9,-4701.227932395431,9420.492539607487,14.78200409967576,3.055624401471505,0.0559980974528407,-1.5550470741429805,0.3261378584539843,-0.28096820436858877,-0.08149600425619145,0.11267122952448774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.10227322544508,NA,NA,NA
m_het_2750,2750,9,-4701.275281803216,9420.587238423057,14.876702915245914,3.6891523470330867,0.043629385920531,-1.555336045561065,0.3168299604351092,-0.2820146067392558,-0.08769292786831073,0.13680244350978005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06067186422877408,NA,NA,NA
m_het_3250,3250,9,-4701.4068930244475,9420.85046086552,15.139925357709217,2.611735658481848,0.0655657180557766,-1.5549079057511586,0.3349937019993351,-0.2579795172612989,-0.07674757809186471,0.09103346110658844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.12688799246009697,NA,NA,NA
m_het_conn_2500,2500,10,-4700.417625465515,9420.88008484177,15.169549333959367,4.995095381893407,0.0248288818419029,-1.5531672751862355,0.34713805415984006,-0.28619039477217717,-0.10793779160027672,0.114891303596636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05062825547580435,-0.151265100511473,NA,NA
m_config_4500,4500,11,-4699.464848785447,9420.983509230087,15.27297372227622,2.306883447969085,0.0887748785252602,-1.547748083895636,0.23860058899628958,-0.26963932539252455,-0.08767026921206686,0.02988343707375862,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.2701439131401945,0.1586174440477092,-0.07920110626005297,NA,NA
m_config_4750,4750,11,-4699.5396925874875,9421.133196834167,15.42266132635632,2.4057404385075642,0.0864022722465654,-1.5471549860232843,0.23870583626847386,-0.26289838798409937,-0.09229755360794513,0.04027650989579579,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.2684290252217951,0.13515754036333927,-0.09767693093729975,NA,NA
m_conn_3250,3250,9,-4701.550087876682,9421.136850569988,15.42631506217731,2.8981253629499406,0.056818280657287,-1.553474320970113,0.34700494048338737,-0.21662352259142975,-0.10269029070982964,0.13303118958781046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.09873442250204417,NA,NA
m_config_4250,4250,11,-4699.588803637774,9421.23141893474,15.520883426928776,2.7013334134699107,0.0788641987420036,-1.5484929312466138,0.2411003700694897,-0.26346180925597956,-0.08653015765053966,0.04294690465698834,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.26568588301049423,0.13513577263383728,-0.07057289588303134,NA,NA
m_config_3500,3500,11,-4699.613716233815,9421.281244126822,15.570708619010475,2.6505693210929167,0.0770098529934377,-1.5480455976707443,0.2541813538460484,-0.2666022820446018,-0.1018095736192824,0.05356970534614504,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.25266546852345234,0.11085729810352427,-0.09689056266004861,NA,NA
m_config_3750,3750,11,-4699.661064400551,9421.375940460295,15.665404952484096,2.753201120518497,0.0762393775841667,-1.5481280805997344,0.25060934690607517,-0.25644116940689066,-0.09718350391087567,0.05319758647246251,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.25981358172077185,0.11037988435404661,-0.09242662122958777,NA,NA
m_config_4000,4000,11,-4699.708708848006,9421.471229355204,15.760693847392758,2.827243377063496,0.074777706787596,-1.548626857256551,0.24393278753325334,-0.25931119469254865,-0.08895992758160497,0.046093906221601054,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.26247081918114445,0.12596614450892327,-0.07003256246575505,NA,NA
m_config_5000,5000,11,-4699.797042148728,9421.647895956648,15.937360448837353,2.912509237516133,0.0731530228104218,-1.546628186357444,0.24008229134552284,-0.2457792639978251,-0.10260114717758881,0.06875081949743375,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.2608008457038586,0.07754247976934298,-0.11262745871736653,NA,NA
m_conn_3500,3500,9,-4701.823977349969,9421.684629516563,15.974094008752218,3.0539547108346596,0.0629437002326579,-1.5542247475494086,0.3451951317786806,-0.20173830498466297,-0.09211356629977814,0.13640904479574775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.08066563356131508,NA,NA
m_het_4500,4500,9,-4701.846894047669,9421.730462911963,16.01992740415153,3.0538371298443963,0.0611070271099086,-1.5564990668252585,0.33484506105020845,-0.23118712344308118,-0.06186657961988723,0.09246731422363987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.11343543283009469,NA,NA,NA
m_het_3500,3500,9,-4701.855809991264,9421.748294799154,16.03775929134281,3.117619993425251,0.0609715912484571,-1.5557506321074865,0.3324453446951712,-0.22835111874435177,-0.07126694448625044,0.11333440863704405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.07784741396212813,NA,NA,NA
m_het_4250,4250,9,-4701.897792499511,9421.832259815646,16.121724307835393,3.3021742943765275,0.0583994767227079,-1.556419380957661,0.3354613978962027,-0.22530774531214398,-0.06267747676136216,0.10461738111627879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.09171756408419818,NA,NA,NA
m_conn_3750,3750,9,-4701.916348198401,9421.869371213426,16.158835705615274,3.246631873649676,0.0595706330659752,-1.554273218906927,0.34649255861006145,-0.1936354964932118,-0.0896855892447319,0.13901746494900172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.07692070243362353,NA,NA
m_conn_5000,5000,9,-4701.943513638711,9421.923702094047,16.213166586236184,3.188315374914964,0.0637296795687533,-1.5528221541717726,0.3484295313696264,-0.19921071323218095,-0.10638397646765568,0.1387302320027615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.10069154211763334,NA,NA
m_conn_4750,4750,9,-4701.957150746274,9421.950976309174,16.240440801362638,3.223519913513883,0.057404588382673,-1.553262648962949,0.3479977321954134,-0.1985723388973515,-0.10034033066583509,0.13854815403570478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0937956290983795,NA,NA
m_het_4750,4750,9,-4701.961534999977,9421.959744816579,16.249209308767604,3.2322884209188487,0.0571534630044556,-1.5567045512100792,0.33141500390662837,-0.22930558092361183,-0.06294776085144693,0.09956071407978272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0988343210201871,NA,NA,NA
m_het_3750,3750,9,-4701.967694995449,9421.972064807524,16.261529299712493,3.349325467746894,0.056589073665653,-1.5561554458165627,0.3331780607050113,-0.216239859043737,-0.0673048278671284,0.11771043884222834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0683336686898381,NA,NA,NA
m_het_conn_2750,2750,10,-4700.966349329175,9421.97753256909,16.266997061278744,5.079446493065916,0.021771109516001,-1.5535036250236887,0.3392733199543149,-0.2712002274977979,-0.1037763721606961,0.1289213671184885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03308840272240828,-0.1069353156927112,NA,NA
m_het_4000,4000,9,-4701.971676462954,9421.980027742533,16.269492234721838,3.3360417643925757,0.057981303741421,-1.5562876749788828,0.3345884751693063,-0.21811786242371284,-0.06535591586128645,0.1106951631198912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0783129701356109,NA,NA,NA
m_conn_4500,4500,9,-4701.984856762708,9422.00638834204,16.295852834229663,3.3297625599225285,0.0532322360967593,-1.5538289017899647,0.34557972955260213,-0.1978213862600628,-0.09595464423154194,0.14107347866397923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.07655300933104223,NA,NA
m_conn_4250,4250,9,-4701.99129518688,9422.019265190385,16.308729682574267,3.4891796691154013,0.0531864807172517,-1.554466232565338,0.3429642671338654,-0.1985288065803616,-0.08938468500466588,0.14249834992321242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.062476196610612746,NA,NA
m_het_conn_3000,3000,10,-4701.0016148019295,9422.0480635146,16.33752800678849,4.611148308584234,0.0257273791792389,-1.5532343579239989,0.34559578539143054,-0.2712516702521352,-0.09773017185502751,0.10599359042795348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.07927102666322816,-0.09174494655602651,NA,NA
m_conn_4000,4000,9,-4702.014111060074,9422.064896936774,16.354361428962875,3.4209109586336126,0.0555723631579682,-1.5545583176960718,0.3433918778327138,-0.19376681799505943,-0.0878090970696006,0.14102687772899206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.06094382490360664,NA,NA
m_het_5000,5000,9,-4702.173312481191,9422.383299779007,16.672764271195774,3.647913059874554,0.0506455586045219,-1.5565869069648905,0.3270808334723578,-0.21765334028239586,-0.07278194379876711,0.12780056618381683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0421567060391375,NA,NA,NA
m_het_conn_3250,3250,10,-4701.255777144651,9422.556388200042,16.845852692231347,4.317662993003978,0.0279408367498405,-1.5532753386542137,0.3510922128724757,-0.2502020743895544,-0.09132872610375926,0.08648298328682301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.10864615868621055,-0.07479487720681023,NA,NA
m_het_conn_3500,3500,10,-4701.732801348568,9423.510436607876,17.799901100064744,4.879761802147186,0.0252629055008436,-1.554129842795921,0.34699879963717833,-0.2212007281527791,-0.08544992617298318,0.10990895919488902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06116057733393012,-0.06730909105971616,NA,NA
m_het_conn_4500,4500,10,-4701.765870531908,9423.576574974557,17.86603946674586,4.899949192438726,0.0242780060154523,-1.5546122433426077,0.34603005096632944,-0.22468212891481382,-0.07907689941005153,0.0927993866209258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.09946147418692114,-0.055805265538995306,NA,NA
m_het_conn_4750,4750,10,-4701.809995391725,9423.664824694191,17.954289186380265,4.93736829853151,0.0243662759872059,-1.553884607341197,0.34714646324013815,-0.2200441156380066,-0.0866864382132079,0.10004597064348375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0802331119166145,-0.07689959175449282,NA,NA
m_het_conn_4250,4250,10,-4701.841146977078,9423.727127864897,18.016592357085756,5.19704234362689,0.0226435015831217,-1.5549480163081755,0.34478615955634107,-0.22009376029682223,-0.07609051573468463,0.10384961513600974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08064237696736826,-0.04606615067573103,NA,NA
m_het_conn_3750,3750,10,-4701.850638101617,9423.746110113974,18.03557460616321,5.1233707741976104,0.0233079212025669,-1.5543180725280124,0.3476305625994717,-0.20932638679955778,-0.08303823011432136,0.11516247868590203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05244813475672581,-0.06592816520300038,NA,NA
m_het_conn_4000,4000,10,-4701.91249097253,9423.8698158558,18.159280347988897,5.225829877659635,0.0225385359404308,-1.5549202132546145,0.34474834826872175,-0.2128716454810283,-0.07775478959600397,0.10961691631227341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06650973999645536,-0.046857357273227124,NA,NA
m_het_conn_5000,5000,10,-4701.932556970739,9423.909947852218,18.199412344407392,5.174561133086172,0.0236066275802538,-1.5529998446267608,0.34779831073431217,-0.20491396790629943,-0.10263980157928788,0.1280726418213898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.021688041323750778,-0.09656412533755551,NA,NA
m_edgeXcfi_1500,1500,11,-4692.220403290647,9406.494618240486,0.7840827326745057,0,0.942169661320775,-1.397993227319368,0.1596252277583593,-0.43209916691922695,-0.11012634394473127,0.18987427861641698,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.019417802521847913,NA,NA,0.23679552900549794,-0.306435578155912
m_edgeXcfi_1250,1250,11,-4692.802477757362,9407.658767173916,1.94823166610513,0,0.894739419078959,-1.4120453682752732,0.15250844182230844,-0.45883253989567985,-0.12995063649890642,0.19165149191700043,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0306004248691207,NA,NA,0.211687406489468,-0.28705919346189873
m_edgeXcfi_1750,1750,11,-4692.927458236521,9407.908728132234,2.198192624422518,0,0.914547218045868,-1.4066528544991819,0.17701827209204024,-0.3977185968134034,-0.09964674617843415,0.18477226019665152,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.02768246684558661,NA,NA,0.24570121736430306,-0.28481054069007805
m_edgeXcfi_2000,2000,11,-4693.324128215965,9408.702068091123,2.9915325833117095,0,0.897774004041663,-1.4086237652529818,0.19098843900784163,-0.36893916267886046,-0.09159758596473777,0.17531304660032498,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.03742063170795543,NA,NA,0.2635407499993092,-0.2721940115993596
m_edgeXcfi_250,250,11,-4693.327837904732,9408.709487468657,2.9989519608461706,2.22719029826294,0.145547158839984,-1.5059508393755294,0.21044208504926742,-0.496473026197151,-0.029762743178015385,0.19405307842565012,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.08415033507031154,NA,NA,0.08100233148713985,-0.16452872233005084
m_edgeXcfi_1000,1000,11,-4693.456378506933,9408.966568673059,3.2560331652475725,0,0.839665619057429,-1.4285841202365552,0.16289445540920505,-0.4595385781387039,-0.1139322540411698,0.1928844544875199,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.020990245856302846,NA,NA,0.18846339570202683,-0.26739720970880504
m_edge_cfi_250,250,10,-4694.525675277485,9409.09618446571,3.3856489578993205,2.61388729531609,0.119959195962244,-1.5721719412422548,0.20723009965736108,-0.47878206049549904,-0.009983326383152842,0.19107115345454248,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.12768957884117269,NA,NA,0.05505114430464848,NA
m_edge_cfi_100,100,10,-4694.703848181449,9409.452530273638,3.7419947658272577,3.7419947658490855,0.0959928083305219,-1.5694628640162744,0.22807403930796202,-0.4752664871870399,-0.02083823776856604,0.16649947561508965,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.021716414747400794,NA,NA,-0.039374867527230746,NA
m_edgeXcfi_500,500,11,-4693.772987225717,9409.599786110626,3.889250602815082,0,0.586535651872763,-1.472701105069511,0.14226480682553716,-0.4818229239242152,-0.0667347549495117,0.18295203775838362,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.07578309483076524,NA,NA,0.09326625379023125,-0.2215741568463865
m_edgeXcfi_2250,2250,11,-4693.955653760107,9409.965119179407,4.254583671596265,0,0.855300549007722,-1.416846284918978,0.20198832559523283,-0.3436495673456223,-0.08970468242703387,0.16633024075798028,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.047577358670777926,NA,NA,0.2581918158471611,-0.2549331567554911
m_edgeXcfi_750,750,11,-4694.036137560721,9410.126086780634,4.415551272822995,0,0.804905941981458,-1.4468592427757954,0.1514635981803017,-0.4515965039652357,-0.07977445816978436,0.16906515958004514,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.03882421496213467,NA,NA,0.16250750567906277,-0.2479916139823845
m_edgeXcfi_100,100,11,-4694.66678443681,9411.387380532813,5.676845025001967,5.676845025023795,0.0364830637425566,-1.5579737746417799,0.22770908206596283,-0.4788233683857006,-0.02364212593639477,0.16532094780413395,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.014616127042460037,NA,NA,-0.036636827739359494,-0.028888232256229964
m_edgeXcfi_2500,2500,11,-4694.726632625046,9411.507076909284,5.796541401472496,0,0.773423811924717,-1.43092284613688,0.21300139417499542,-0.3174329328257765,-0.08085707413986244,0.1598685476306962,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0660133878491195,NA,NA,0.25533053202277584,-0.22865719077067917
m_edgeXcfi_2750,2750,11,-4694.920473673918,9411.89475900703,6.184223499218206,0,0.728434908454299,-1.4387856857162336,0.22240907872463328,-0.30273431650191385,-0.07044327390337154,0.1567223647171633,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.08439665154668151,NA,NA,0.26691656040569633,-0.21177059783855226
m_edgeXcfi_3000,3000,11,-4694.955734103154,9411.9652798655,6.25474435768956,0,0.73609847752478,-1.438845652400381,0.23780297936253333,-0.2856409837707732,-0.05948702892802028,0.1535053476639858,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.07854675242914737,NA,NA,0.28366982331037766,-0.20793798892780893
m_edge_cfi_50,50,10,-4696.105507481703,9412.255848874147,6.545313366335904,3.9556989705488377,0.0881580531947391,-1.5706168660243467,0.23683750574663084,-0.41531812579437394,0.02822046760961815,0.16994439569819322,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.019550236595138944,NA,NA,0.007559036575530588,NA
m_edgeXcfi_3250,3250,11,-4695.367752556455,9412.789316772103,7.078781264292047,0,0.684623481586681,-1.4457303827848196,0.2514686402035852,-0.2520621055066797,-0.04642779258309677,0.14365359753838922,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0953254716445237,NA,NA,0.30425701062871513,-0.19234809253463542
m_edgeXcfi_3500,3500,11,-4695.692766155304,9413.4393439698,7.728808461988592,0,0.631923027282339,-1.4516739942758585,0.25894978434124605,-0.23405161546835979,-0.032546425771186646,0.14273512555097345,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11206525015669459,NA,NA,0.3147442860086099,-0.1800098156360476
m_edge_cfi_1500,1500,10,-4696.720880811574,9413.486595533888,7.776060026077175,6.99197729340267,0.0285654149679229,-1.5593947686579233,0.1720304997794561,-0.38494906655454963,-0.08234330127956933,0.1810130762185227,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.3104910108149862,NA,NA,0.19386419740233676,NA
m_edge_cfi_500,500,10,-4696.720903683056,9413.486641276853,7.77610576904226,3.8868551662271784,0.0839990820358785,-1.5700539052617277,0.14142652067185324,-0.4548877621803571,-0.03811818277496209,0.17464731427218919,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.1958940570368059,NA,NA,0.0703890630554428,NA
m_edgeXcfi_4000,4000,11,-4695.842015611169,9413.73784288153,8.02730737371894,0,0.570358479001718,-1.4567790704578687,0.2664310492766499,-0.2212722198767094,-0.023086749182334967,0.14267878095079534,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.13961575299731785,NA,NA,0.3267292327942288,-0.1677325816892703
m_edge_cfi_1250,1250,10,-4696.85013950265,9413.74511291604,8.03457740822887,6.08634574212374,0.0426641783211593,-1.561224005759696,0.15712895991502943,-0.4186924054119505,-0.10099371639327893,0.18051845453209223,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.28488004744344975,NA,NA,0.1667547828117722,NA
m_edgeXcfi_3750,3750,11,-4695.868135241954,9413.790082143101,8.079546635290171,0,0.589940234847115,-1.4549010701894869,0.2622611030888431,-0.22570206526431244,-0.026621147716504496,0.14295936261787168,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.12767476932627067,NA,NA,0.3169645790581794,-0.1723401757663102
m_edgeXcfi_4250,4250,11,-4695.89752166433,9413.848854987853,8.1383194800419,0,0.533808793227003,-1.4612728597126845,0.26969069119023703,-0.2224476848578582,-0.020175348326835985,0.14497326585517809,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.15389040325781006,NA,NA,0.33054704900725407,-0.15953727678108684
m_edge_cfi_1750,1750,10,-4696.908171488221,9413.861176887183,8.150641379372246,5.952448754949728,0.0466281633196037,-1.5581281274276966,0.1913004164126859,-0.35082480184082465,-0.07548142797953311,0.1760852915894586,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.3180160297333618,NA,NA,0.21217005520480772,NA
m_edge_cfi_2000,2000,10,-4696.994360549924,9414.033555010588,8.323019502777242,5.331486919465533,0.0624380528621352,-1.5569170276519404,0.20334989678709858,-0.32169392818800085,-0.07202467570631632,0.16453292971041586,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.3310154576427155,NA,NA,0.23354095962344343,NA
m_edgeXcfi_50,50,11,-4696.039727890845,9414.133267440882,8.42273193307119,5.833117537284124,0.0344814665814707,-1.5560541897140738,0.233355300400798,-0.42006191384293134,0.023726875172370238,0.1684968853659742,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.027085855874509204,NA,NA,0.014677613920121712,-0.0362138266832482
m_edge_cfi_2250,2250,10,-4697.2176125296755,9414.480058970092,8.769523462280631,4.514939790684366,0.0894771272470038,-1.555963886568584,0.21272674406311656,-0.29791162820508094,-0.0720155590028319,0.15468743263618936,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.33360972963996494,NA,NA,0.23660496084629143,NA
m_edge_cfi_4250,4250,10,-4697.218075921555,9414.480985753851,8.770450246040127,0.6321307659982267,0.389152900469155,-1.557077420860666,0.26035306286875115,-0.18503137313892282,-0.0028488669829313997,0.12960826098577502,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.3989893753357013,NA,NA,0.336053192007916,NA
m_edgeXcfi_4500,4500,11,-4696.213844582135,9414.481500823462,8.770965315650756,0,0.49190363819995,-1.4657832536518913,0.27282914306491035,-0.22061142230581038,-0.020075634570558783,0.14515194499522668,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.15941640640643126,NA,NA,0.3259079627801756,-0.15171401626456307
m_edge_cfi_1000,1000,10,-4697.255831274761,9414.556496460262,8.845960952450696,5.5899277872031234,0.0513179116616048,-1.56508804637868,0.16252128614705935,-0.42670770304496514,-0.08203843022422505,0.18171277465879349,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.24275097694439904,NA,NA,0.14763876713346585,NA
m_edge_cfi_2750,2750,10,-4697.286713794063,9414.618261498867,8.907725991055486,2.72350249183728,0.186633541978482,-1.5558526284520673,0.23084197547349591,-0.2609344630072148,-0.05471023990612786,0.14689044311327118,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.3453766440160313,NA,NA,0.2602040756858742,NA
m_edge_cfi_3000,3000,10,-4697.299795771236,9414.644425453213,8.93388994540146,2.6791455877119006,0.19282655708495,-1.5558952627632392,0.2434708147126063,-0.24181470031152424,-0.04490362685006786,0.1429944610374508,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.35054602362640247,NA,NA,0.27933528336845914,NA
m_edge_cfi_4000,4000,10,-4697.320482297248,9414.685798505237,8.975262997426398,0.9479556237074576,0.355060167781582,-1.5570636784469802,0.259518194950381,-0.1816057374953451,-0.007501463943834996,0.12824849608688424,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.39444450169113765,NA,NA,0.33097484262031546,NA
m_edge_cfi_4500,4500,10,-4697.3847298660885,9414.814293642918,9.103758135106546,0.33279281945578987,0.416499986945971,-1.557034013937707,0.2619963405621336,-0.18463171523439945,-0.002285476044443963,0.12891069712913017,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.3957449729491769,NA,NA,0.33330439551813457,NA
m_edge_cfi_3250,3250,10,-4697.3959620595915,9414.836758029924,9.126222522112585,2.0474412578205374,0.245954951779364,-1.5562115389751254,0.2540459040581708,-0.2084723210263187,-0.03406936698339943,0.1327288904261056,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.36261001404399495,NA,NA,0.3024305023617605,NA
m_edge_cfi_2500,2500,10,-4697.412398321577,9414.869630553894,9.159095046083166,3.3625536446106707,0.143962139522187,-1.5558475622169592,0.22319372580277755,-0.2748186976041627,-0.06446006178227807,0.14953442733768915,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.33380210134042215,NA,NA,0.24366511412281644,NA
m_edge_cfi_3750,3750,10,-4697.455103569505,9414.95504104975,9.244505541939361,1.1649589066491899,0.329488608601803,-1.557054712035017,0.2585533023553641,-0.1844678977393323,-0.012775877645045109,0.12991512662933766,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.38533269587524127,NA,NA,0.3200848461024499,NA
m_edge_cfi_3500,3500,10,-4697.461745878802,9414.968325668344,9.25779016053275,1.5289816985441576,0.294204982912123,-1.5569440723444465,0.25853372158143945,-0.19129649765984838,-0.020087151860441844,0.13107304821482696,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.37362034403708066,NA,NA,0.31541837698568986,NA
m_edge_cfi_5000,5000,10,-4697.470692020868,9414.986217952477,9.275682444666018,0,0.510684437531717,-1.5568323266865187,0.261264335902983,-0.18970996719229374,0.0027783929506918683,0.1259403331890748,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.39881405735956155,NA,NA,0.33500831740049547,NA
m_edge_cfi_4750,4750,10,-4697.489845415518,9415.024524741777,9.313989233965913,0,0.46068437765931,-1.5570059997242582,0.26094783275068384,-0.1872394593064783,0.0020993378553412615,0.12704008598190294,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.39671065725581556,NA,NA,0.3316570827039183,NA
m_edgeXcfi_4750,4750,11,-4696.5538108234605,9415.161433306113,9.450897798302321,0.13690856433640874,0.430203726562152,-1.4742801043454095,0.27229324922523857,-0.22046555859640604,-0.014772709569092454,0.14358792436976797,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.17830643381427383,NA,NA,0.3218525233115535,-0.13736564272535703
m_edgeXcfi_5000,5000,11,-4696.783981151161,9415.621773961515,9.911238453703845,0.6355560090378276,0.371657917968971,-1.484704630617808,0.2722703514422422,-0.21896984154261911,-0.0124472015732991,0.14186965390982462,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.20466629607118075,NA,NA,0.3235520645377029,-0.11982503189733106
m_edge_cfi_750,750,10,-4697.835239325819,9415.715312562379,10.004777054567967,5.589225781744972,0.0492107717459384,-1.5684623613978732,0.15030465252212297,-0.42266570127235764,-0.0490008606655495,0.16215003625953608,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.21758144149648762,NA,NA,0.11667923151864591,NA
