"Site","BUFF_DIST","Feature_Area","Buffer_Area","HARVEST-AREA","WELL-BITUMEN","WELL-OIL","PIPELINE","WELL-OTHER","CLEARING-WELLPAD-UNCONFIRMED","CLEARING-UNKNOWN","WELL-ABAND","MISC-OIL-GAS-FACILITY","URBAN-RESIDENCE","COUNTRY-RESIDENCE","CONVENTIONAL-SEISMIC","TRAIL","HARVEST-AREA-WHITE-ZONE","ROUGH_PASTURE","WELL-GAS","WELL-CASED","VEGETATED-EDGE-ROADS","ROAD-GRAVEL-1L","ROAD-GRAVEL-2L","ROAD-UNIMPROVED","TRUCK-TRAIL","ROAD-UNCLASSIFIED","ROAD-PAVED-UNDIV-2L","BORROWPITS","BORROWPIT-DRY","BORROWPIT-WET","SUMP","LOW-IMPACT-SEISMIC","OIL-GAS-PLANT","GRVL-SAND-PIT","TRANSMISSION-LINE","SURROUNDING-VEG","CAMP-INDUSTRIAL","VEGETATED-EDGE-RAILWAYS","FACILITY-UNKNOWN","LAGOON","RUNWAY","FACILITY-OTHER","OPEN-PIT-MINE","RIS-TRANSMISSION-LINE","RIS-CLEARING-UNKNOWN","RIS-FACILITY-UNKNOWN","RIS-FACILITY-OPERATIONS","RIS-PLANT","URBAN-INDUSTRIAL","RIS-OILSANDS-RMS","RIS-RECLAIMED-PERMANENT","MINES-OILSANDS","RIS-SOIL-SALVAGED","RIS-WASTE","RIS-DRAINAGE","RIS-ROAD","AIRP-RUNWAY","RIS-BORROWPITS","TAME_PASTURE","RIS-TAILING-POND","RIS-RECLAIMED-TEMP","ROAD-WINTER","RECREATION","GREENSPACE","WELL_CLEARED_NOT_CONFIRMED","RIS-RECLAIMED-CERTIFIED","RIS-SOIL-REPLACED","RIS-MINES-OILSANDS","RIS-WINDROW","TAILING-POND","RIS-OVERBURDEN-DUMP","CANAL","RLWY-MLT-TRACK","ROAD-PAVED-2L","ROAD-UNPAVED-2L","ROAD-PAVED-3L","ROAD-PAVED-DIV","CAMPGROUND","RESERVOIR","ROAD-PAVED-1L","CULTIVATION_ABANDONED","RLWY-SGL-TRACK","CROP","RURAL-RESIDENCE","ROAD-PAVED-UNDIV-1L","RESIDENCE_CLEARING","GOLFCOURSE","LANDFILL","TRANSFER_STATION","WELL_CLEARED_NOT_DRILLED","WELL-UNKNOWN","RIS-CAMP-INDUSTRIAL","RIS-UTILITIES","RIS-RECLAIM-READY","RIS-AIRP-RUNWAY","DUGOUT","RIS-TANK-FARM","MILL","MINES-PITLAKE","RLWY-DBL-TRACK","ROAD-PAVED-4L","INTERCHANGE-RAMP","ROAD-PAVED-5L"
"LU14_51","1250","0","4906495.89777558","0","0","0","0","0","0","0","0","0","0","0","0.00509545151314892","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU14_54","1250","0","4906495.89777543","0.00125502553016444","0","0","0.00553961256944571","0","0","0","0.00252280388945559","0","0","0","0.00224885608057122","0.000996756808603445","0","0","0","0","0.0128243417259948","0","0.00690976789170182","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU14_56","1250","0","4906495.89777567","0.0759518123615054","0","0","0","0","0","0","0","0","0","0","0.00304863134318489","0.0002674761374582","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU14_57","1250","0","4906495.89777559","0.002574203908215","0","0","0","0","0","0","0","0","0","0","0.0028845134701375","0.000691661331048905","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU14_61","1250","0","4906495.89777551","0.0173081749666723","0","0","0.00990579871408006","0","0","0","0.00252280388945555","0","0","0","0.00378059247719336","0.00101655681728041","0","0","0","0","0.0126130253255337","0","0.00682917885290337","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00125711463284693","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU14_62","1250","0","4906495.89777551","0","0","0","0","0","0","0","0","0","0","0","0.00774878350373805","4.18404348052464e-05","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU14_63","1250","0","4906495.89777575","0.0356426626113307","0","0","0","0","0","0","0.00363532385787907","0","0","0","0.00859371430151261","0.000490662745804931","0","0","0","0","0.012937570379336","0","0.00700438600306975","0","0","0","0","0","0.00059446192596026","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU14_66","1250","0","4906495.8977755","0.000806979163928624","0","0","0","0","0","0","0.00403596758402965","0","0","0","0.00794732503871791","0.00130578863544833","0","0","0","0","0.0125305836652251","0","0.00678399139336112","0","0","0","0","0","0.000280205175670854","0.00834990437225573","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU14_70","1250","0","4906495.89777526","0","0","0","0","0","0","0","0","0","0","0","0.00233612202079406","0.00399964084702548","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU14_71","1250","0","4906495.89777585","0","0","0","0","0","0","0","0.00163021163714721","0","0","0","0.00488312194552498","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU14_72","1250","0","4906495.89777558","0","0","0","0","0","0.000776820057932185","0","0","0","0","0","0.00523569212234","0.000550809427490947","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU14_74","1250","0","4906495.89777554","0","0","0","0.0118418007990277","0","0","0","0","0","0","0","0.00359178181733942","0.000266633044001367","0","0","0.00326194505001643","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU14_76","1250","0","4906495.8977755","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU14_78","1250","0","4906495.89777562","0","0","0","0","0","0","0","0.00195206356592572","0","0","0","0.0019122445276097","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU14_80","1250","0","4906495.89777563","0","0","0","0.00588475541868974","0","0.00128434759370726","0","0","0","0","0","0.00288941659716617","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU14_84","1250","0","4906495.89777538","0","0","0","0","0","0","0","0.000800351547653496","0","0","0","0.00561700980563192","0.000133121480746883","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU14_85","1250","0","4906495.8977758","0","0","0","0","0","0.00267947732512625","0","0.00996427109523729","0","0","0","0.012066539346749","0.00334315437422841","0","0","0","0","0","0","0","0","0","0","0","0","0.00220263282820347","0","0","0.0161863447222687","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU14_86","1250","0","4906495.89777575","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU14_88","1250","0","4906495.89777521","0.0196583112504536","0","0","0.00559285174842454","0","0","0","0.0218620265942659","0","0","0","0.0125934683618598","0.0034811265004744","0","0","0","0.00118831332372173","0","0","0","0","0","0","0","0","0","0","0","0.0425543528990069","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU14_91","1250","0","4906495.89777553","0","0","0","0","0","0","0","0","0","0","0","0.00262897423222468","0.000730641640505868","0","0","0","0","0","0","0","0","0","0","0","0.000639227639597053","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU14_92","1250","0","4906495.89777537","0.0159795428531715","0","0","0","0","0.00128964139201007","0","0.00864394555399002","0","0","0","0.00862203432296977","0.0067991476596458","0","0","0","0.00118831332372169","0","0","0","0","0","0","0","0","0","0","0.00012891891011512","0.0272901568067513","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU14_96","1250","0","4906495.89777551","0","0","0","0","0","0","0","0.00187292972657175","0","0","0","0.00269064889188452","0.00150019291004733","0","0","0","0","0","0","0","0","0","0","0","0.000482071994546241","0.000988067855220237","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU14_97","1250","0","4906495.89777561","0","0","0","0.00228259756834701","0","0","0","0.00735561172040125","0","0","0","0.00157867547023241","0.000556972107157895","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU14-75","1250","0","4906495.89777561","0.0267585439163009","0","0","0","0","0","0","0.00211857186821534","0","0","0","0.000670104542926612","0.000124077993109302","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU16_02","1250","0","4906495.89777525","0","0","0","0.033195180236431","0","0","0.0010915157171348","0.0201509814358146","0","0","0","0.0117320591015663","0.000482516004700958","0","0","0","0","0.00672391930153221","0.00438256157601644","0","0.000244310829310328","0","0","0","0","0","0","0","0.0769630412886111","0","0","0.015894535591856","0","0","0","0","0","0","0","0.00192860168313183","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU16_03","1250","0","4906495.89777534","0","0","0","0.038416953846573","0.00652847619164468","0.000497188880480236","0.00379481338725349","0.0195329663683766","0.00369704594970944","0","0","0.00780312512389583","0.00168094113589187","0","0","0","0","0.0157066909153186","0.00711024241418048","0","0","0","0","0","0","0","0","0.00152593735374164","0.0630840632570097","0","0","0.0182879264151205","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU16_15","1250","0","4906495.8977759","0","0","0","0.00523167396521314","0.00198197801011891","0.00111582927718045","0","0.019506819609066","0","0","0","0.0104080330714014","0.000221070721968234","0","0","0","0","0.00258651984678327","0","0","0.00373567791096658","0","0","0","0","0","0","0","0.070258457594678","0","0.0485878933347921","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU16_20","1250","0","4906495.89777552","0","0","0","0","0","0","0","0.013332822435888","0","0","0","0.00682596077552147","0","0","0","0","0","0.0202503693556927","0.00506799925863893","0","7.75813461101476e-05","0","0","0","0","0","0","0","0.0424298076387224","0","0","0","0.308841547465887","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00682271445422108","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU16_200","1250","0","4906495.89777599","0.10069987783","0","0","0.00154240498568527","0.00101505084203577","0.00184919845159855","0.0191349330958633","0.0126836368600164","0","0","0","0.00456271646303954","0.00772870112377001","0","0","0","0","0.00599460272756601","0.000494118295072707","0","0.000344411486793992","0","0","0","0","0","0","0","0.00140776538904208","0","0","0.0094722703974377","0","0","0","0","0","0","0.00184711462766987","0","0","0","0.0171273357577243","0.00023757346807036","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU16_201","1250","0","4906495.89777556","0.266409476113756","0","0","0","0.00124098859231244","0.00345089677225518","0.0095843552363475","0.0124145363845083","0","0","0","0.00504489348247576","0.00194718769717294","0","0","0","0","0.00635837846787592","1.85006322959837e-05","0","0.000191469879585025","0.00112045558193406","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00266973723814263","0.0107531647813174","0.00757050235999877","0","0","0.00498004598725039","0","0.0990353614061628","0","0","0.00173525744825468","0","0","0","0","0","0.10067979520962","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU16_202","1250","0","4906495.89777569","0.354826541468278","0","0","0","0.00496393821695509","0","1.26978897439921e-05","0.0112720486388178","0","0","0","0.0030745246991362","0.00329250694685941","0","0","0","0","0.00570208535586366","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00385281114415284","0.00936530030662743","0.00659936991417476","0","0","0.00158093242589807","0.0211234929875743","0.00710829485016971","0","0","0.000113864509010738","0","0","0","0","0","0.0224463901744517","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU16_203","1250","0","4906495.89777531","0.407148313051133","0","0","0","0.00124101082665127","0.0035076048552931","0","0.0109698192822554","0","0","0","0.000147998943472375","0.00832084690716783","0","0","0","0","0.00712110339628137","0.000215782563080595","0","0.000525658805645155","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.046413526451331","0.00779737513634868","0.00678503355354278","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU16_22","1250","0","4906495.89777564","0","0","0","0.0104200565111343","0.00849856149218543","0.000697954681569057","0.000826274360630908","0.0167159778526412","0","0","0","0.0141359205128005","0.00182611538903101","0","0","0","0","0.0203843499217635","0","0","0.00498937132999829","0","0","0","0","0","0","0","0.0478197338704496","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU16_23","1250","0","4906495.89777517","0","0","0","0","0","0.000731452004190844","0","0.0126368945539032","0","0","0","0.00806698959961106","0.00135756318557441","0","0","0","0","0.0195996382178457","0.0047217263936765","0","0","0","0","0","0","0","0","0","0.0441102408287084","0","0","0","0.232312551113844","0","0","0","0","0.0034452433470175","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.015467324627826","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
