"Site","BUFF_DIST","LC_class20","LC_class33","LC_class34","LC_class50","LC_class110","LC_class120","LC_class210","LC_class220","LC_class230","Gridcll","Lab"
"LU3-129",2000,0.0164800657489816,0.0181649442178479,0.0155920652639162,0.0526615403617871,0.281514917194252,0,0.55074866955849,0.027461143812547,0.0373766488766228,"LU3-129","ACME"
"LU3-13",2000,0.00411723931971771,0,0.0228112740734894,0.867327896884994,0.00246914555229825,0,0.0274916245989183,0.0102309920678584,0.0655518283762547,"LU3-13","ACME"
"LU3-131",2000,0.00706572929754453,0,0,0,0.0127059291428631,0,0.710577336186103,0.0897432535492729,0.179907751823857,"LU3-131","ACME"
"LU3-137",2000,0,0.00211923080987085,0.0584909687179779,0.313468870816789,0.100048698796877,0,0.436905810661786,0.0171119035734913,0.0718545157314971,"LU3-137","ACME"
"LU3-14",2000,0.0139057594584546,0,0.0272871793373826,0.882380664072131,3.88642602399432e-05,0,0.0206394315796336,0.0144715621210497,0.0412765392538832,"LU3-14","ACME"
"LU3-147",2000,0,0.00458394924922616,0.0114457782975092,0.00201024912356015,0.10387547370946,0,0.609467122947255,0.151439189932812,0.117178235614235,"LU3-147","ACME"
"LU3-15",2000,0.123580289148699,0,0.0378746048490624,0.0103736841502641,0.00831168431325329,0,0.626861434276255,0.00781024953405199,0.18518805462951,"LU3-15","ACME"
"LU3-17",2000,0.022201782483685,0.0065704949092981,0.0495234231650723,0.0106125261086292,0.0866303144955183,0,0.529801200709496,0.12055705259489,0.174103205075178,"LU3-17","ACME"
"LU3-18",2000,0.0284969466277465,0,0.0460508258818662,0.618449551600948,0.0351681266928496,0,0.185735485598764,0.0713740529859304,0.0147250228421234,"LU3-18","ACME"
"LU3-19",2000,0.00186296371285763,0,0.0140193494289661,0.345326569712749,0.07876132432492,0,0.553252490430977,0.00311371665987082,0.00366358276256812,"LU3-19","ACME"
"LU3-20",2000,0.0145551383988123,0,0,0.0538955357926704,0.14039746190266,0,0.716120421661829,0.0297506198932881,0.0452808223507429,"LU3-20","ACME"
"LU3-21",2000,0.00465462696049318,0,0.0133772743295292,0.00265114097999775,0.00160421855725566,0,0.586489392149165,0.174611542894605,0.216611805927235,"LU3-21","ACME"
"LU3-25",2000,0.00878936794811758,0,0.0576635379813088,0.0043469092027843,0.021700569734511,0,0.669699791465919,0.0494943817440081,0.188305441167551,"LU3-25","ACME"
"LU3-27",2000,0.00736428111612986,0,0.0200827557261247,0.0150947854191154,0.136764576115475,0,0.699897566000168,0.0434960334078472,0.0773000111101845,"LU3-27","ACME"
"LU3-28",2000,0.00742179798259254,0.0071009231915832,0.0684791491537275,0.00169576822278653,0.0794195952708753,0,0.521078495075295,0.156205154185303,0.158599110338684,"LU3-28","ACME"
"LU3-32",2000,0,0.00204209396335511,0.043614687932891,0.0480141296132416,0.103705656476393,0,0.714226561425047,0.0181285115231505,0.070268360249992,"LU3-32","ACME"
"LU3-36",2000,0.0527600924349902,0,0.0152757929047515,0.615759927199564,0.0347572149514975,0,0.177715918505162,0.0405050304738375,0.0632260230088514,"LU3-36","ACME"
"LU3-38",2000,0.0625662946479576,0,0.0567803013920303,0,0.056016841879617,0,0.505762467320874,0.194443578633965,0.124430511139935,"LU3-38","ACME"
"LU3-39",2000,3.44963709850599e-06,0,0,0.784374492041897,0.0283688229448371,0,0.099707684409762,0.0683163412584659,0.0192292097078501,"LU3-39","ACME"
"LU3-40",2000,0.05025225403938,0,0,0.846179891400134,0.0085767917826633,0,0.014105803391347,0.0264236583954335,0.0544616009908899,"LU3-40","ACME"
"LU3-41",2000,0.0502522540393777,0,0,0.68197023321446,0,0,0.0871068322152768,0.0447904135536283,0.13588026697699,"LU3-41","ACME"
"LU3-44",2000,0.170425964826412,0,0.0326106654154739,0.0106125261086293,0.0710474354788406,0,0.46419296415797,0.080999352068504,0.170111092385763,"LU3-44","ACME"
"LU3-45",2000,0.00348023831788186,0,0,0,0.00365825690352773,0,0.605955741270467,0.137826969969601,0.249078793538066,"LU3-45","ACME"
"LU3-46",2000,0.0178789915200752,0,0.0379963006293108,0.0276508963424252,0.0236480697240481,0,0.476885468868585,0.247638819800426,0.168301454161183,"LU3-46","ACME"
"LU3-48",2000,0.00273634232010809,0,0.0470530956262899,0.67325575880731,0.0112653879068163,0,0.246298061406263,0.00525054480272102,0.0141408201266797,"LU3-48","ACME"
"LU3-50",2000,0.00265114054046288,0,0.0207361460421338,0,0.0993294726199587,0,0.624169468815584,0.0740840519358037,0.179029719425652,"LU3-50","ACME"
"LU3-51",2000,0.0016838326744249,0.00301764531698656,0.0151664126634202,0.00462556523351557,0.252639206975411,0,0.523282831967944,0.115668861509526,0.0839156468097336,"LU3-51","ACME"
"LU3-52",2000,0,0.0407893144419407,0.106671671747009,0.00169576822278649,0.127040520751276,0,0.429413897273047,0.210541886828397,0.0838469411535186,"LU3-52","ACME"
"LU3-49",2000,0,0,0.0354823382945192,0.501634861071701,0.0110127655484972,0,0.322111001446579,0.0241994110647617,0.10555962295171,"LU3-49","ACME"
"3-0-CA16B",2000,0.00186296371285763,0,0.0321836197487275,0.607204224118947,0.0230140885465213,0,0.310388132398767,0.017335902047851,0.00801107009897051,"LU3-16","ABMI"
"3-0-CA22B",2000,0,0.0110309812093075,0.00345245012500573,0,0.0949880488005864,0,0.590431212030988,0.166544775907765,0.133552530978815,"LU3-22","ABMI"
"3-2C1-CA43B",2000,0.0253834692759112,0.00920215490876608,0.0344456197589294,0.0250141462773433,0.0240696683689458,0,0.522125396674756,0.10356780500508,0.256191741151269,"LU3-43","ABMI"
"3-2B1-CA38B",2000,0.0415338761191402,0,0.0679049120840247,0.0024042129384164,0.0497524624685161,0,0.517031857625639,0.207595634574837,0.113777044017795,"LU3-38","ABMI"
"3-0-CA33B",2000,0.0884676610049137,0,0.0453982638118106,0.793854497233919,0.0268339181961461,0,0.0150817030565909,0.0171958296048126,0.0131681240354588,"LU3-33","ABMI"
"3-0-CA34B",2000,0.257581449440791,0,0.0318008086324568,0.487613317889944,0.0381706701359623,0,0.0772844308598314,0.0346405812815201,0.0729087414383805,"LU3-34","ABMI"
"3-0-CA35B",2000,0.112290159340549,0,0.0305867343113836,0.496667281647906,0.0356019870013945,0,0.142336332881488,0.0982990988509599,0.0842184051916116,"LU3-35","ABMI"
"3-0-CA4B",2000,0.0192148017449744,0.00679185066266579,0.0505839705770751,0,0.0742629701945214,0,0.704574713867937,0.0167183071588728,0.12785338557985,"LU3-4","ABMI"
"3-0-CA8B",2000,0,0.0089811207450222,0.027983294214612,0.125324669841057,0.0402012914313681,0,0.545388261670415,0.121027331421605,0.131094029871088,"LU3-8","ABMI"
"3-2F2-CA4B",2000,0,0.0383455457466205,0.0963358213062664,0.00169576822278647,0.121139490013939,0,0.456175268247249,0.185361183596311,0.100946920781544,"LU3-52","ABMI"
"LU2-03",2250,0.0284864225072906,0,0.0216108058688617,0.005992922097796,0,0,0.277841060969366,0.265966067349491,0.400102720930115,"LU2-03","ACME"
"LU2-05",2250,0.215844572377763,0,0.0303046455699804,0.0215981872540724,0,0,0.262738866020081,0.237313734625912,0.232199991491818,"LU2-05","ACME"
"LU2-100",2250,0.0109792358230828,0,0.0872759987944664,0.0945101512636663,0.0364428523061486,0,0.226682010045562,0.0785198490750889,0.465589907304868,"LU2-100","ACME"
"LU2-101",2250,0.322101703120146,0,0.0359613526190325,0.0150821766968195,0,0,0.266106504594348,0.162855835384594,0.197892427447686,"LU2-101","ACME"
"LU2-106",2250,0.0633972827912517,0,0.0688735470720506,0.0286902878209339,0.0631751079613168,0.105767140135279,0.234092625453743,0.157087501283387,0.27891650567805,"LU2-106","ACME"
"LU2-110",2250,0,0,0.0400665313645735,0.00358591561637278,0,0,0.256031675435318,0.201456651338868,0.498859226367816,"LU2-110","ACME"
"LU2-119",2250,0.0216059919656366,0,0.072170696756508,0.102118626935367,0.038490810299147,0,0.238997924215899,0.195362607013,0.331253342211114,"LU2-119","ACME"
"LU2-123",2250,0.00597280784824849,0,0.0654477900398678,0.0723281869024375,0.0330209137125904,0,0.111706140746276,0.1661963053655,0.545327856095778,"LU2-123","ACME"
"LU2-13",2250,0,0,0.0310922629146712,0.0114732280332042,0,0,0.254571023378843,0.429535482186299,0.273328003109531,"LU2-13","ACME"
"LU2-137",2250,0.037887595568462,0,0.0286487251584623,0.0174353641994732,0.0445869867971782,0,0.335061609003025,0.356503561982709,0.179876157278794,"LU2-137","ACME"
"LU2-143",2250,0,0,0.012575128037941,0,0,0,0.296254101276485,0.221190824004927,0.469979946190222,"LU2-143","ACME"
"LU2-15",2250,0,0,0.0263862618432666,0.00325957970051958,0,0,0.200341745930565,0.507777594454437,0.262234818228311,"LU2-15","ACME"
"LU2-153",2250,0.088642163867369,0,0.0251001321057366,0.00489713553391243,0.0890412613277186,0,0.0683835072370772,0.300316583843083,0.423619216085261,"LU2-153","ACME"
"LU2-155",2250,0.00271748577428207,0,0,0.00996053626068458,0.0343529278540312,0,0.156969159670371,0.280637027594593,0.515362862846031,"LU2-155","ACME"
"LU2-17",2250,0,0,0.0246540243438791,0.0658856476115256,0,0,0.153725766825102,0.22387882443904,0.53185573706348,"LU2-17","ACME"
"LU2-18",2250,0.0050383810095085,0,0.0411307127932942,0,0,0,0.371531794494868,0.19555170278351,0.386747408543623,"LU2-18","ACME"
"LU2-20",2250,0.00309439838608901,0,0.0251631035812449,0.0390784434650468,0.0544738949674647,0,0.48078901976304,0.208509228087842,0.188891912046446,"LU2-20","ACME"
"LU2-21",2250,0.00225162851455797,0,0.0253067669001401,0.0475291141437257,0.0599150242087547,0,0.461878974121246,0.250494621145502,0.152623871366964,"LU2-21","ACME"
"LU2-24",2250,0.047331879250515,0,0.0359402963358679,0.0374486287602499,0.0633390870354979,0,0.24464189524699,0.266218759210031,0.305079454041081,"LU2-24","ACME"
"LU2-25",2250,0.00235892926890024,0,0.0249265313742317,0.0502798088139051,0.0324165288868738,0,0.262977504392881,0.333877324877508,0.293163372528494,"LU2-25","ACME"
"LU2-26",2250,0.002717485774282,0,0,0.00195319276292499,0.0160135761556012,0,0.193776964654843,0.22653231242144,0.559006468230905,"LU2-26","ACME"
"LU2-27",2250,0.000235714076829974,0,0.0610345162901238,0.0858367312123955,0.025578348983767,0,0.0556928100384496,0.169276717726065,0.602345161437402,"LU2-27","ACME"
"LU2-29",2250,0.0164100552005776,0,0.0250776285246981,0.0203421026861957,0,0,0.160520765518213,0.494646946753073,0.283002501045324,"LU2-29","ACME"
"LU2-30",2250,0.0321065899737262,0,0.023223184154076,0.0421321261985367,0,0,0.1340920118625,0.515983595064269,0.252462492292019,"LU2-30","ACME"
"LU2-31",2250,0.00990671776478457,0,0.0239619544044657,0.0076605650487669,0,0,0.33043638076879,0.26606741308928,0.361966968805278,"LU2-31","ACME"
"LU2-32",2250,0.116545692543489,0,0.0358014996069099,0,0,0,0.398796550971377,0.176775449992192,0.27208080719493,"LU2-32","ACME"
"LU2-33",2250,1.91597098311759e-07,0,0.0229451768234829,0.00441393138211353,0,0,0.179811667250122,0.349154037165533,0.44367499541771,"LU2-33","ACME"
"LU2-34",2250,0.0345474972150173,0,0.0287392021062359,0.0223835804507436,0,0,0.265923756408621,0.347125327629106,0.30128063587847,"LU2-34","ACME"
"LU2-36",2250,0,0,0.0181381856049382,0,0,0,0.007833824013258,0.852396323241755,0.121631666696559,"LU2-36","ACME"
"LU2-38",2250,0.000279227682945708,0,0.0224377340086506,0.0761325070552038,0.00143453532641724,0,0.156227643225435,0.257091400652141,0.486396952082299,"LU2-38","ACME"
"LU2-39",2250,0,0,0.0320613365739987,0.0631566938725283,0,0,0.190514955249797,0.211717477221851,0.502549537452516,"LU2-39","ACME"
"LU2-40",2250,0.0573490215472916,0,0.027480838416179,0.0269991682296061,0.0406850860608163,0,0.297185307643707,0.384039881988268,0.166260695880149,"LU2-40","ACME"
"LU2-42",2250,0,0,0.0302731940106942,0,0,0,0.333679149352151,0.200300680200293,0.435746975518566,"LU2-42","ACME"
"LU2-44",2250,0,0,0.00144112798242256,0.00153665542516525,0,0,0.198870792762819,0.265498395376678,0.53265302813664,"LU2-44","ACME"
"LU2-46",2250,0.0159025572587184,0,0.0231512505735495,0.125668246313287,0.0213314463021746,0,0.153975799428197,0.311764420726184,0.348206279200655,"LU2-46","ACME"
"LU2-47",2250,0.00352374005464609,0,0.026276869652532,0.0552947494264851,0.0334260491169686,0,0.130218632573779,0.390633605024888,0.360626354673376,"LU2-47","ACME"
"LU2-50",2250,0.0140113330455931,0,0.026123794473111,0.0410868572144357,0.0536323390559948,0,0.110057240473795,0.328368922610471,0.426719513078267,"LU2-50","ACME"
"LU2-51",2250,0.186307955334095,0,0.0261042921458382,5.56446023839776e-05,0.099400840574327,0,0.0408342509957948,0.294696931699513,0.352600085228537,"LU2-51","ACME"
"LU2-52",2250,0,0,0.024024275535887,0.0699052941224061,0.046863785185898,0,0.127839206987966,0.275366462391324,0.456000975530007,"LU2-52","ACME"
"LU2-54",2250,0,0,0.0341734842584905,0.0425873854064561,0.0639053082177735,0,0.184742711705374,0.250990405333256,0.423600705114218,"LU2-54","ACME"
"LU2-56",2250,0,0,0.0312949069077893,0.0328078389684938,0.04908658731166,0,0.154653534004003,0.517970470781421,0.214186659597174,"LU2-56","ACME"
"LU2-57",2250,0.138868406000592,0,0.00528118861087428,0.00401017979442238,0.0392963114812838,0,0.106282082131462,0.597484969791051,0.108776862070186,"LU2-57","ACME"
"2-0-CA22B",2250,0.0689232059167313,0,0.028128472470241,0.0569023262670754,0.0718677658154536,0,0.163831620568352,0.172353268359759,0.437993342838873,"LU2-22","ABMI"
"2-0-CA16B",2250,0.04595362117258,0,0.0244631303279001,0.0374443521124004,0.0285529283031279,0,0.170935860580765,0.380520451117194,0.312129656374137,"LU2-16","ABMI"
