"Site","BUFF_DIST","Feature_Area","Buffer_Area","CONVENTIONAL-SEISMIC","LOW-IMPACT-SEISMIC","TRAIL","HARVEST-AREA","WELL-ABAND","RUNWAY","WELL-OTHER","CLEARING-WELLPAD-UNCONFIRMED","CLEARING-UNKNOWN","VEGETATED-EDGE-ROADS","ROAD-GRAVEL-1L","TRUCK-TRAIL","ROAD-UNIMPROVED","ROAD-WINTER","ROAD-WINTER-ACCESS","BORROWPITS","SUMP","BORROWPIT-DRY"
"RICH25","4750","0","70849800.7638869","0.000755927133469169","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH26","4750","0","70849800.7638849","0.00164845834844974","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH27","4750","0","70849800.7638861","0.00176834569150575","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH28","4750","0","70849800.7638847","0.00200934634460449","0","3.57361872547587e-05","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH29","4750","0","70849800.763885","0.00125460635016536","0","0.000213336771513326","0","5.53857996288688e-05","0","0","0","0","0","0","0","0","0.000813277839879724","0","0","0","0"
"RICH30","4750","0","70849800.7638857","0.00147237161761768","0","0.00122975884897294","0","0.00019303016769301","0","0","0.000236122128325837","0","0.000206820863906985","0","0","0","0.00116179356300489","0","0","0","0"
"RICH31","4750","0","70849800.763883","0.000770090970094283","0","0.0010498808564041","0","0.000335380641683883","0","0","0","0","0","0","0.000681731417381785","0","0","0","0","0","0"
"RICH32","4750","0","70849800.7638855","0.00392551701779281","0","0.000766486601110566","0","0.000713251528626734","0","0","0.000103129101270185","0","0","0","5.69826193706187e-05","0","0","0","0","0","0"
"RICH33","4750","0","70849800.7638862","0.00150536668178911","0","0.000273279729145133","0","0.000239579569935823","0","0","7.496596461238e-05","0","0","0","0","0","0","0","0","0","0"
"RICH34","4750","0","70849800.7638846","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH35","4750","0","70849800.7638854","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH36","4750","0","70849800.7638851","0.00199632936419521","0","0.000366013828805635","0","8.00050003324649e-05","0","0","2.96897901290638e-05","0","0","0","0","0","0","0","0","0","0"
"RICH37","4750","0","70849800.7638838","0.00181993655034608","0","0.000166403888668907","0","4.80797153328335e-05","0","0","2.96897901290644e-05","0","0","0","0","0","0","0","0","0","0"
"RICH38","4750","0","70849800.763884","0.000860511860191296","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH39","4750","0","70849800.7638864","0.000796312370192364","0","0.000410686869963899","0","8.03408684570372e-05","0","0","0.000127999819221356","0","0","0","0","0","0.00158280676019946","0","0","0","0"
"RICH40","4750","0","70849800.7638835","0.000751426551102592","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH41","4750","0","70849800.763887","0.000541147580433854","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH42","4750","4148.62231729529","70849800.7638881","0.000433728417073693","0","0.00068912244548154","0","0.000101834148143503","0","0","0","0","0","0","0","0","0.00215518304188688","0","0","0","5.85551726690222e-05"
"RICH43","4750","4148.62231729529","70849800.7638859","0.00042570943271912","0","0.000468823846035001","0","0","0","0","0","0","0","0","0","0","0.0011265903152865","0","0","0","5.85551726690241e-05"
"RICH44","4750","0","70849800.7638843","0.00084718114968891","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH45","4750","0","70849800.7638838","0.00139939184704865","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH46","4750","0","70849800.7638848","0.00110928713167602","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH47","4750","0","70849800.7638859","0.00084533789527092","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH48","4750","0","70849800.7638864","0.00062457355887989","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH49","4750","0","70849800.7638855","0.000378801889820394","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH50","4750","0","70849800.7638849","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH51","4750","0","70849800.7638844","0.000304531573715832","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH52","4750","0","70849800.7638871","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH53","4750","0","70849800.7638854","0.000161312592248415","0","3.72427117728328e-05","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH54","4750","0","70849800.7638869","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH55","4750","0","70849800.7638878","0.000553750624720079","0","3.76375279598373e-06","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH56","4750","0","70849800.7638836","0.00117312555837175","0","3.72427117728337e-05","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH57","4750","0","70849800.7638853","0.000950408998676999","0","3.72427117728328e-05","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH58","4750","0","70849800.7638853","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH01","5000","0","78503934.3644147","0.00427404154516805","0","0.00110282802353305","0","0.00111889184938947","0","0","0.000166350699753023","0","0","0","5.14268139819842e-05","0","0","0","0","0","0"
"RICH02","5000","0","78503934.3644135","0.00197662787554616","0","0.000875037957603041","0","0.000929310591371061","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH03","5000","0","78503934.3644138","0.000724920884543121","0","0.000620044558719286","0","0.000312278011014495","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH04","5000","0","78503934.3644163","0.000950619117848491","0","0.000754655249948469","0","0.000509034938526747","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH05","5000","0","78503934.3644149","0.000977179858672784","0","0.000668087642639384","0","5.62240384901897e-05","0","0","0","0","0","0","0.000549016118184269","0","0","0","0","0","0"
"RICH06","5000","0","78503934.3644149","0.000859612885107396","0","0.000205258437399684","0","7.29184841215674e-05","0","0","0","0","0","0","0.000615262604187049","0","0","0","0","0","0"
"RICH07","5000","0","78503934.3644166","0.000748413564337994","0","5.851273834239e-06","0","2.29397568421473e-05","0","0","0","0","0","0","0.000515043505430326","0","0","0","0","0","0"
"RICH08","5000","0","78503934.3644164","0.000712236724415408","0","2.48982944990266e-05","0","4.647885249633e-05","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH09","5000","0","78503934.3644162","0.000484021112963481","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH10","5000","0","78503934.3644183","0.000871828807168655","0","0.000355705104570409","0","0.000159219471776633","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH11","5000","0","78503934.3644155","0.000554376853819346","0","0.000229426954339039","0","6.13175938033352e-05","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH12","5000","0","78503934.3644159","0.000840281503465376","0","6.17341892646012e-05","0","0","0","0","0","0","0","0","0.00017040740457608","0","0","0","0","0","0"
"RICH13","5000","0","78503934.3644162","4.8265168339122e-05","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH14","5000","0","78503934.3644174","0.000116587882866626","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH15","5000","0","78503934.3644156","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH16","5000","0","78503934.3644166","0.000247854471068841","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH17","5000","0","78503934.3644155","0.000132312880033797","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH18","5000","0","78503934.3644142","1.82853988351064e-05","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH19","5000","0","78503934.3644156","0.000639750918484062","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH20","5000","0","78503934.3644147","0.000586759937443564","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH21","5000","0","78503934.3644139","0.000447163687731875","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH22","5000","0","78503934.3644141","0.000643436315668338","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH23","5000","0","78503934.3644155","0.000709439398099267","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH24","5000","0","78503934.364415","0.000566370524886022","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH25","5000","0","78503934.3644152","0.000720436347317411","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH26","5000","0","78503934.3644142","0.00155721834319782","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH27","5000","0","78503934.364415","0.00167230672003949","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH28","5000","0","78503934.3644146","0.00191576765091988","0","0.000100594457724758","0","1.58203199829486e-06","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH29","5000","0","78503934.3644178","0.00133593216194972","0","0.000291334762055665","0","4.99856841650526e-05","0","0","0","0","0","0","0","0","0.000835600142433434","0","0","0","0"
"RICH30","5000","0","78503934.3644142","0.00148679971769534","0","0.00117662379645387","0","0.000194854439260186","0","0","0.000213100220814074","0","0.000255338909939114","0","0","0","0.00112010841239259","0","0","0","0"
"RICH31","5000","0","78503934.364415","0.0007759789312774","0","0.00110472868669003","0","0.000302681029119698","0","0","2.59549747694612e-05","0","0","0","0.000615262604187047","0","0","0","0","0","0"
"RICH32","5000","0","78503934.364415","0.00378702557565315","0","0.000745680695547876","0","0.00073797701689739","0","0","9.30740138963434e-05","0","0","0","5.1426813981984e-05","0","0","0","0","0","0"
"RICH33","5000","0","78503934.3644139","0.00156495161346457","0","0.000324604397909662","0","0.000320555904498296","0","0","9.30740138963447e-05","0","0","0","0","0","0","0","0","0","0"
"RICH34","5000","0","78503934.3644145","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH35","5000","0","78503934.3644171","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH36","5000","0","78503934.3644151","0.00188916372259472","0","0.00035770604126625","0","7.22045128000501e-05","0","0","2.67950355914803e-05","0","0","0","0","0","0","0","0","0","0"
"RICH37","5000","0","78503934.3644148","0.00176962533938442","0","0.000217837393842449","0","7.22045128000504e-05","0","0","2.67950355914804e-05","0","0","0","0","0","0","0","0","0","0"
"RICH38","5000","0","78503934.3644148","0.00104205911246806","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH39","5000","0","78503934.3644161","0.000793208351361541","0","0.000489730082852117","0","7.25076337824769e-05","0","0","0.000140804209178596","0","0","0","0","0","0.00154277789199524","0","0","0","0"
"RICH40","5000","0","78503934.3644167","0.000711815982614114","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH41","5000","0","78503934.3644154","0.000507486215167699","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH42","5000","4148.62231729529","78503934.364414","0.000459648849477793","0","0.000679333447564967","0","9.19053186995176e-05","0","0","0","0","0","0","0","0","0.00210300988058585","0","0","0","5.28460433337959e-05"
"RICH43","5000","4148.62231729529","78503934.3644176","0.000454066801887588","0","0.000505488977806268","0","0","0","0","0","0","0","0","0","0","0.00135581299756867","0","0","0","5.28460433337934e-05"
"RICH44","5000","0","78503934.3644125","0.000924463146173099","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH45","5000","0","78503934.3644137","0.00135222886330625","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH46","5000","0","78503934.364416","0.00109577131596844","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH47","5000","0","78503934.3644142","0.000814772284532157","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH48","5000","0","78503934.3644152","0.000610761052342318","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH49","5000","0","78503934.3644157","0.000364336305095566","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH50","5000","0","78503934.3644165","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH51","5000","0","78503934.3644133","0.000433378548570472","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH52","5000","0","78503934.3644136","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH53","5000","0","78503934.3644158","0.000165147767389613","0","3.36115473749816e-05","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH54","5000","0","78503934.3644142","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH55","5000","0","78503934.3644177","0.000559503592229698","0","2.09222294197747e-05","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH56","5000","0","78503934.3644174","0.00125151483858951","0","3.36115473749809e-05","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH57","5000","0","78503934.3644156","0.000927990542209463","0","3.36115473749817e-05","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RICH58","5000","0","78503934.3644161","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
