buffer,site,water_area_mn,natural_area_mn,anthropogenic_area_mn,water_cohesion,natural_cohesion,anthropogenic_cohesion,water_core_mn,natural_core_mn,anthropogenic_core_mn,water_ed,natural_ed,anthropogenic_ed,water_lpi,natural_lpi,anthropogenic_lpi,water_np,natural_np,anthropogenic_np,water_pd,natural_pd,anthropogenic_pd,water_split,natural_split,anthropogenic_split,water_tca,natural_tca,anthropogenic_tca,landscape_split
3000,LU3_20,14.123,5.743965087281795,2.432938829787234,98.98895911189898,99.56438600721789,99.82033548663652,11.384,3.5521009975062343,0.8304654255319148,3.0656889191062526,186.79864198457443,183.84597385511265,1.3837982932094812,25.54481759945609,14.95953767433236,5,401,188,0.1765949838194846,14.162917702322664,6.6399713916126215,4312.2756848328445,12.352109509591415,44.67894717557781,56.92,1424.3925,156.1275,9.655153292700394
3250,LU3_20,13.277916666666666,5.487312373225152,2.547037914691943,99.06207619146613,99.59343087997806,99.83386419292334,10.775416666666667,3.402844827586207,0.8978080568720379,3.0746424768705767,186.35373438129028,183.40851885156158,1.4066903196920844,23.31980119418933,14.99727225184076,6,493,211,0.18059574019797808,14.838949986267199,6.35095019696223,4328.081630310654,13.413646330817565,44.45212270023453,64.6525,1677.6025,189.4375,10.279805293912382
3500,LU3_20,13.624583333333334,5.520525394045534,2.4650298804780877,99.04351166947619,99.5671908250542,99.84709492622224,10.992083333333333,3.4121059544658494,0.8652390438247013,2.83178766005051,187.21075404457665,184.49057671393234,1.2372524132489249,20.830964858319774,14.999714485203846,6,571,251,0.15573534335749825,14.82081350952192,6.514928530455344,5622.599427532658,16.17105595811434,44.44037350435792,65.9525,1948.3125,217.175,11.83168778530291
3750,LU3_20,12.466785714285715,5.7337165354330715,2.60906015037594,98.98308489233185,99.55466986914044,99.86031302931684,9.986071428571428,3.5685984251968503,0.8912875939849624,2.6468800791463503,186.05950109532895,183.52794855487244,1.0779167549996467,18.99495442018232,14.800989329376016,7,635,266,0.1582927001625327,14.359409229029751,6.0151226061762415,7323.173587143565,18.233808059162154,45.64497941045111,69.9025,2266.06,237.08249999999998,13.00593977682277
4000,LU3_20,12.717857142857143,5.939176176890157,2.5609375,98.98356992020801,99.5466852501579,99.86800786436707,10.211785714285714,3.7159771754636233,0.8592598684210526,2.421031969846424,184.85215157290054,182.53249286287527,0.9474921299068508,17.98068441858211,14.588357479880637,7,701,304,0.13913976838197842,13.933853947966696,6.0426413697316335,9398.877445863463,20.052616494263066,46.98558308898476,71.4825,2604.9,261.215,14.033448259524043
4250,LU3_20,10.065000000000001,6.03543949044586,2.6415450310559008,98.91926002046489,99.52046550939968,99.87260819039999,7.999444444444444,3.7998375796178343,0.8565372670807453,2.243359615917112,183.9951082786397,181.84155348251204,0.8393669112380607,16.139334819221578,14.117933978489985,9,785,322,0.1584790937461068,13.822898732299315,5.6700297984718215,11968.909643106546,23.22055775271548,50.16921339455691,71.995,2982.8725,275.805,15.852538312154124
4500,LU3_20,8.982045454545455,6.197369640787949,2.7193860946745563,98.79386944650079,99.49756900473614,99.87816111802033,6.982954545454546,3.9285168018539975,0.853698224852071,2.3043266206272577,182.67561065833527,180.45139355212655,0.7487490742246067,14.397171977063547,13.664719691311339,11,863,338,0.17278522717723133,13.555786459450056,5.309218798718562,14846.411867783898,26.32884461295486,53.55267145624288,76.8125,3390.31,288.55,17.629931188609778
4750,LU3_20,10.104375000000001,6.192326783867632,2.7244529085872577,98.82355458521234,99.48087409930056,99.88075364331182,8.027916666666666,3.956034126163392,0.8264681440443213,2.362268002864893,180.62080205730913,178.34030758125186,0.6720585498451943,12.922543551452467,13.097968914780706,12,967,361,0.169186607188175,13.633620762580435,5.089697099577598,16361.570416874998,28.97416927620725,58.28727960486052,96.33500000000001,3825.485,298.355,19.330760892350337
5000,LU3_20,11.786458333333334,6.3176563981042655,2.6903069053708437,98.88827795382913,99.46492041390569,99.88391875292207,9.57375,4.057215639810426,0.7847250639386188,2.3210610201088633,179.1422636071248,176.9026433245636,0.6065744307896889,11.663395251623248,12.643642691489124,12,1055,391,0.15270138290189889,13.424996580125278,4.975520059553539,16187.226551791387,32.31037990858808,62.55184417510154,114.885,4280.3625,306.8275,21.27735525231307
250,LU3_21,NA,2.172142857142857,0.971,NA,98.48175943276371,96.40655396187579,NA,0.9875,0.3115,NA,216.8494516450648,216.8494516450648,NA,32.303090727816546,18.282652043868392,NA,7,5,NA,34.89531405782652,24.92522432701894,NA,6.027837680501621,28.418784903008707,NA,6.9125,1.5575,4.97302230594967
500,LU3_21,NA,4.49375,1.8361111111111112,NA,98.75588237434492,98.9681546315572,NA,2.4796428571428573,0.47777777777777775,NA,210.41699449252556,210.41699449252556,NA,21.601888276947285,19.33910306845004,NA,14,9,NA,17.62391817466562,11.329661683713612,NA,10.383243570669016,26.71569550968615,NA,34.714999999999996,4.3,7.477183458968181
750,LU3_21,0.9225,4.934666666666667,1.81640625,95.15077550543755,98.87838046536854,99.2225895035622,0.3,2.96325,0.3990625,2.6400786406403594,197.7250386181716,195.08495997753124,0.5181856480831344,14.771801713242521,15.149557646397977,1,30,16,0.5617188597107148,16.851565791321445,8.987501755371436,37241.67786664317,12.798705783204893,43.54709294324536,0.3,88.89750000000001,6.385,9.888908291508042
1000,LU3_21,0.9225,4.913888888888889,2.155,95.06165851745023,98.92618110705776,99.44208799323275,0.3,2.9408333333333334,0.4359782608695652,1.4881070170578226,202.87331301697867,201.38520599992086,0.29208057941188115,11.112518304507859,14.836743578580759,1,54,23,0.31661851426762183,17.09739977045158,7.282225828155302,117218.08906368195,17.818788496133433,45.41893832753797,0.3,158.805,10.0275,12.79650843436368
1250,LU3_21,0.9225,5.477697368421053,2.1033333333333335,95.00816696159164,99.13678940905247,99.5430617863384,0.3,3.4250000000000003,0.4483333333333333,0.9534483895343825,192.55600241405017,191.6025540245158,0.18713960411605698,19.934171488850232,14.2636893381141,1,76,36,0.20286135947540054,15.41746332013044,7.3030089411144195,285541.073001814,13.379712657218185,49.13624816417851,0.3,260.3,16.14,10.515789269367641
1500,LU3_21,0.9225,5.4542660550458715,2.070409090909091,94.97250733091697,99.40083480297028,99.58798472135769,0.3,3.4885550458715597,0.5653181818181818,0.662615781534167,183.8899775838491,183.2273618023149,0.13005596988622745,31.998702964853166,14.569088268881025,1,109,55,0.14098208117748234,15.367046848345575,7.754014464761529,591206.793252106,8.04610080763754,47.09178548140815,0.3,380.2525,31.092499999999998,6.871878385260974
1750,LU3_21,0.9225,5.600965517241379,1.9216772151898733,94.94704050477094,99.43634755385085,99.63196801711065,0.3,3.612396551724138,0.523386075949367,0.4871097292395388,182.62469231765772,182.13758258841818,0.0956082394092499,29.766031869413133,13.904909962430365,1,145,79,0.10364036792330612,15.027853348879388,8.187589065941184,1093979.939189636,8.95754695922778,51.63962167944072,0.3,523.7975,41.3475,7.633378240979288
2000,LU3_21,2.94125,5.856916666666667,1.9748762376237623,97.44526394760523,99.43974926776605,99.69550693665494,1.81625,3.737722222222222,0.5649009900990098,0.9645995919307077,184.59578116688766,183.63912066624854,0.3937789280638938,27.49644725664701,14.342960804706294,2,180,101,0.15878182583221526,14.290364324899373,8.01848220452687,62334.165409878195,10.405162241789613,48.589081674388126,3.6325,672.79,57.055,8.56876442983883
2250,LU3_21,5.48875,6.166558139534883,2.335409090909091,98.24096725183502,99.45530620021046,99.7317639893208,4.125,3.966732558139535,0.7698409090909091,1.2675046629425872,179.27661249966664,178.01538261228316,0.6309286824696889,25.605790362885955,14.658189444886293,2,215,110,0.1254955111824344,13.490767452111696,6.902253115033891,24911.46136809819,11.800823780203237,46.51209662258972,8.25,852.8475,84.6825,9.40912816921693
2500,LU3_21,5.48875,6.087763157894737,2.7594057377049177,98.2286641239688,99.50085154185169,99.78098951018158,4.125,3.923656015037594,1.005799180327869,1.0269602485040443,178.63515966181487,177.61328337493708,0.5111923415202062,25.020717143627003,15.935931915585899,2,266,122,0.10167923252515289,13.523337925845336,6.2024331840343265,37948.19031150375,12.490138727946043,39.37125278757346,8.25,1043.6924999999999,122.7075,9.479683289845418
2750,LU3_21,5.48875,5.842734848484849,3.3364204545454546,98.21859797473051,99.48496812139605,99.81266490209127,4.125,3.743121212121212,1.3507386363636364,0.8489222994447333,178.85363970182652,178.00891998802263,0.42256998618399966,22.70079166207009,17.328416308133576,2,330,132,0.08405171281631023,13.868532614691187,5.547413045876475,55534.447174262685,14.900673726474631,33.29543772271993,8.25,1235.23,178.29749999999999,10.291961209140297
3000,LU3_21,5.48875,5.238845265588915,3.8596678321678324,98.2102079440384,99.44079992984743,99.831413494622,4.125,3.309959584295612,1.634353146853147,0.7134456244944956,181.7025920680387,180.99267835257635,0.35513345318277983,19.838203247237164,18.250433541833697,2,433,143,0.07063818064301937,15.29316610921369,5.050629915975884,78627.88229768992,19.076128056758485,30.01458765381086,8.25,1433.2125,233.7125,11.661618503019072
3250,LU3_21,4.4191666666666665,5.153781553398058,4.366016666666667,97.7845526721386,99.38621431833936,99.85711734101442,3.001666666666667,3.2226893203883495,1.8623166666666668,0.8292304485594942,184.45937861894754,183.63315808127211,0.3026465393925849,17.100281953402067,18.69124559894593,3,515,150,0.090297326521905,15.501041052927025,4.51486632609525,103012.68229792267,25.111364156754544,28.61695752263957,9.005,1659.685,279.3475,13.373162021504408
3500,LU3_21,7.703125,5.101934276206323,4.244578651685393,98.50598699597938,99.34102333074898,99.87663483797344,6.064375,3.175528286189684,1.8171769662921347,1.0732983613706033,184.8435216645339,183.78320151793199,0.4496302506612401,14.844222488131424,18.913022600263197,4,601,178,0.10382571814951422,15.59981415196451,4.620244457653383,36349.02370593949,32.206170202735755,27.955598481045666,24.2575,1908.4925,323.4575,14.959205027761971
3750,LU3_21,8.655625,5.038373751783167,3.979883720930233,98.5930010909952,99.30540622967679,99.88068446830458,6.921875,3.099746790299572,1.6503837209302326,1.1623180556725474,188.69351719365767,187.5425057338574,0.4683192010307093,13.016605432027855,18.540047114585,4,701,215,0.09045276697840836,15.851847412966064,4.861836225089449,36249.92180311788,39.78729923473765,29.09156360442819,27.6875,2172.9225,354.8325,16.796711978135296
4000,LU3_21,8.655625,5.320378787878788,4.2584,98.58836845330323,99.29592268749354,99.88530899152981,6.921875,3.271498682476943,1.7217555555555555,1.0216798882115234,188.6957282251989,187.68398685730074,0.4116535113786119,11.517055494709725,18.124879495441203,4,759,225,0.07950816250673334,15.086673835652654,4.47233414100375,46916.68881949315,47.44859313293048,30.43914329863574,27.6875,2483.0675,387.395,18.535959272283094
4250,LU3_21,8.655625,5.265208092485549,4.412793522267206,98.5842802841292,99.26794036651019,99.89499561028413,6.921875,3.221118497109827,1.7615587044534413,0.9050909162944979,190.55773586400744,189.66144933405823,0.3646776824213824,10.267807421657468,18.370176021694007,4,865,247,0.07043509076221774,15.231588377329587,4.349366854566945,59782.301449771934,56.533059282835566,29.632030090621925,27.6875,2786.2675,435.10499999999996,19.435304016215152
4500,LU3_21,8.655625,5.133261421319797,4.88668582375479,98.58064628903888,99.23760613543395,99.9065655250061,6.921875,3.1268299492385787,2.0178256704980844,0.8073750728443949,190.70780404975565,189.90828282003233,0.3253061820740743,9.168223036578489,19.31220754251678,4,985,261,0.06283074496843541,15.472070948477217,4.09970610919041,75128.78564869006,66.86960646989554,26.812016846769563,27.6875,3079.9275,526.6525,19.133447330180182
4750,LU3_21,6.7716666666666665,5.328672397325692,4.926354515050167,98.36603863140115,99.22844751617765,99.91306988999979,5.212083333333333,3.2320582617000952,2.1333277591973245,0.9460391132892412,190.10663031019084,189.18032971789424,0.29198912125514437,8.22923613333653,19.98567547333678,6,1047,299,0.08459366139695153,14.76159391376804,4.215584126281417,90217.78990035312,74.55756563235175,25.035493743814424,31.2725,3383.965,637.865,18.738231257351476
5000,LU3_21,5.44625,5.3416231505657095,5.0069776119402984,98.19621376950103,99.22038188485206,99.91862937613574,4.0865625,3.2305417754569192,2.236776119402985,0.972204062324134,189.8966492363458,188.9524405789577,0.2635385619205866,7.42740362025124,20.55107682098179,8,1149,335,0.10180147249467372,14.621236487047511,4.2629366607144625,109311.09954335747,84.44620748042041,23.676912239644604,32.6925,3711.8925,749.32,18.48898980921936
250,LU3_25,4.6475,3.8825000000000003,0.756,98.78304498631286,98.62591241454109,98.15072251172666,3.2875,1.7966666666666666,0.225,28.891656288916565,195.76587795765877,166.87422166874222,23.15068493150685,25.902864259028647,18.41843088418431,1,3,5,4.981320049813201,14.943960149439603,24.906600249066003,18.658310283253385,8.423039146337942,29.47307556941022,3.2875,5.390000000000001,1.125,4.848562731014096
500,LU3_25,10.055,4.408863636363637,1.16,98.97847093292175,99.10313639823188,98.43831099086458,7.95,2.3325,0.5148611111111111,19.513423346866837,191.1686022723696,171.78107197935353,12.658546564693292,27.724797784282252,13.092877600478392,1,11,18,1.2589305385075378,13.848235923582916,22.660749693135678,62.406857324496485,8.582017346288367,33.67040965944351,7.95,25.657500000000002,9.2675,6.163469967979093
750,LU3_25,10.055,4.238620689655172,1.3656818181818182,98.7933911415374,99.16791175023205,99.29594894710092,7.95,2.6564655172413794,0.6215151515151515,8.705786539730681,171.700577109398,163.0509569344398,5.6475279778704515,23.827176095595153,22.205372312790487,1,29,33,0.5616636477245601,16.288245784012243,18.53490037491048,313.5329710090278,10.459096615165054,20.22288006109327,7.95,77.0375,20.509999999999998,6.745410338399308
1000,LU3_25,10.055,4.231084905660378,1.5105555555555557,98.70086534471812,99.35398763328877,99.48313622512146,7.95,2.707877358490566,0.66625,4.907043189894657,168.2324355554852,163.35705070875116,3.1832464047994042,25.968547436069933,23.021155687817078,1,53,54,0.3165834316061069,16.778921875123665,17.095505306729773,986.8689513122878,10.336993348989086,18.8351591421699,7.95,143.51749999999998,35.9775,6.6293024776558775
1250,LU3_25,10.055,5.0675,1.9040725806451613,98.6453368964953,99.31997375431263,99.59246016358999,7.95,3.2608680555555556,0.794032258064516,3.144223503577822,170.58933905379158,167.46540086314005,2.0396882147403224,24.253120134694477,21.71542748761328,1,72,62,0.20285312926308527,14.605425306942141,12.576894014311288,2403.6566270519606,12.292776302730335,21.17343037678799,7.95,234.7825,49.23,7.752321159394984
1500,LU3_25,10.055,5.286925,2.5839393939393944,98.60831957525512,99.34307769085089,99.68746450244159,7.95,3.431,1.1235227272727273,2.1852915778157658,167.58366670778773,165.41247378531273,1.4176197945120983,22.719278148846556,22.29526108947359,1,100,66,0.14098655340746877,14.098655340746877,9.305112524892937,4976.001041079137,14.098174561084857,20.091675415724026,7.95,343.1,74.1525,8.27102558613688
1750,LU3_25,5.48875,5.1016551724137935,2.4336079545454545,98.27611413441446,99.32976196653789,99.75309203877502,4.125,3.378344827586207,1.022869318181818,2.0935354320507837,166.394610700868,164.31143930560953,1.0421038994688432,18.653970721596064,21.046767716025393,2,145,88,0.20728073584661225,15.027853348879388,9.12035237725094,9131.40710779889,18.12393415088075,22.572745496270613,8.25,489.86,90.01249999999999,10.041533459822997
2000,LU3_25,5.48875,5.115394736842105,2.7959848484848484,98.25634203333297,99.33713584675469,99.78188946884914,4.125,3.397671052631579,1.1968686868686869,1.603550037508782,165.96742888215894,164.37181721117247,0.7982027538193467,15.336527202797482,20.828686081265058,2,190,99,0.15876733044641406,15.082896392409333,7.8589828570974944,15564.432985821737,21.58168429469633,23.048280514128415,8.25,645.5575,118.49000000000001,11.137467294682347
2250,LU3_25,5.48875,5.136523109243697,3.532671568627451,98.24096261383316,99.32524348384729,99.81157103908485,4.125,3.381995798319328,1.57,1.2674092304410365,168.41170722219346,167.15057229487343,0.6308811788160703,13.144978753641057,21.352080951058866,2,238,102,0.1254860624199046,14.932841427968647,6.399789183415135,24915.213041232742,25.836529259023422,21.930762421666,8.25,804.915,160.14000000000001,11.856337915395374
2500,LU3_25,5.48875,5.163852739726027,3.7667857142857146,98.22866130587813,99.29332185455678,99.8339835015443,4.125,3.4120462328767123,1.725504201680672,1.0269080408933084,167.04794440462211,166.02612006690154,0.5111663540189215,10.66116101613059,21.509275216438663,2,292,119,0.101674063454783,14.844413264398318,6.049606775559589,37952.04895245376,31.27867615191915,21.60921550289908,8.25,996.3175,205.33499999999998,12.77570542765514
2750,LU3_25,5.48875,5.453170180722892,4.228901515151515,98.21859463959899,99.28734648314368,99.85675998217839,4.125,3.621543674698795,2.0457007575757578,0.8488661123823091,163.88999199460423,163.04532818970898,0.422542017821986,8.81276408876114,22.366046195966202,2,332,132,0.08404614974082268,13.951660856976567,5.547045882894297,55541.79914808421,36.455221664137056,19.98861886617793,8.25,1202.3525,270.0325,12.906991964631779
3000,LU3_25,5.48875,5.195291262135923,4.755891608391608,98.21020468172138,99.23608483262407,99.87978596399117,4.125,3.41245145631068,2.3310664335664337,0.7133952315532591,166.97862992798946,166.26876635599834,0.3551083689736644,7.406331559263013,23.313367684608675,2,412,143,0.07063319124289695,14.55043739603677,5.050273173867131,78638.99095113027,45.681070643440215,18.398504656756305,8.25,1405.93,333.34250000000003,13.113745406990764
3250,LU3_25,5.48875,5.247007337526205,5.11754746835443,98.20310944620633,99.2091574575664,99.89051483845833,4.125,3.428427672955975,2.5575474683544304,0.6079992535454709,167.66632880569534,167.06133944944463,0.30264517299008464,6.312130864314583,23.592252223373507,2,477,158,0.06019794589559118,14.357210096098497,4.755637725751703,108266.0380705275,53.74373369844566,17.966117137839323,8.25,1635.36,404.0925,13.463229006014384
3500,LU3_25,5.48875,5.312559523809524,5.535485294117647,98.1970249052295,99.23239087684715,99.89840812371723,4.125,3.4572435897435896,2.7647941176470585,0.5243120513254778,168.37424978926938,167.85253334215838,0.2609880037662217,6.256639068904857,23.631094559808236,2,546,170,0.051912084289651265,14.171999011074792,4.412527164620357,145585.6789925239,55.389875821587424,17.907091828631078,8.25,1887.655,470.015,13.530974586217713
3750,LU3_25,5.48875,4.980574018126888,5.863539473684211,98.191751771654907,99.20047333545531,99.90672127504733,4.125,3.190740181268882,2.9494868421052636,0.456787247947284,172.50163380587443,172.0471078809368,0.22737602861930398,6.2897003520879915,24.318267645668772,2,662,190,0.0452264601928004,14.96995832381693,4.296513718316038,191809.62396815483,62.872562461099385,16.909029307913965,8.25,2112.27,560.4025,13.324378803950989
4000,LU3_25,3.9716666666666667,4.763972293814433,6.149593023255814,97.91537407034171,99.20958635128305,99.91780113178952,2.861666666666667,2.986014819587629,3.141302325581395,0.4671113832062525,176.59394305614083,176.146708753071,0.19986404077186679,6.831603364792126,25.513872214227217,3,776,215,0.05963124040930883,15.424614185874553,4.2735722293338,246128.88303808303,63.96156482340602,15.361828632235914,8.585,2317.1475,675.38,12.386221872960732
4250,LU3_25,3.458,4.583,6.20530737704918,97.65288439725379,99.22485394742586,99.92316953525186,2.3505000000000003,2.8550441988950275,3.1830532786885244,0.6937841169219933,177.6192991723895,176.95016728297236,0.17705581968656453,7.748635323120268,25.86661384046487,5,905,244,0.08804366966015144,15.93590420848741,4.296531079415391,271783.1973249812,64.44111288084157,14.94570926306141,11.7525,2583.815,776.665,12.131423346730836
4500,LU3_25,3.109583333333333,4.491683526011561,6.018776785714286,97.53523801828165,99.22495098537645,99.92506888220893,2.0741666666666667,2.7890149325626203,3.063419642857143,0.70684893420925,179.05111813684044,178.36626005836214,0.15794146741053353,7.851835038737284,25.606977070213265,6,1038,280,0.09424652456123334,16.304648749093367,4.398171146190889,334130.9250975397,67.91168821443006,15.25032140992351,12.445,2894.9975,857.7575,12.453240094474591
4750,LU3_25,4.630714285714285,4.359410159529807,5.856708463949843,98.04920948745304,99.22588720690875,99.92703321332908,3.2939285714285713,2.6965994962216624,2.974631661442006,0.8233745314325694,180.40291071356188,179.60068450057366,0.18829052854934875,7.638666880499664,25.390494888275196,7,1191,319,0.09869215274020526,16.79176484479778,4.497542389160782,167679.91497027464,72.14308741353095,15.511368697474973,23.0575,3211.65,948.9074999999999,12.76549858327159
5000,LU3_25,6.269285714285714,4.420967125382263,5.506734417344174,98.29238033616953,99.22714826085142,99.92872885103557,4.760357142857143,2.7198146024464833,2.762479674796748,0.9912839544976487,182.19455506429665,181.22235873408331,0.26353646595181396,7.148951548610771,24.87228788718451,7,1308,369,0.08907557999337024,16.64440837590404,4.695555573936231,107796.89722753644,78.65391428209729,16.16434906767765,33.3225,3557.5175,1019.355,13.407028925819127
250,LU3_32,NA,7.94375,2.0975,NA,99.37064619916782,98.55882895183825,NA,6.13375,1.09875,NA,60.9983816755882,60.9983816755882,NA,55.32179758496203,20.80169301630773,NA,2,2,NA,9.958919457238888,9.958919457238888,NA,2.7575288158992133,23.109737527262563,NA,12.2675,2.1975,2.4635679052394486
500,LU3_32,NA,9.6475,21.5375,NA,99.32418148550025,99.48074386394865,NA,7.7370833333333335,14.1825,NA,67.29830967295162,67.29830967295162,NA,46.44779502030281,27.117630394409648,NA,6,1,NA,7.554534294437974,1.2590890490729958,NA,4.022869794290109,13.598672846191077,NA,46.4225,14.1825,3.1044779308766213
750,LU3_32,NA,8.32421875,14.943333333333333,NA,99.15645787642092,99.57193580654193,NA,6.64046875,9.233333333333333,NA,87.04200429733031,87.04200429733031,NA,35.412248795764455,24.843063181990534,NA,16,3,NA,8.98788040501636,1.6852275759405673,NA,6.108533587715895,16.201210986347828,NA,106.2475,27.7,4.435982722403301
1000,LU3_32,NA,10.2378125,35.085,NA,99.1673727169438,99.6573426233427,NA,8.232708333333333,21.38,NA,86.04601467340979,86.04601467340979,NA,20.374195692950593,22.033066616014118,NA,24,2,NA,7.597882090367309,0.6331568408639425,NA,10.833633206530534,20.597794427540535,NA,197.585,42.76,7.09954865205052
1250,LU3_32,NA,16.0384,15.335833333333333,NA,99.35348731991289,99.68241591387235,NA,13.3767,9.020416666666668,NA,76.75845631117197,76.75845631117197,NA,16.12454992646686,18.53136568791521,NA,25,6,NA,5.071251077640854,1.2171002586338049,NA,11.911677588573403,29.118421497924743,NA,334.4175,54.1225,8.45353183379473
1500,LU3_32,NA,19.897916666666667,8.643846153846155,NA,99.40718745198119,99.68370221042201,NA,16.751416666666668,4.7463461538461535,NA,75.9120691660528,75.9120691660528,NA,18.47858650867219,15.641312124854172,NA,30,13,NA,4.229477342337421,1.8327735150128823,NA,11.807490119291135,40.872940700179434,NA,502.5425,61.7025,9.161026892843305
1750,LU3_32,NA,19.08953488372093,12.000208333333333,NA,99.41020584477343,99.7212840114259,NA,16.241046511627907,6.489375,NA,73.85584843279155,73.85584843279155,NA,18.442456230356456,14.762100942890235,NA,43,12,NA,4.456639745453321,1.2437134173358104,NA,12.880328220125639,45.886855013615694,NA,698.365,77.8725,10.057275524230707
