Site,BUFF_DIST,Feature_Area,Buffer_Area,CONVENTIONAL-SEISMIC,TRAIL,LOW-IMPACT-SEISMIC,PIPELINE,HARVEST-AREA,TAME_PASTURE,ROUGH_PASTURE,CULTIVATION_ABANDONED,CROP,WELL-ABAND,RURAL-RESIDENCE,URBAN-RESIDENCE,COUNTRY-RESIDENCE,RESIDENCE_CLEARING,TRANSMISSION-LINE,RECREATION,RUNWAY,GREENSPACE,TRANSFER_STATION,WELL-GAS,WELL-OIL,WELL-OTHER,WELL-CASED,WELL-BIT,WELL-CLEARED-NOT-DRILLED,CLEARING-UNKNOWN,CLEARING-WELLPAD-UNCONFIRMED,MISC-OIL-GAS-FACILITY,FACILITY-UNKNOWN,OIL-GAS-PLANT,FACILITY-OTHER,CAMP-INDUSTRIAL,URBAN-INDUSTRIAL,GRVL-SAND-PIT,OPEN-PIT-MINE,VEGETATED-EDGE-ROADS,CANAL,ROAD-PAVED-1L,ROAD-UNIMPROVED,ROAD-WINTER-ACCESS,TRUCK-TRAIL,ROAD-PAVED-UNDIV-1L,ROAD-PAVED-UNDIV-2L,ROAD-GRAVEL-1L,ROAD-UNCLASSIFIED,ROAD-GRAVEL-2L,SUMP,BORROWPIT-WET,DUGOUT,BORROWPITS,BORROWPIT-DRY,LAGOON,RESERVOIR,MINES-PITLAKE
CAM20,3500,0,38466927.84,0.014335288,0.001329985,0.000658985,0.034857516,0.002471012,0,0,0,0,0.002254431,0,0,0,0,0.006455225,0,0,0,0,0,0.009703383,0.004722417,0,0,0,0.003728863,0,0.00023157,0,0,0,0,0,0,0,0.025376503,0.000421583,0,0.000242759,0.0003763,0.001034936,0,0.003462126,0.009551264,0,0,0.000485369,0.007617161,0,0.000689786,0.001195077,0,0,0
CAM21,3500,0,38466927.84,0.021491069,0.000397621,0.000490547,0.000967974,0.00146372,0,0,0,0,0.000635114,0,0,0,0,0.006901971,0,0,0,0,0,0,0,0,0,0,0.000193026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000472855,0,0,0,0,0,0,0,0,0,0,0,0,0
CAM22,3500,0,38466927.84,0.014241641,0.001415792,0,0.001366193,0.042328632,0,0,0,0,0.000208545,0,0,0,0,0.019876955,0,0,0,0,0,0,0,0,0,0,0.000154337,0,0,0,0,0.000579917,0,0,0,0,0.001272266,0,0,0,0,0.001272539,0,0,0,0,0,0,0,0,0,0,0,0,0
CAM23,3500,0,38466927.84,0.015919993,0.001372019,0,0.001817561,0.04832816,0,0,0,0,0.0008777,0,0,0,0,0.021219102,0,0,0,0,0,0,0,0,0,0,6.81952421073495e-05,0,0,0,0,0.000579917,0,0,0,0,0.001220269,0,0,0,0,0.001220531,0,0,0,0,0,0,0,0,0,0,0,0,0
CAM24,3500,0,38466927.84,0.017737396,0.000611288,0,0.001862391,0.005900164,0,0,0,0,0.000796352,0,0,0,0,0.006919556,0,0,0,0,0,0,0,0,0,0,0.000434454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.92750397685033e-05,0,0,0,0,0,0,0
CAM25,3500,0,38466927.84,0.017214357,0.000745061,0,0.001961765,0.016344781,0,0,0,0,0.000559828,0,0,0,0,0.006865812,0,0,0,0,0,0,0,0,0,0,0.000466583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.92750397685044e-05,0,0,0,0,0,0,0
CAM26,3500,0,38466927.84,0.009523238,0.001905995,0,0.001417791,0,0,0,0,0,0.001423055,0,0,0,0,0,0,0,0,0,0,0.000472863,0,0,0,0,0,0,0,0,0,0,0,0,0.010273874,0,0.00468932,0,0,0.001721822,0.00073623,7.58247645070793e-05,0,0,0.001977194,0,0,0,0,0,0,0,0,0,0
CAM27,3500,0,38466927.84,0.008047602,0.00165049,0,0.003741819,0,0,0,0,0,0.001262297,0,0,0,0,0,0,0,0,0,0,0.000472863,0,0,0,0,5.20123796027728e-05,0,0,0,0,0,0,0,0,0,0.005482269,0,0,0.002486448,0,0.000127515,0,0,0.001953104,0,0,0,0,0,0,0,0,0,0
CAM28,3500,0,38466927.84,0.005023251,0.002079737,0,0,0,0,0,0,0,0.000208576,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000393574,0,0,0.000378767,0,0,0,0,0,0,0,0,0.004027999,0,0,0.001114429,0,0.000127515,0,0,0.001423505,0,0,0,0,0,0,0,0,0,0
CAM29,3500,0,38466927.84,0.009326537,0.002030311,0,0.004131179,0,0,0,0,0,0.000894407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000153671,0,0,0,0,0,0,0,0,0,0.005370521,0,0,0.001500475,0,0.000127515,0,0,0.001903217,0,0,0,0,0,0,0,0,0,0
CAM30,3500,0,38466927.84,0.01682549,0.002514909,0,0.004540553,0,0,0,0,0,0.001343961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000619012,0,0,0,0,0,0,0,0,0,0.005371172,0,0,0.00158039,0,2.82585818703084e-05,0,0,0.001909046,0,0,0,0,0,0,0,0,0,0
CAM31,3500,0,38466927.84,0.012914682,0.001497493,0,0.00663592,0.046977405,0,0,0,0,0.001981187,0,0,0,0,0,0,0,0,0,0.000399941,0,0,0.00044023,0.002135891,0,0.000136143,8.7671078484731e-05,0,0,0,0,0,0,0.003598468,0,0.010260959,0,0,6.92312565672574e-05,0,0,0,0,0.006771284,0,0,5.92437598096124e-05,0.000322048,0,5.66319407365669e-05,0.001520485,0,0,0
CAM32,3500,0,38466927.84,0.015458861,0.001787468,0,0.004384304,0.033505705,0,0,0,0,0.003494531,0,0,0,0,0,0,0,0,0,0.000153377,0,0,0.000178981,0.001782947,0,0.000596112,8.76710784847307e-05,0,0,0,0,0,0,0,0,0.008712772,0,0,0.000998162,0.000122518,0,0,0,0.004845687,0,0,0.000351983,0.000304198,0,5.66319407365667e-05,0.000854726,0,0,0
CAM33,3500,0,38466927.84,0.022726546,0.000815011,0,0.007467621,0.001148374,0,0,0,0,0.001299081,0,0,0,0,0,0,0,0,0,0.00095998,0,0,0.000305342,0.002930984,0,0.000186643,0.000449233,0.00107816,0,0,0,0,0,0.000304412,0,0.003095165,9.27646983363642e-05,0,0.000573639,0,0,0,0,0.002186403,0,0,0.000203718,0.000461973,0,0.00035196,0.000277477,0,0,0
CAM35,3500,0,38466927.84,0.024593612,0.001276248,0,0.002140475,0,0,0,0,0,0.00055009,0,0,0,0,0,0,0,0,0,0,0,0.000278164,0.000260735,0.002683658,0,0.000155579,0,0,0,0,0,0,0,0,0,0.003523724,0,0,2.86583986295947e-05,0,0.000691648,0,0,0.00237541,0,0,0,0.000447588,0,0,0,0,0,0
CAM34,3500,0,38466927.84,0.017917037,0.001174983,0,0.005967606,0.020432208,0,0,0,0,0.00140352,0,0,0,0,0,0,0,0,0,0.000247785,0,0,0.00044023,0.00049369,0,0.000214483,8.7671078484732e-05,0,0,0,0,0,0,0,0,0.006206286,0,0,4.35488924711326e-05,0,0.000192284,0,0,0.003703151,0,0,0,0.000315708,0,0,0.001433859,0,0,0
CAM36,3500,0,38466927.84,0.022496311,0.001837526,0,0,0,0,0,0,0,0.001748455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000350056,0,0,0,0,0,0,0,0,0,0.001649844,0,0,0.001270686,0.001416061,0.000400301,0,0,0,0,0,0,0,0,0,0,0,0,0
CAM37,3500,0,38466927.84,0.022526164,0.001758656,0,0,0,0,0,0,0,0.001614623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00151953,0,0,0.000994237,0.001416061,0.000546451,0,0,0,0,0,0,0,0,0,0,0,0,0
CAM38,3500,0,38466927.84,0.023471456,0.001687881,0,0,0.014548499,0,0,0,0,0.000903618,0,0,0,0,0.003985355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001805722,0,0,0,0,0.001806916,0,0,0,0,0,0,0,0,0,0,0,0,0
CAM39,3500,0,38466927.84,0.023176623,0.000766353,0,0,0.0102881,0,0,0,0,0.000559883,0,0,0,0,0.012031685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001222054,0,0,0,0,0.001222147,0,0,0,0,0,0,0,0,0,0,0,0,0
CAM40,3500,0,38466927.84,0.020028896,0.000652031,0,0,0.005575454,0,0,0,0,0.000559887,0,0,0,0,0.009805595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000525144,0,0,0,0,0.00052528,0,0,0,0,0,0,0,0,0,0,0,0,0
CAM41,3500,0,38466927.84,0.024518177,0.000682626,5.25211080160834e-09,0.013506496,0.091101925,0,0,0,0,0.012921779,0,0,0,0,0,0,0,0,0,0,0.002936418,0.000592746,0,0,0,0.001575451,0,0.001007088,0,0,0,0,0,0.001216624,0,0.018249505,0,0,0.002709891,0,0.000390204,0,0.003169178,0.005501674,0,0,0.001331346,0.001519906,0,0.001402456,0.002318707,0,0,0
CAM42,3500,0,38466927.84,0.02902487,0.000377109,0.000176519,0.012846987,0.03005798,0,0,0,0,0.012978247,0,0,0,0,0,0,0,0,0,0,0.003217467,0.000592746,0,0,0,0.00062875,0,0.000410693,0,0,0,0,0,0.001870245,0,0.008901282,0,0,0.002263192,0,0.000142687,0,0,0.004665739,0,0,0.000492517,0.001012537,0,0.001023718,0.001506134,0,0,0
CAM43,3500,0,38466927.84,0.029950517,0.000730172,0.000146422,0,0.08091606,0,0,0,0,0.002362795,0,0,0,0,0,0,0,0,0,0,0.00024976,0,0,0,0,6.70988752883186e-05,0.000337807,0,0,0,0,0,0,0,0,0.001736576,0,0,0.000158059,0,3.34321660336704e-05,0,0,0.000870443,0,0,0.000447838,0.000242615,0,0.000213474,0.000156924,0,0,0
CAM44,3500,0,38466927.84,0.027957166,0.000852988,0.000146422,0,0.115981404,0,0,0,0,0.002571112,0,0,0,0,0,0,0,0,0,0,0.00024976,0,0,0,0,0.000134575,0.000337807,0,0,0,0,0,0,0,0,0.001652254,0,0,0.000105185,0,0.000190971,0,0,0.00075543,0,0,0.000621661,0.000242615,0,0.000120263,0.000156924,0,0,0
CAM45,3500,0,38466927.84,0.016120411,0.000382878,4.47774509297084e-05,0,0.235033615,0,0,0,0,0.001981215,0,0,0,0,0.009146152,0,0,0,0,0,0.00073062,0,0,0,0,0.000347424,0.000374226,0,0,0,0,0,0,0.010185499,0.005037712,0.004518839,0,0,0.001365372,0.000183298,0.00053201,0,0,0.001733418,0,0.000470712,0,0,0,0.000370264,0.000514167,0,0,0
CAM46,3500,0,38466927.84,0.01967247,3.10568241073799e-05,0,0,0.08132703,0,0,0,0,0.00077714,0,0,0,0,0,0,0,0,0,0,0.000370242,0,0,0,0,0.000140376,0,0,0,0,0,0,0,0,0,0.000667526,0,0,0.000579987,0,0.000335223,0,0,0,0,0,5.06266750892723e-05,0,0,0,8.02353607789988e-05,0,0,0
CAM47,3500,0,38466927.84,0.01926712,0.000155985,0,0,0.100474594,0,0,0,0,0.000360334,0,0,0,0,0,0,0,0,0,0,0.000370242,0,0,0,0,0.000140376,0,0,0,0,0,0,0,0,0,0.000971444,0,0,0.000949851,0,0.000173085,0,0,0,0,0,1.85274726118461e-05,0,0,0,8.02353607789996e-05,0,0,0
CAM48,3500,0,38466927.84,0.018316408,0.000206377,0,0,0.0961571,0,0,0,0,0.000360334,0,0,0,0,0,0,0,0,0,0,0.000370242,0,0,0,0,0.000140376,0,0,0,0,0,0,0,0,0,0.000623172,0,0,0.000520953,0,0.000238487,0,0,0,0,0,0,0,0,0,8.0235360779e-05,0,0,0
CAM49,3500,0,38466927.84,0.009743107,0.000185522,9.08648671981954e-06,0,0.157739023,0,0,0,0,0.000183696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.63248750261473e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
CAM50,3500,0,38466927.84,0.01527289,0.000452852,0,0,0.076289882,0,0,0,0,0.000183696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.54016726545668e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
CAM51,3500,0,38466927.84,0.015010885,0.0008398,0,0,0.118766545,0,0,0,0,0.002778068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000218299,0,0,0,0,0,0,0,0,0,0.004541768,0,0,0.002209781,0,0.000960132,0,0,0.000496207,0,0,4.33355595902917e-05,0,0,0,0,0,0.003136579,0
CAM52,3500,0,38466927.84,0.018027263,0.000500829,0,0,0.131434262,0,0,0,0,0.000664663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001379082,0,0,0.000870832,0,0.001219598,0,0,0,0,0,0,0,0,0,0,0,0,0
CAM53,3500,0,38466927.84,0.017907594,0.000458437,0,0,0.132396902,0,0,0,0,0.000604106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001591562,0,0,0.001283689,0,0.000618471,0,0,0,0,0,0,0,0,0,0,0,0,0
CAM54,3500,0,38466927.84,0.018655401,0.000188533,0,0,0.107413897,0,0,0,0,0.0002798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000477451,0,0,0,0,0.001578216,0,0,0,0,0,0,0,0,0,0,0,0,0
CAM55,3500,0,38466927.84,0.016214958,0.000147804,0,0,0.185576081,0,0,0,0,0.0002798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183273,0,0,0,0,0.000428569,0,0,0,0,0,0,0,0,0,0,0,0,0
CAM75,3500,0,38466927.84,0.015395343,0.001472396,0,0.002380736,0.130075964,0,0,0,0,0.000866889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000572965,0,0,0,0.00015119,0.000572812,0,0,0,0,0,0.000296545,0,0,0,6.19793843592796e-05,0,0,0
CAM76,3500,0,38466927.84,0.015615477,0.000411648,0.00071173,0.000348969,0.284348374,0,0,0,0,0.001450991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004244938,0,0,0,0.000149075,0.000751846,0,0,0.001739752,0,0,0,0,0,0,0.000776813,0,0,0
CAM77,3500,0,38466927.84,0.018846092,0.000264479,0.001163437,0,0.214110835,0,0,0,0,0.002946324,0,0,0,0,0,0,0,0,0,0,0.000999513,0,0,0,0,0.000490482,0,0,0,0,0,0,0,0,0,0.004940298,0,0,0.000997586,0.000226843,6.23712149607789e-05,0,0,0.002293781,0,0,8.91023996646697e-05,0.000210629,0,0.000788553,0.000663841,0,0,0
CAM78,3500,0,38466927.84,0.022057308,0.001142131,0.000211087,0,0.169074515,0,0,0,0,0.003395559,0,0,0,0,0,0,0,0,0,0,0.001998503,0,0,0,0,0.000933366,0,0,0,0,0,0,0,0,0,0.004146139,0,0,0.000616671,0.001244951,7.84139556390808e-05,0,0,0.002595038,0,0,8.91023996646697e-05,0.000218422,0,0.000816862,0.000663841,0,0,0
CAM79,3500,0,38466927.84,0.021253954,0.000292084,0.001861867,0.002581669,0.014766058,0,0,0,0,0.002651755,0,0,0,0,0,0,0,0,0,0,0.004955725,0.000355806,0,0,0,0.000267167,0,0.000535774,0,0.000250209,0,0,0,0,0,0.002685031,0,0,3.23641598935361e-05,5.15972503438434e-05,0,0,0,0.001973978,0,0,5.51492948942803e-05,0.000784834,0,0.000788035,0.000572032,0,0,0
CAM80,3500,0,38466927.84,0.015960786,0.000185312,0.001965726,0.001495843,0.002371143,0,0,0,0,0.001648121,0,0,0,0,0,0,0,0,0,0,0.000168676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000307847,0,0,0,0,0,0,0.000292308,0,0,0,0,0,0,0
CAM81,3500,0,38466927.84,0.014961245,0.000430581,0.001371254,0.001364489,0.000133433,0,0,0,0,0.001101346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000535977,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAM82,3500,0,38466927.84,0.020937081,0.00041501,0.001917116,0.002720067,0.009057564,0,0,0,0,0.001944731,0,0,0,0,0,0,0,0,0,0,0.003353313,0.000355806,0,0,0,0,0,0.000535774,0,0.000250209,0,0,0,0,0,0.001440903,0,0,3.23641598935364e-05,0.000461437,0,0,0,0.001039758,0,0,0,0.000408761,0,0,0.000572032,0,0,0
CAM83,3500,0,38466927.84,0.014597867,0.000257294,0.000301133,0,0.191603926,0,0,0,0,0.001656307,0,0,0,0,0,0,0,0,0,0,0,0,0.001268031,0,0,0,0.000362313,0,0,0,0,0,0,0,0,0.002116148,0,0,0.00012579,0,0.000195096,0,0,0.000892217,0,2.00094435005918e-05,6.15828498892257e-05,0,0,0.000141565,0.00016402,0,0,0
CAM86,3500,0,38466927.84,0.044134995,0.001936007,0.000432316,0.003002157,0,0,0,0,0,0.003013112,0,0,0,0,0,0,0,0,0,0,0.000363906,0.000201224,0,0,0,0.000133268,0,0,0,0,0,0,0,0,0,0.002511085,0,0,0.000684523,0.000116234,0.002008572,0,0,0,0,0,0,0,0,7.3088897282889e-05,0.000277096,0,0,0
CAM87,3500,0,38466927.84,0.044368974,0.002061505,0.000455371,0.003511225,0.009739096,0,0,0,0,0.001684621,0,0,0,0,0,0,0,0,0,0,0.000569889,0.000201224,0,0,0,0.000143477,0,0,0,0,0,0,0,0,0,0.00309394,0,0,0.000826598,0,0.002344739,0,0,0,0,0,0,0,0,7.30888972828883e-05,0.000306756,0,0,0
CAM88,3500,0,38466927.84,0.030112626,0.001898805,0,0.006265026,0.05094506,0,0,0,0,0.002720906,0,0,0,0,0,0,0,0,0,0,0.002545264,0.000267064,0,0,0,0.000529066,0.000279473,0.0002645,0,0,0,0,0,0,0,0.004205215,0,5.89135363167886e-05,0.001762543,0,0.002587884,0,0,0,0,0,0.000278659,0.000728934,0,0.000361557,0.000350383,0,0,0
CAM89,3500,0,38466927.84,0.035954936,0.001527876,0.000419884,0.002649624,0,0,0,0,0,0.003747931,0,0,0,0,0,0,0,0,0,0,0,0.000201224,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000917838,0,0,0,0.000116234,0.00106628,0,0,0,0,0,0,0,0,0,0,0,0,0
CAM90,3500,0,38466927.84,0.002850358,0.001266164,0,0,0.416535176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00283713,0,0,0,0,0.002132896,0,0,0.000484463,0,0,0,0,0,0,0,0,0,0
CAM91,3500,0,38466927.84,0.002801131,0.000717378,0,8.38629518201919e-05,0.334204767,0,0,0,0,0.003464016,0,0,0,0,0,0,0,0,0,0,0.000998164,0,0,0,0,0.000169699,6.21206011880898e-05,0,0.001073678,0,0,0,0,0,0,0.005643168,0,0,0.000211793,0,0.002545726,0,0,0.002489438,0,0,0.00012485,0,0,1.95104467973609e-06,0.000207235,0,0,0
CAM92,3500,0,38466927.84,0.003802324,0.00032852,0,0,0.494176813,0,0,0,0,0.00068843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003234081,0,0,5.25915678728766e-05,0,0.000892458,0,0,0.001445893,0,0,0,0,0,0,0,0,0,0
CAM93,3500,0,38466927.84,0.010343754,0.000231644,0.001246824,0,0.266291169,0,0,0,0,0.00020729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001671737,0,0,0.000164017,0,0.001589967,0,0,0,0,0,0,0,0,0,0,0,0,0
CAM94,3500,0,38466927.84,0.010191634,0.000568774,0.00039166,0,0.356565872,0,0,0,0,0.002912201,0,0,0,0,0,0,0,0,0,0,0,0,0.000279789,0,0,0,0,0,0,0,0,0,0,0,0,0.00368935,0,0,4.53729435925409e-05,4.11207625576874e-05,0.003547221,0,0,0,0,0,0,0,0,0,0.000733494,0,0,0
CAM95,3500,0,38466927.84,0.0084706,0.000330942,0.000936358,0,0.380830771,0,0,0,0,0.001280729,0,0,0,0,0,0,0,0,0,0,0,0,0.000279789,0,0,6.16462944224457e-05,0,0,0,0,0,0,0,0,0,0.003402204,0,0,0.000412913,0,0.002980621,0,0,0,0,0,0,0,0,0,0.000135647,0,0,0
CAM96,3500,0,38466927.84,0.021051204,0.002915351,0,0.003579972,0.043263417,0,0.014661832,0,0,0.001217294,0.000442244,0,0,0,0,0,0,0,0,0.000378602,0,0,0,0,0,9.96219741081736e-05,0,0,0,0,0,0,0,0,0,0.010595596,0,0,0.00032264,0,0.000428924,0,0.002793776,0.002384964,9.70442695454597e-05,0,0,0.000293247,0,0.000263594,0.000182892,0,0,0
CAM97,3500,0,38466927.84,0.028878238,0.002838099,0,0.006528035,0.090737886,0,0,0,0,0.003697429,0,0,0,0,0,0,0,0,0,0.000360329,0.00185383,0.000673285,0.00023147,0,0,0.000393223,0.000284383,0,0,0,0.000545277,0,0,0,0,0.006556506,0,0,0.000182792,0.000196007,0.000774247,0,0,0.004777579,0,0,6.18770379311862e-05,0,0,0.000102049,0,0,0,0
CAM98,3500,0,38466927.84,0.022686657,0.001629836,0,0.000963594,0.188005427,0,0,0,0,0.00373765,0,0,0,0,0,0,0,0,0,0,0.001297231,0.000298426,0,0,0,0.000141973,0,0,0,0,0,0,0,0,0,0.006597514,0,0,0.001495086,0.000321483,0.000658208,0,0,0.003558005,0,0,0,6.97284175590926e-05,0,0.000109907,0.000242981,0,0,0
CAM99,3500,0,38466927.84,0.023457543,0.001926009,0,0.002251995,0.222111269,0,0,0,0,0.00496865,0,0,0,0,0,0,0,0,0,0,0.002929256,0.000568509,0,0,0,0,0.000426189,0,0,0,0,0,0,0,0,0.005024458,0,0,0.001295824,0.000630216,0.00015936,0,0,0.003401513,0,0,0,6.97284175590933e-05,0,0,6.87632842902169e-05,0,0,0
CAM100,3500,0,38466927.84,0.028623508,0.001639424,0,0.004237441,0.090879192,0,0,0,0,0.004301364,0,0,0,0,0,0,0,0,0,0,0.002271779,0,0,0,0,0.000412155,0,0,0,0,0.000140339,0,0,0,0,0.005907809,0,0,0.000151344,0.00044989,0.000687965,0,0,0.005199562,0,0,0,0,0,0.000102049,0,0,0,0
CAM26 B,3500,0,38466927.84,0.011325701,0.001860355,0,0.000492295,0,0,0,0,0,0.000978182,0,0,0,0,0,0,0,0,0,0,0.000472863,0,0,0,0,0,0,0,0,0,0,0,0,0.010804194,0,0.004797728,0,0,0.001721822,0.000836339,6.37434703381408e-05,0,0,0.002041307,0,0,0,0,0,0,6.0371729111574e-05,0,0,0
CAM85,3500,0,38466927.84,0.031098781,0.001238993,3.72268196170385e-07,0.00406291,0,0,0,0,0,0.001587131,0,0,0,0,0,0,0,0,0,0,0.001548742,0.000259865,0,0,0,0,0.000361894,0,0,8.62596254650775e-05,0,0,0,0,0,0.003416164,0,0,1.77824477570424e-05,0.000638343,0.001271641,0,0,0.002160837,0,0,5.14028471622368e-05,0,0,0,0.000591416,0,0,0
CAM56,3750,0,44158463.08,0.012996522,0.000127041,0,0,0.201253564,0,0,0,0,0.000366802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001445561,0,0,0,0,0.001180142,0,0,0,0,0,0,0,0,0,4.51514929708401e-05,0,0,0
CAM57,3750,0,44158463.08,0.012267343,0.000127041,0,0,0.27998548,0,0,0,0,0.000366802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001302138,0,0,0,0,0.001013977,0,0,0,0,0,0,0,0,0,0.000212745,0,0,0
CAM58,3750,0,44158463.08,0.013654805,9.77542619808894e-05,0,0,0.234771075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000505881,0,0,0,0,0.000417721,0,0,0,0,0,0,0,0,0,0,0,0,0
CAM59,3750,0,44158463.08,0.013321148,0.000257303,0,0,0.23319365,0,0,0,0,0.000591484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00140309,0,0,0,0,0.000969198,0,0,0,0,0,0,0,0,0,0.000212745,0,0,0
CAM60,3750,0,44158463.08,0.013607966,0.000311888,0,0,0.214577347,0,0,0,0,0.000243747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001456337,0,0,0,0,0.000940521,0,0,0,0,0,0,0,0,0,0.000212745,0,0,0
CAM61,3750,0,44158463.08,0.01346694,0.000253576,0,0,0.185307905,0,0,0,0,0.000707726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000357498,0,0,0,0,0,0,0,0,0.00137546,0,0,0,0,0.000748998,0,0,0,0,0,0,0,0,0.000255609,0.000212745,0,0,0
CAM62,3750,0,44158463.08,0.012702902,0.000561328,0,0,0.172993802,0,0,0,0,0.000951483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000357498,0,0,0,0,0,0,0,0,0.00183396,0,0,1.902969600343e-05,0,0.000820345,0,0,0,0,0,0,0,0,0.000255609,0.000212745,0,0,0
CAM63,3750,0,44158463.08,0.012629103,0.000891382,0,0,0.213543734,0,0,0,0,0.001203374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000357498,0,0,0,0,0,0,0,0,0.002214912,0,0,0.000399442,0,0.00105158,0,0,0,0,0,6.05270473626132e-05,0,0,0.000530567,0.000212745,0,0,0
CAM64,3750,0,44158463.08,0.019368864,0.00039493,0,0.002305888,0.03219553,0,0,0,0,0.002567227,0,0,0,0,0.002911663,0,0,0,0,0,0.002425169,0.000227442,0.000368145,0,0,0.000477093,0,0,0,0,0,0,0,0,0,0.00998955,0,0,0.001309505,0,0.001139318,0,0.001948563,0.001664698,0,5.60197917458763e-05,0,0,0,0.000745945,0.004923362,0,0,0
CAM65,3750,0,44158463.08,0.006101147,0.000640775,0,0.000810331,0.204768062,0,0,0,0,0.002159892,0,0,0,0,0,0,0,0,0,0,0.001559238,0.000301369,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004778494,0,0,0,0,0.002176531,0,0,0.001765336,0,0,0,0.000111286,0,0.000298339,0,0,0,0
CAM66,3750,0,44158463.08,0.007371511,0.001001327,0,0.00157884,0.175031001,0,0,0,0,0.000622012,0,0,0,0,0,0,0,0,0,0.000199448,0,0,0,0,0,0.000102318,0,0,0,0,0,0,0,0,0,0.0011827,0,0,0,0,0.001378153,0,0,0,0,0,0,0,0,0.000104724,0,0,0,0
CAM67,3750,0,44158463.08,0.007899693,0.000788808,0,0.003193951,0.141727643,0,0,0,0,0.000725235,0,0,0,0,0,0,0,0,0,0.000780049,0,0,0,0,0,0.000604407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000104724,0,0,0,0
CAM68,3750,0,44158463.08,0.009411797,0.001420606,0,0.002185468,0.108934294,0,0,0,0,0.000848043,0,0,0,0,0,0,0,0,0,0.000580601,0,0,0,0,0,0.000646503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAM69,3750,0,44158463.08,0.008573633,0.001245413,0,0.000259084,0.136400778,0,0,0,0,0.000848043,0,0,0,0,0,0,0,0,0,0.000240344,0,0,0,0,0,0.000244591,0,0,0,0,0,0,0,0,0,0,0,0,5.73585509154026e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
