buffer,site,water_cai_mn,natural_cai_mn,anthropogenic_cai_mn,water_ed,natural_ed,anthropogenic_ed,water_tca,natural_tca,anthropogenic_tca,landscape_cai_mn,landscape_ed,landscape_tca,natural_cohesion
2750,LU3_14,30.090592517861538,29.514629371599128,0.8981330746323748,2.6812411877310103,207.78778690436417,206.03951678822608,15.54,993.935,45.807500000000005,NA,NA,NA,98.81027853529098
3000,LU3_14,35.49178111560113,28.937854818416536,0.910191955381424,2.832616055140651,205.91211473154607,203.86358940488577,27.6475,1185.2575,61.447500000000005,NA,NA,NA,98.91158079308514
3250,LU3_14,35.881051161439544,28.78547025632298,0.8372667764651451,3.052093272451999,202.54280906959315,200.1589255668496,34.5,1415.6825,83.585,NA,NA,NA,98.99025581097348
3500,LU3_14,37.31199305287265,27.73563114420769,1.003346292198524,2.8331075153270726,199.0819330021336,196.8250507441612,37.445,1671.415,105.92,NA,NA,NA,99.07408151289864
3750,LU3_14,36.359285931037704,27.77388051370019,0.9693558440985076,2.815332822653819,196.74540741766708,194.43208574893225,52.405,1949.3,113.185,NA,NA,NA,99.16006954898776
4000,LU3_14,37.045105770796845,27.547075302615585,0.9760454212090652,2.6694958419571,193.95487399154723,191.7365885413431,66.89999999999999,2255.0275,122.705,NA,NA,NA,99.19522823635933
4250,LU3_14,35.26433164779468,28.028938695688616,1.0528503512217386,2.582350387880826,191.0683957467377,188.90337712969068,71.985,2598.855,129.995,NA,NA,NA,99.22223087517878
4500,LU3_14,36.39009764982741,28.65232626639526,1.0309042577812488,2.574516060880472,186.79928277972337,184.60018425304085,76.2175,2990.125,138.7675,NA,NA,NA,99.28051065109088
4750,LU3_14,39.40113344474285,27.77048084227797,1.3466521954350017,2.5223161178326268,186.0465444163443,183.86119506886493,98.945,3366.6475,148.185,NA,NA,NA,99.29355263231288
5000,LU3_14,37.40105345033084,27.830480982965263,1.4107209411703938,2.806521488086281,184.88111413367656,182.4016277951882,120.105,3769.1775,152.715,NA,NA,NA,99.30302526812584
50,LU3_19,NA,41.14114114114114,0,NA,63.95348837209303,63.95348837209303,NA,0.3425,0,NA,NA,NA,99.90663871344022
100,LU3_19,NA,48.87278582930757,0,NA,105.82010582010582,105.82010582010582,NA,1.5175,0,NA,NA,NA,99.90927082143732
250,LU3_19,NA,29.10505836575875,8.541567856495842,NA,132.58566978193147,132.58566978193147,NA,9.35,0.92,NA,NA,NA,99.85174030496844
500,LU3_19,NA,16.923784274221337,4.622630877753493,NA,196.56963021243115,196.56963021243115,NA,30.2375,5.2425,NA,NA,NA,99.16431450849082
750,LU3_19,46.88172043010753,18.20949604812912,2.3076715718139895,4.493813984187391,194.1608504542965,191.35221671417935,1.09,76.53999999999999,6.84,NA,NA,NA,99.2648087847136
1000,LU3_19,46.88172043010753,18.079461071034057,2.1099610082828293,2.532968163756391,207.79837573416495,206.2152706318172,1.09,129.94750000000002,13.35,NA,NA,NA,99.60821440676716
1250,LU3_19,46.88172043010753,22.462152653467164,1.9733105227764105,1.622882645298712,202.5864692159448,201.57216756263313,1.09,213.175,15.6875,NA,NA,NA,99.60855706024542
1500,LU3_19,46.88172043010753,21.891087746525557,2.223663748041446,1.1278168989264592,200.58928432968904,199.88439876786003,1.09,312.125,19.1675,NA,NA,NA,99.58899876221916
1750,LU3_19,46.88172043010753,24.796683205301782,1.7550500531356252,0.8292045855013579,197.14339020294784,196.62513733700948,1.09,435.0975,24.395,NA,NA,NA,99.5425595496216
2000,LU3_19,46.88172043010753,26.652705435016532,1.9090476313658915,0.6351298245056903,189.49495270267587,189.0979965623598,1.09,582.695,31.74,NA,NA,NA,99.55281511964304
2250,LU3_19,46.88172043010753,26.183302783969168,2.160419932857805,0.5019844071093542,187.30920670776663,186.9954664533233,1.09,741.99,39.18,NA,NA,NA,99.54212296559017
2500,LU3_19,23.440860215053764,26.30250505883536,1.899521983757804,0.4626487402989931,188.36921403096696,188.0590868534039,1.09,911.9,44.489999999999995,NA,NA,NA,99.55342399918456
2750,LU3_19,48.639118713563064,26.693591432792957,2.014672799238684,1.0695580455875475,188.17917723879617,187.2356967624331,7.112500000000001,1101.1225,52.2375,NA,NA,NA,99.55581197937676
3000,LU3_19,65.04945546446343,28.010517023522016,1.8216280466979664,1.5134230202766898,186.66845616724297,185.2609904179308,19.0525,1316.545,55.515,NA,NA,NA,99.5959339750556
3250,LU3_19,65.30443683392171,28.267129665656604,1.718139320970016,1.9007587232861003,183.24036471090184,181.4299033141376,27.635,1558.305,71.0825,NA,NA,NA,99.60952444260737
3500,LU3_19,52.94312312020261,27.390072942133823,1.8479681764513949,2.1154407709029557,178.6833652379871,176.65098471821162,34.585,1835.5825,89.4875,NA,NA,NA,99.63544066820316
3750,LU3_19,64.51391768847797,26.620818691697416,1.39606210438555,2.29185087027016,175.538590607821,173.33493133492678,54.4,2110.045,119.7725,NA,NA,NA,99.615681458616
4000,LU3_19,61.33319116749962,25.453058658791164,1.492140930814636,2.3892190960622113,175.49331063376422,173.19552587914865,67.7175,2398.0425,145.335,NA,NA,NA,99.58864920864508
4250,LU3_19,45.77066628624846,24.36730281642208,1.5550815291580544,2.5823424302281097,176.03862684183397,173.68696075552666,78.4725,2723.4175,158.535,NA,NA,NA,99.55906459571293
4500,LU3_19,38.14370166980982,24.923387711786848,1.5054214019671224,2.7967557319355576,175.22016303020354,172.80981668330372,81.08,3090.43,174.565,NA,NA,NA,99.530291767936
4750,LU3_19,40.830124185801075,24.73838487516314,1.440278965144506,2.7993452450607874,174.331322354016,171.89009027553564,93.845,3457.5075,202.6575,NA,NA,NA,99.50368266748274
5000,LU3_19,45.682715378059974,24.86513563465004,1.3474360016137787,2.758816393961017,173.0521028817097,170.62795840269874,116.62,3847.1825,233.64,NA,NA,NA,99.48192661792754
50,LU3_20,NA,47.800586510263926,NA,NA,0,NA,NA,0.4075,NA,NA,NA,NA,100
100,LU3_20,NA,31.365030674846626,0,NA,54.38066465256797,54.38066465256797,NA,2.045,0,NA,NA,NA,99.91890602473046
250,LU3_20,NA,55.29679565750306,14.479946331899672,NA,113.09004857391952,113.09004857391952,NA,7.895,2.5850000000000004,NA,NA,NA,99.79041793537064
500,LU3_20,NA,14.253744402562637,6.909741268615359,NA,160.44059795436664,160.44059795436664,NA,37.6025,3.4675,NA,NA,NA,99.4395917188668
750,LU3_20,7.232704402515723,13.653583143138528,7.330452440222875,1.7135312789685102,167.785611955392,166.0720806764235,0.0575,86.1375,4.7575,NA,NA,NA,99.60085614265772
1000,LU3_20,60.571151494098146,15.765142320989051,8.98238520626384,5.619845177223004,170.05176589782965,164.43192072060663,6.625,142.69,10.305,NA,NA,NA,99.60966539105428
1250,LU3_20,69.61141858952078,18.057203752624,4.9784526472615,4.969826056088037,176.34768497388305,171.377858917795,10.0975,216.3375,19.3525,NA,NA,NA,99.5434931272571
1500,LU3_20,69.61141858952078,16.24031244607312,3.2826697542128054,3.4545114862506914,184.2382625922231,180.7837511059724,10.0975,310.3675,25.435,NA,NA,NA,99.57007080774044
1750,LU3_20,69.61141858952078,18.61720284385844,2.7057906323131204,2.539623306485886,186.79706854909765,184.25744524261177,10.0975,426.0625,35.385,NA,NA,NA,99.57306240251188
2000,LU3_20,42.61640082975612,18.829296310217693,3.113187350510685,2.754875613793432,186.1327341941989,183.42549331724337,11.6175,565.76,43.5475,NA,NA,NA,99.57840060925425
2250,LU3_20,63.589273562377464,18.678041654867123,2.392907526057142,3.1592652433763666,191.3033929943999,188.332365997898,18.755,697.075,58.432500000000005,NA,NA,NA,99.52201918689738
2500,LU3_20,65.79678863051869,18.11103803876727,2.262488062842814,2.9156705216050676,190.51250471858188,187.75952200289024,27.5425,855.2575,83.695,NA,NA,NA,99.52322057950894
2750,LU3_20,63.85453125904203,17.914336680622622,2.3925268027943165,3.019586335583839,189.5068849510289,186.62178262760744,37.8875,1033.4525,107.9175,NA,NA,NA,99.50820867161472
3000,LU3_20,68.60936104307491,17.76657607040185,1.9331706104186452,3.0656889191062526,186.79864198457443,183.84597385511265,53.7225,1242.7725,130.025,NA,NA,NA,99.56438600721788
3250,LU3_20,57.43040903616286,17.85406924793912,1.8489170730435711,3.0746424768705767,186.35373438129028,183.4085188515616,61.1725,1465.0325,159.6925,NA,NA,NA,99.59343087997806
3500,LU3_20,63.23419508459969,18.5869852929484,1.57928271938456,2.83178766005051,187.21075404457665,184.4905767139323,62.2875,1698.82,183.0225,NA,NA,NA,99.5671908250542
3750,LU3_20,63.51103885098193,18.86327547874087,1.5075482966000489,2.6468800791463503,186.05950109532895,183.52794855487244,65.885,1980.7975,197.9475,NA,NA,NA,99.55466986914044
4000,LU3_20,64.27582329820966,20.18830435229075,1.5146997967505258,2.421031969846424,184.85215157290057,182.53249286287527,67.42,2280.4025,215.7425,NA,NA,NA,99.5466852501579
4250,LU3_20,53.43826815602593,20.45759367265656,1.490431079742616,2.243359615917112,183.9951082786397,181.84155348251204,67.7625,2615.765,226.12,NA,NA,NA,99.52046550939968
4500,LU3_20,52.18923887174248,20.875618110081582,1.4577206960972402,2.3043266206272577,182.67561065833527,180.45139355212655,71.91,2980.01,235.395,NA,NA,NA,99.49756900473614
4750,LU3_20,57.245975958386715,21.43447520731443,1.4618724540204535,2.362268002864893,180.6208020573091,178.34030758125186,90.6725,3370.9675,242.3675,NA,NA,NA,99.48087409930056
5000,LU3_20,60.97226752595601,21.808883816761536,1.373143011868902,2.3210610201088633,179.1422636071248,176.9026433245636,108.785,3777.5275,247.66,NA,NA,NA,99.46492041390567
50,LU3_21,NA,8.879337223286267,0,NA,296.51162790697674,296.51162790697674,NA,0.0675,0,NA,NA,NA,97.05976591373054
100,LU3_21,NA,25.15628838123311,0,NA,227.27272727272725,227.27272727272725,NA,0.7175,0,NA,NA,NA,98.53540140895758
250,LU3_21,NA,19.027310494027073,6.0668029993183366,NA,216.8494516450648,216.8494516450648,NA,5.335,1.1125,NA,NA,NA,98.48175943276372
500,LU3_21,NA,28.166132832514812,2.211373293553928,NA,210.41699449252556,210.41699449252556,NA,29.0775,3.0575,NA,NA,NA,98.75588237434492
750,LU3_21,20.86720867208672,24.5502319478669,1.030659065628476,2.6400786406403594,197.7250386181716,195.08495997753124,0.1925,76.91499999999999,4.4475,NA,NA,NA,98.87838046536854
1000,LU3_21,20.86720867208672,23.127467819178204,0.6279110764720073,1.4881070170578226,202.87331301697867,201.38520599992088,0.1925,136.765,6.7675,NA,NA,NA,98.92618110705776
1250,LU3_21,20.86720867208672,20.85267815849416,0.8959530042337948,0.9534483895343824,192.55600241405017,191.6025540245158,0.1925,228.1025,11.15,NA,NA,NA,99.13678940905248
1500,LU3_21,20.86720867208672,16.665475175652375,0.8996159994165097,0.662615781534167,183.8899775838491,183.2273618023149,0.1925,336.3175,23.4325,NA,NA,NA,99.40083480297028
1750,LU3_21,20.86720867208672,17.59731062752964,1.304526006860059,0.4871097292395388,182.62469231765772,182.13758258841816,0.1925,464.66,30.8525,NA,NA,NA,99.43634755385084
2000,LU3_21,40.448725303785295,19.58576539020786,1.393087820500518,0.9645995919307075,184.5957811668877,183.63912066624857,3.17,594.46,43.36,NA,NA,NA,99.43974926776605
2250,LU3_21,47.54200811525768,20.079914724820995,1.234801330895069,1.2675046629425872,179.27661249966664,178.01538261228316,7.655,755.225,68.25,NA,NA,NA,99.45530620021046
2500,LU3_21,47.54200811525768,18.30953367631148,1.2303782581600768,1.0269602485040443,178.63515966181487,177.61328337493708,7.655,925.095,101.9875,NA,NA,NA,99.50085154185167
2750,LU3_21,47.54200811525768,18.62884586732812,1.1987637616878115,0.8489222994447333,178.85363970182652,178.00891998802263,7.655,1092.645,151.5725,NA,NA,NA,99.48496812139604
3000,LU3_21,47.54200811525768,18.293361834130348,1.2035074037437634,0.7134456244944956,181.7025920680387,180.99267835257635,7.655,1261.7775,200.375,NA,NA,NA,99.44079992984744
3250,LU3_21,38.237069737657166,19.338182193710832,1.3066006447865766,0.8292304485594942,184.4593786189475,183.63315808127211,8.102500000000001,1454.9975,239.9575,NA,NA,NA,99.38621431833936
3500,LU3_21,56.40709837317766,19.113957726558652,1.0511131651645709,1.0732983613706033,184.8435216645339,183.783201517932,22.7825,1671.285,278.605,NA,NA,NA,99.34102333074898
3750,LU3_21,57.736851893855075,18.91681445243526,1.0515379945483962,1.1623180556725474,188.69351719365767,187.5425057338574,26.1175,1895.9275,304.66,NA,NA,NA,99.3054062296768
4000,LU3_21,57.736851893855075,19.829499573494093,1.4069493831123787,1.0216798882115234,188.6957282251989,187.6839868573007,26.1175,2164.0225,330.9825,NA,NA,NA,99.29592268749354
4250,LU3_21,57.736851893855075,19.40067679898786,1.2729884531782103,0.905090916294498,190.55773586400744,189.66144933405823,26.1175,2424.9425,371.5075000000001,NA,NA,NA,99.2679403665102
4500,LU3_21,57.736851893855075,19.366358217198165,1.2097592622409712,0.8073750728443949,190.70780404975565,189.90828282003233,26.1175,2676.7425,452.355,NA,NA,NA,99.23760613543396
4750,LU3_21,55.33397403188547,19.935921075668183,1.2318697016039593,0.9460391132892412,190.10663031019084,189.18032971789424,29.174999999999997,2936.0225,554.6775,NA,NA,NA,99.22844751617764
5000,LU3_21,46.976631860106465,19.917499493887576,1.0956737296140135,0.972204062324134,189.8966492363458,188.9524405789577,30.3525,3219.1425,655.4575000000001,NA,NA,NA,99.22038188485206
50,LU3_25,NA,7.70541958041958,0,NA,366.27906976744185,366.27906976744185,NA,0.0625,0,NA,NA,NA,97.18776211766048
100,LU3_25,0,27.228888513323195,0.8130081300813009,39.33434190620272,290.46898638426626,251.1346444780635,0,0.7250000000000001,0.0125,NA,NA,NA,98.29044503738761
250,LU3_25,63.905325443786985,36.403178355292674,4.746450304259635,28.891656288916565,195.76587795765877,166.87422166874222,2.97,4.125,0.8775,NA,NA,NA,98.62591241454108
500,LU3_25,74.21680755842864,15.320899772075368,4.985124242606637,19.513423346866837,191.1686022723696,171.78107197935353,7.4625,21.295,7.685,NA,NA,NA,99.10313639823188
750,LU3_25,74.21680755842864,15.508230554785818,3.6612021730379496,8.705786539730681,171.700577109398,163.0509569344398,7.4625,68.08,16.947499999999998,NA,NA,NA,99.16791175023204
1000,LU3_25,74.21680755842864,11.857651843990714,2.271362066932616,4.907043189894657,168.2324355554852,163.35705070875116,7.4625,127.05,29.285,NA,NA,NA,99.35398763328875
1250,LU3_25,74.21680755842864,16.27337005325228,1.8004418373784523,3.144223503577822,170.58933905379158,167.46540086314005,7.4625,208.08,39.635,NA,NA,NA,99.31997375431264
1500,LU3_25,74.21680755842864,15.392071858555044,1.5730320821057289,2.1852915778157658,167.58366670778773,165.41247378531273,7.4625,305.09250000000003,60.805,NA,NA,NA,99.34307769085088
1750,LU3_25,47.54200811525768,14.763751372653966,1.6053716561343554,2.0935354320507837,166.394610700868,164.31143930560953,7.655,438.5925,74.13000000000001,NA,NA,NA,99.32976196653787
2000,LU3_25,47.54200811525768,14.25996952433791,1.771152285299296,1.603550037508782,165.96742888215894,164.37181721117247,7.655,578.69,98.905,NA,NA,NA,99.33713584675468
2250,LU3_25,47.54200811525768,15.359726488229851,1.863508178262427,1.2674092304410365,168.41170722219346,167.15057229487343,7.655,720.2,135.905,NA,NA,NA,99.32524348384727
2500,LU3_25,47.54200811525768,17.02249255317186,1.8997976306489777,1.0269080408933084,167.04794440462211,166.02612006690154,7.655,891.91,175.9075,NA,NA,NA,99.29332185455678
2750,LU3_25,47.54200811525768,17.65874397979283,1.9796230838144704,0.8488661123823091,163.88999199460423,163.04532818970898,7.655,1077.895,235.0825,NA,NA,NA,99.28734648314368
3000,LU3_25,47.54200811525768,18.24454502444188,1.375659992045518,0.7133952315532591,166.97862992798946,166.26876635599834,7.655,1256.435,291.21750000000003,NA,NA,NA,99.23608483262409
3250,LU3_25,47.54200811525768,18.813733314395588,1.440182623281974,0.6079992535454709,167.66632880569534,167.06133944944463,7.655,1458.91,354.70750000000004,NA,NA,NA,99.2091574575664
3500,LU3_25,47.54200811525768,18.25028745385744,1.6491138471102087,0.5243120513254778,168.37424978926938,167.85253334215838,7.655,1681.835,412.865,NA,NA,NA,99.23239087684716
3750,LU3_25,47.54200811525768,17.487121613362614,1.778048323038149,0.456787247947284,172.50163380587443,172.0471078809368,7.655,1875.49,494.9525,NA,NA,NA,99.20047333545531
4000,LU3_25,39.78356096572735,16.675624326952196,1.6394122971285352,0.4671113832062525,176.59394305614083,176.146708753071,7.8825,2046.6075,600.475,NA,NA,NA,99.20958635128304
4250,LU3_25,41.11401601826153,16.54365369246254,1.6047154035690272,0.6937841169219933,177.6192991723895,176.95016728297236,10.5825,2278.5,691.2125,NA,NA,NA,99.22485394742586
4500,LU3_25,38.846262386178026,15.83938932553596,1.563267815597893,0.70684893420925,179.05111813684044,178.36626005836214,11.17,2550.3075,762.255,NA,NA,NA,99.22495098537644
4750,LU3_25,45.06698275516971,15.374317261442926,1.53865711797848,0.8233745314325694,180.40291071356188,179.60068450057366,21.01,2827.015,842.7425,NA,NA,NA,99.22588720690877
5000,LU3_25,53.71280736430528,15.91786541982759,1.46731065581613,0.9912839544976488,182.19455506429665,181.22235873408331,30.9675,3124.6025,904.025,NA,NA,NA,99.22714826085142
50,LU3_32,NA,48.25581395348837,NA,NA,0,NA,NA,0.415,NA,NA,NA,NA,100
100,LU3_32,NA,30.669658132951753,0,NA,117.73584905660375,117.73584905660375,NA,1.535,0,NA,NA,NA,98.7519666086475
250,LU3_32,NA,68.71667347268479,23.18970676241771,NA,60.9983816755882,60.9983816755882,NA,11.415,1.9375,NA,NA,NA,99.37064619916782
500,LU3_32,NA,38.70206452697257,60.06964596633778,NA,67.29830967295162,67.29830967295162,NA,43.89,12.9375,NA,NA,NA,99.32418148550023
750,LU3_32,NA,30.29383048469959,18.83550028264556,NA,87.04200429733031,87.04200429733031,NA,100.4425,24.99,NA,NA,NA,99.15645787642092
1000,LU3_32,NA,32.16262320626061,28.02183986493768,NA,86.04601467340979,86.04601467340979,NA,187.325,39.005,NA,NA,NA,99.1673727169438
1250,LU3_32,NA,37.74886177389038,8.903909656468356,NA,76.75845631117197,76.75845631117197,NA,320,48.805,NA,NA,NA,99.35348731991289
1500,LU3_32,NA,39.92061692255828,3.8333269776777823,NA,75.9120691660528,75.9120691660528,NA,481.6775,55.2875,NA,NA,NA,99.4071874519812
1750,LU3_32,NA,35.349500814360326,4.066984946085573,NA,73.85584843279155,73.85584843279155,NA,671.42,69.5125,NA,NA,NA,99.41020584477344
2000,LU3_32,NA,38.25368271780821,3.111455108359133,NA,72.10629198543347,72.10629198543347,NA,896.14,78.39,NA,NA,NA,99.41659371827484
2250,LU3_32,NA,34.659805474840134,2.1384078133501725,NA,74.40719413852763,74.40719413852763,NA,1142.285,88.1325,NA,NA,NA,99.42249627530106
2500,LU3_32,NA,31.56273917499983,2.6838080204294292,NA,83.09292448154295,83.09292448154295,NA,1391.3025,95.985,NA,NA,NA,99.37999910799878
2750,LU3_32,NA,30.694787720883955,2.181255033367292,NA,89.14859394714918,89.14859394714918,NA,1654.32,119.58,NA,NA,NA,99.3383412598604
3000,LU3_32,NA,28.279603976191503,4.156091573859818,NA,96.48411046785232,96.48411046785232,NA,1934.0225,138.13500000000002,NA,NA,NA,99.30024033777048
3250,LU3_32,NA,26.51408780287443,2.424576024269291,NA,103.71188567885704,103.71188567885704,NA,2226.9675,153.7525,NA,NA,NA,99.2515085518142
3500,LU3_32,NA,27.49490365517633,4.136536713467069,NA,112.63798298912748,112.63798298912748,NA,2497.3775,180.675,NA,NA,NA,99.20378677772688
3750,LU3_32,NA,27.577855902311853,2.4745468062983234,NA,119.81080184223424,119.81080184223424,NA,2800.025,207.6825,NA,NA,NA,99.15465940292968
4000,LU3_32,0,28.023065362675524,1.804676970359876,0.0586372989871152,125.04553086881096,124.98689356982386,0,3131.2225,235.1325,NA,NA,NA,99.13376181845489
4250,LU3_32,43.04241258069972,27.60294027862085,1.7480745581837174,0.647121826626818,129.9570302302741,129.32047365795958,19.1575,3470.055,257.635,NA,NA,NA,99.14965673858876
4500,LU3_32,58.578390139198945,26.807885886872604,1.538612823546622,1.2299156965830962,135.34177676480337,134.15741350142704,77.4625,3785.8525,270.4275,NA,NA,NA,99.1684137478863
4750,LU3_32,76.62259349509591,26.64492275934949,1.4127809838768617,1.765891436801177,139.0902099119733,137.41737143711134,182.2875,4069.585,292.8075,NA,NA,NA,99.2168984363138
5000,LU3_32,79.57862440236109,26.626047297768057,1.2193262272577985,1.96029277777495,142.16162839822255,140.30059095096786,313.8675,4349.4725,318.385,NA,NA,NA,99.21163676955972
50,LU3_45,NA,33.5548172757475,0,NA,121.7391304347826,121.7391304347826,NA,0.2525,0,NA,NA,NA,99.5982873621338
100,LU3_45,NA,47.891036906854126,2.9166666666666665,NA,137.4622356495468,137.4622356495468,NA,1.3625,0.035,NA,NA,NA,99.77779599773325
250,LU3_45,NA,6.6462440063931805,8.328999189703582,NA,210.18553106711497,210.18553106711497,NA,7.485,0.825,NA,NA,NA,99.2734578089537
500,LU3_45,NA,9.78605941319435,7.248020177854112,NA,210.0591715976331,210.0591715976331,NA,26.995,6.6675,NA,NA,NA,98.887785834354
750,LU3_45,NA,14.265866381439096,2.9119914088729084,NA,224.4814851220985,224.4814851220985,NA,62.9125,10.145,NA,NA,NA,98.77716151390352
1000,LU3_45,NA,15.27106419192599,2.019430780449201,NA,223.39187766635268,223.39187766635268,NA,109.6175,24.174999999999997,NA,NA,NA,98.67124068991984
1250,LU3_45,NA,12.971154086417323,2.180373766165806,NA,232.46072236365663,232.46072236365663,NA,161.835,42.0825,NA,NA,NA,98.6634558242474
1500,LU3_45,NA,13.991113719605584,2.139872926278205,NA,239.43463395720983,239.43463395720983,NA,230.2525,54.83,NA,NA,NA,98.59498380947304
1750,LU3_45,NA,15.992307912466746,1.592068910932779,NA,239.7095936695151,239.7095936695151,NA,316.71,68.99249999999999,NA,NA,NA,98.5045466454368
2000,LU3_45,61.05263157894736,15.876026952811737,1.626654155130799,0.5636094821341748,236.8033022752756,236.30319808690305,2.755,422.28,88.58999999999999,NA,NA,NA,98.53363777426527
2250,LU3_45,70.52559257986947,15.645013221387437,2.2732532501481315,0.7968352464699258,240.28974686363765,239.54310596340204,5.1325,526.675,108.0725,NA,NA,NA,98.56955616772969
2500,LU3_45,70.52559257986947,16.316964515640613,1.8405294312861065,0.6456253796861854,239.66427480256317,239.0593187381328,5.1325,660.74,125.27,NA,NA,NA,98.5496314805474
2750,LU3_45,70.52559257986947,16.33897663252518,1.6374587406849628,0.5336784734274345,241.6933155720655,241.19325464027128,5.1325,803.58,141.77249999999998,NA,NA,NA,98.52271860432442
3000,LU3_45,70.52559257986947,17.70218166210854,1.7630457102001376,0.4485227444294446,240.5565213706078,240.13625202740224,5.1325,970.0725,151.525,NA,NA,NA,98.50841654253276
3250,LU3_45,70.52559257986947,18.041131450108395,1.674276219918585,0.38224084935722585,235.97653883920677,235.61837615358857,5.1325,1173.9275,172.3325,NA,NA,NA,98.66649059149776
3500,LU3_45,38.94528401497565,18.992662614567,1.3442076393082338,0.4568088527479259,231.70720628942735,231.2711614754407,5.245,1407.79,183.975,NA,NA,NA,98.7423033144021
3750,LU3_45,39.75535691438111,19.34977252318974,1.1100922194760094,0.8649193787730693,228.8972390982,228.0752830349738,20.2825,1636.065,193.7425,NA,NA,NA,98.82546125458494
4000,LU3_45,57.04291558125377,19.997130340560172,1.097772367263739,1.54444452174397,224.4065963881465,222.92178292901815,46.309999999999995,1893.08,207.31,NA,NA,NA,98.88668901896192
4250,LU3_45,53.28641018936135,20.893668085122744,0.9758629296462042,1.9713151198725116,220.23877653439456,218.32380985921696,54.445,2185.0924999999997,222.1175,NA,NA,NA,98.97803101869567
4500,LU3_45,61.48444765628024,21.11902773014184,0.9784920230238494,2.0640037510205156,214.3964261633681,212.3826873438793,65.22500000000001,2534.775,237.0825,NA,NA,NA,99.07529831486512
4750,LU3_45,61.48444765628024,21.649182298827828,1.0266069324482705,1.8525913897501929,209.4894552796211,207.68198027074763,65.22500000000001,2909.24,258.97749999999996,NA,NA,NA,99.12482825266402
5000,LU3_45,61.48444765628024,21.89401254284526,1.1399731722371946,1.6720710999243815,205.8664372764965,204.2350863251243,65.22500000000001,3288.6975,288.375,NA,NA,NA,99.18819791187804
50,LU3_48,NA,NA,52.02312138728325,NA,NA,0,NA,NA,0.45,NA,NA,NA,NA
100,LU3_48,NA,1.6129032258064515,26.473684210526315,NA,189.25056775170324,189.25056775170324,NA,0.0275,1.2575,NA,NA,NA,96.36941420061451
250,LU3_48,NA,68.2630802033787,26.35534084809447,NA,77.72795216741405,77.72795216741405,NA,10.405,2.455,NA,NA,NA,99.83354096982023
500,LU3_48,NA,51.52520054156356,7.637970674174167,NA,88.47049933883257,88.47049933883257,NA,49.5375,4.04,NA,NA,NA,99.61509554836792
750,LU3_48,NA,45.59836468828246,4.432287212609957,NA,99.9269785991125,99.9269785991125,NA,113.98,5.89,NA,NA,NA,99.64978649793784
1000,LU3_48,NA,30.11478099091299,5.414736478182998,NA,116.55863941055898,116.55863941055898,NA,195,9.8325,NA,NA,NA,99.5832589112445
1250,LU3_48,NA,30.98132123054309,4.196296714265249,NA,132.5705707533295,132.5705707533295,NA,288.24,13.4125,NA,NA,NA,99.5109816723052
1500,LU3_48,NA,28.731208360980773,1.7840792835138968,NA,137.77425323817076,137.77425323817076,NA,410.12,16.065,NA,NA,NA,99.5363841791818
1750,LU3_48,NA,31.323162545990307,1.0715565790787394,NA,138.7460261117171,138.7460261117171,NA,556.5075,20.799999999999997,NA,NA,NA,99.5037052166053
2000,LU3_48,56.58640226628895,32.663030491337764,1.0982466868080702,0.5001280089546729,135.65376852408653,135.20127175407993,1.9975,734.8925,26.795,NA,NA,NA,99.5737182582146
2250,LU3_48,69.58702064896755,34.52712116717603,1.1797386122991382,0.8156670823431604,133.50901547414568,132.73726892700563,5.8975,937.4075,32.947500000000005,NA,NA,NA,99.57641341145744
2500,LU3_48,67.01078228951593,31.247094847524597,1.100128480986432,0.9811322673051652,132.97646553455186,132.0512527228962,7.3025,1163.54,42.9775,NA,NA,NA,99.58952643860871
2750,LU3_48,33.505391144757965,31.84531268053312,1.1289169269594916,0.9707717845811182,135.71263474186296,134.78809018511902,7.3025,1402.76,49.0175,NA,NA,NA,99.58677944772546
3000,LU3_48,69.39346900363874,30.283048429500944,1.0965673768693551,1.144340547270271,140.0686957519889,138.99146159483635,16.1525,1655.2125,52.8975,NA,NA,NA,99.58371205642904
3250,LU3_48,74.19841213060471,29.67960627576846,1.0469687976152704,1.21899464545315,144.46591480280878,143.3221667404083,28.1475,1915.4675,57.73,NA,NA,NA,99.5927942382752
3500,LU3_48,75.42830456405795,29.104182362697824,0.993649582883948,1.223816269229197,147.50554967584443,146.34662292248103,36.8875,2202.4275,66.3875,NA,NA,NA,99.58625853937528
3750,LU3_48,49.94946787796075,30.325734501746343,0.9648761208029496,1.5015099899032498,148.7693384423869,147.39220051490034,42.565,2511.665,83.4925,NA,NA,NA,99.5720967170838
4000,LU3_48,62.24961101673095,30.2636761346728,0.982462878924071,1.514616195361637,148.71364461478908,147.3083511106937,44.565,2873.79,89.44749999999999,NA,NA,NA,99.56629067502756
4250,LU3_48,62.24961101673095,31.015154822449368,1.0460138756508803,1.3417843442645323,149.55436735836648,148.30943096545963,44.565,3255.725,95.1825,NA,NA,NA,99.55416281611144
4500,LU3_48,62.24961101673095,31.376002905983015,0.9301729913763096,1.1969332120692335,148.58386464915876,147.47332425423363,44.565,3673.995,108.43,NA,NA,NA,99.53589527972862
4750,LU3_48,60.28711019703256,32.51745430085918,0.9256414878757596,1.1504632517928404,147.08870057572508,146.01578080291338,46.2325,4120.9175,124.495,NA,NA,NA,99.54081455950951
