Site,BUFF_DIST,LC_class20,LC_class33,LC_class34,LC_class50,LC_class110,LC_class120,LC_class210,LC_class220,LC_class230
CAM11,1000,0,0,0.054651077,0,0.031669632,0,0.454328418,0.395739964,0.063610907
CAM12,1000,0,0,0.047906561,0.009808877,0.036739537,0,0.292263943,0.55161771,0.061663371
CAM13,1000,0.040302936,0,0.093794982,0.010445761,0.090897253,0,0.576005787,0.090938205,0.097615082
CAM14,1000,0,0,0.091268913,0.038527052,0.092339336,0,0.425806803,0.34632671,0.005731189
CAM15,1000,0.008658602,0,0.116366614,0.055699115,0.077338713,0,0.694418756,0.04578183,0.00173638
CAM16,1000,0.240213557,0,0.101770755,0.017793348,0.099355645,0,0.226180325,0.314686357,0
CAM17,1000,0,0,0.116266561,0.428242378,0.12704444,0,0.25701105,0.071435573,0
CAM18,1000,0,0,0.147850077,0.024970521,0.25150962,0,0.321179959,0.208461084,0.04602875
CAM19,1000,0,0,0.113899364,0.017570716,0.272082174,0,0.591407647,0.005040101,0
CAM20,1000,0,0,0.104559209,0.17795796,0.168236441,0,0.077662911,0.081983366,0.389600113
CAM21,1000,0,0,0,0.058109812,0,0,0.250704019,0.664794977,0.026391192
CAM22,1000,0.030835003,0,0.052367645,0.041490645,0.012633904,0,0.055943264,0.806729535,0
CAM23,1000,0,0,0,0.061631333,0,0,0.020358581,0.883575786,0.0344343
CAM24,1000,0,0,0,0.144290659,0.119861124,0,0.306867643,0.422467339,0.006513235
CAM25,1000,0,0,0,0.192544683,0.020635354,0,0.07063157,0.714913896,0.001274497
CAM26,1000,0.093583644,0,0.060859356,0.029694936,0.084309671,0,0.288245533,0.415615915,0.027690946
CAM27,1000,0.083796743,0,0.057064303,0,0,0,0.505048027,0.353796538,0.000294388
CAM28,1000,0.750988113,0,0,0,0.001088979,0,0.138983624,0.108939284,0
CAM29,1000,0.481470691,0,0.043822879,0.012731171,0.147815518,0,0.156158465,0.118910877,0.039090403
CAM30,1000,0.081663935,0,0.065697987,0.113419598,0.043124893,0,0.387513268,0.217440785,0.091139537
CAM31,1000,0.188778161,0,0.000307702,0.015941057,0.024674335,0,0.176372114,0.554273693,0.039652942
CAM32,1000,0.102346979,0,0.040871515,0.06106333,0.054294393,0,0.064777769,0.626921143,0.049724876
CAM33,1000,0.021819413,0,0,0,0.122395646,0,0.465508857,0.370653009,0.019623074
CAM35,1000,0.022199298,0,0.056033771,0,0.056144561,0,0.147510047,0.710163122,0.007949198
CAM34,1000,0.081347137,0,0.052593577,0.028947027,0.049831119,0,0.386199029,0.34560055,0.055481559
CAM36,1000,0.203633956,0,0.076920954,0.04245404,0.025099782,0,0.30806124,0.312097481,0.031732549
CAM37,1000,0.062383986,0,0.077700406,0.009225353,0,0,0.335355401,0.466363824,0.048971029
CAM38,1000,0.02246353,0,0.041591676,0.000923118,0.020437152,0,0.10972511,0.77578874,0.029070674
CAM39,1000,0.008268775,0,0.055502538,0.130303474,0.023838639,0,0.293389927,0.446000627,0.04269602
CAM40,1000,0,0,0,0.048980878,0.050031789,0,0.004383695,0.896603638,0
CAM41,1000,0.066630265,0,0.148489227,0.056152829,0.138632704,0,0.304303761,0.269860087,0.015931135
CAM42,1000,0,0,0.064962452,0,0.024601503,0,0.796740887,0.107092659,0.006602503
CAM43,1000,0,0,0,0.070983763,0.006357114,0,0.196430283,0.669026723,0.057202116
CAM44,1000,0,0,0,0.159490617,0.05422198,0,0.307995022,0.438997122,0.039295259
CAM45,1000,0.006645814,0,0.048166924,0.073835073,0,0,0.098615547,0.772736639,0
CAM46,1000,0.004399449,0,0.017797288,0.027572601,0.002504871,0,0.372726753,0.158960563,0.416038467
CAM47,1000,0,0,0,0.042214377,0,0,0.777914056,0.179871567,0
CAM48,1000,0,0,0,0.095006571,0,0,0.427916854,0.477076575,0
CAM49,1000,0.106273318,0,0,0.173798379,1.13E-05,0,0.389995751,0.145084888,0.184836324
CAM50,1000,0.103507355,0,0,0.0927631,0,0,0.324259708,0.343620241,0.135849596
CAM51,1000,0,0,0.067222835,0.066950127,0,0,0.438047223,0.427779807,0
CAM52,1000,0,0,0,0,0,0,0.382198606,0.569035068,0.048766326
CAM53,1000,0,0,0,0.111448115,0,0,0.515039526,0.35569978,0.017812579
CAM54,1000,0,0,0,0,0,0,0.484857441,0.515142559,0
CAM55,1000,0,0,0,0.001908149,0,0,0.207151566,0.790220351,0.000719935
CAM75,1000,0.079157607,0,0.023025756,0.191466962,0.120196952,0,0.270278052,0.30782378,0.008050899
CAM76,1000,0,0,0.003344038,0.20399222,0.041441686,0,0.294747893,0.408322469,0.048151703
CAM77,1000,0,0,0.060217351,0.559014908,0.061995023,0,0.277853365,0.021760508,0.019158843
CAM78,1000,0.021725688,0,0.052965879,0,0,0,0.790195275,0.135113163,0
CAM79,1000,0,0,0.022302279,0.078689731,0.075526246,0,0.319954211,0.423466374,0.080061159
CAM80,1000,0.027451508,0,0,0.03642914,0.208802041,0,0.639123941,0.088193371,0
CAM81,1000,0.009589915,0,0,0,0.10515606,0,0.675141946,0.186909958,0.023202121
CAM82,1000,0,0,0,0.058538289,0.121400961,0,0.797414918,0.022645833,0
CAM83,1000,0,0,0,0.145172116,0.001983129,0,0.519465288,0.333379466,0
CAM86,1000,0.004738518,0,0.004110476,0.023229987,0.102071691,0,0.819750455,0.046098875,0
CAM87,1000,0,0,0.039557914,0.011898708,0.078960752,0,0.810796576,0.038583092,0.020202963
CAM88,1000,0,0,0.034739361,0.184200037,0,0,0.678077028,0.07234915,0.030634427
CAM89,1000,0.023214456,0,0.028395625,0.001202861,0.064404463,0,0.429443484,0.397467725,0.055871387
CAM90,1000,0,0,0.058112865,0.902129806,0.028177427,0,0,0.011326849,0.000253057
CAM91,1000,0,0,0.04053364,0.052707577,0,0,0.072937617,0.797662584,0.03615858
CAM92,1000,0,0,0.025629123,0.680748287,0.017171845,0,0.09231544,0.123569998,0.06056531
CAM93,1000,0,0,0.013876292,0.714277864,0,0,0.201483743,0.070362101,0
CAM94,1000,0,0,0.023740682,0.620368464,0,0,0.122966357,0.222088051,0.010836447
CAM95,1000,0,0,0.093292594,0.572287169,0,0,0.174065228,0.16035501,0
CAM96,1000,0.017811136,0,0.043860343,0,0.000322306,0,0.582595667,0.318872677,0.036537866
CAM97,1000,0.098567547,0,0.054318514,0.115651612,0.126046351,0,0.366323129,0.196224334,0.042868512
CAM98,1000,0.222431951,0,0.031727467,0.003020679,0,0,0.046533098,0.635639621,0.060647187
CAM99,1000,0.12415116,0,0.072344863,0.322692042,0.010570146,0,0.105997822,0.307308894,0.056935073
CAM100,1000,0.03133765,0,0,0.175694253,0.130554272,0,0.30093126,0.361482566,0
CAM26 B,1000,0.261662029,0,0.050397461,0.029694936,0.06765429,0,0.072768637,0.489724806,0.028097841
CAM85,1000,0,0,0.060733486,0,0.111211405,0,0,0.791277066,0.036778036
CAM56,1250,0,0,0.047880403,0.070310784,0.004499719,0,0.833917841,0.043148147,0.000243114
CAM57,1250,0,0,0.015364953,0.218829241,0.002902776,0,0.417100593,0.314496933,0.031305503
CAM58,1250,0,0,0,0.2216518,0,0,0.646879213,0.112051675,0.019417308
CAM59,1250,0.022683171,0,0.022090531,0.25709142,0,0,0.279660464,0.418474422,0
CAM60,1250,0.022683171,0,0.014076594,0.337267106,0,0,0.158432014,0.467541121,0
CAM61,1250,0.01576532,0,0,0.203352189,0,0,0.553062465,0.199850419,0.027969607
CAM62,1250,0.046983274,0,0,0.134414543,0,0,0.615236255,0.14063312,0.062732817
CAM63,1250,0.106177134,0,0.021017405,0.136287222,0.003890065,0,0.377848106,0.354780073,0
CAM64,1250,0,0,0.036806305,0.087366509,0,0,0.556851654,0.164129112,0.15484642
CAM65,1250,0,0,0.022991378,0.157834209,0.091000861,0,0.531264177,0.087876677,0.109032698
CAM66,1250,0.139562703,0.013164797,0,0.127119412,0.000831094,0,0.175856813,0.348849773,0.194615408
CAM67,1250,0.254158561,0.006182071,0,0.080550544,0.050442512,0,0.07251244,0.323885086,0.212268786
CAM68,1250,0.023039664,0,0,0.194445473,0.052750049,0,0.388094783,0.201737448,0.139932583
CAM69,1250,0,0,0,0.263137979,0.19214858,0,0.466536427,0.03073283,0.047444184
CAM70,1250,0.344478269,0,0,0.105719739,0.095880612,0,0.242668926,0.09746058,0.113791874
CAM71,1250,0,0,0,0.068521194,0.005172052,0,0.109446123,0.674311018,0.142549613
CAM72,1250,0.179908437,0,0,0.068467521,0.009054144,0,0.131044265,0.512736884,0.09878875
CAM73,1250,0,0,0.053019407,0.342012417,0.027476298,0,0.488895044,0.000648325,0.087948509
CAM74,1250,0,0,0.103793251,0.246441977,0.055080033,0,0.463204559,0.131480176,0
CAM1,1250,0.241039382,0,0.009643762,0.014598862,0.031319483,0,0.311328394,0.392070109,0
CAM2,1250,0.089033784,0,0.052615477,0.01192277,0.027733329,0,0.152802964,0.636334112,0.029557565
CAM3,1250,0.063518152,0,0.057218705,0.011755966,0.025744091,0,0.182454841,0.606192685,0.05311556
CAM4,1250,0.046020663,0,0.052745419,0,0.00688218,0,0.210424712,0.630811464,0.05311556
CAM5,1250,0.02714114,0,0.086270726,0,0.093240178,0,0.335643687,0.435661652,0.022042619
CAM6,1250,0.249366553,0,0.043876986,0.00749796,0.13034414,0,0.561720246,0.007194114,0
CAM7,1250,0.008667013,0,0.051813817,0.037871496,0.001668022,0,0.35168452,0.463527561,0.084767573
CAM8,1250,0.013458831,0,0.054122493,0.074218587,0.020135474,0,0.241449452,0.582379835,0.014235321
CAM9,1250,0.220045899,0,0.063641272,0,0.008737983,0,0.421948231,0.247024196,0.038602423
CAM10,1250,0.084114612,0,0.014420198,0.010402053,0.014985323,0,0.594373996,0.246186637,0.035517182
CAM11,1250,0.006600475,0,0.04649072,0.003143118,0.027611146,0,0.524120622,0.337912457,0.054121461
CAM12,1250,0,0,0.038904348,0.006277682,0.032324742,0,0.314192128,0.544231968,0.064069132
CAM13,1250,0.033553471,0,0.093465279,0.043113147,0.106887086,0,0.568761021,0.06703591,0.087184087
CAM14,1250,0.002047324,0,0.087034336,0.07746651,0.090077526,0,0.387515567,0.336543729,0.019315021
CAM15,1250,0.005541505,0,0.096251619,0.071393551,0.052700201,0,0.667837053,0.080811462,0.025464614
CAM16,1250,0.266816906,0,0.084435308,0.011387743,0.084856692,0,0.244984323,0.307519026,0
CAM17,1250,0.009999576,0,0.109131182,0.351254663,0.103877066,0,0.326963087,0.086524994,0.012249434
CAM18,1250,0.006329921,0,0.149090614,0.018329265,0.225560334,0,0.303813212,0.264069137,0.032807523
CAM19,1250,0,0,0.09661686,0.025564424,0.255710662,0,0.605465739,0.016642319,0
CAM20,1250,0,0,0.133920595,0.147211323,0.150173227,0,0.15933061,0.098157091,0.311207172
CAM21,1250,0.006462108,0,0,0.053162769,0,0,0.280432053,0.643052708,0.016890363
CAM22,1250,0.054635348,0,0.045118959,0.03367483,0.008085698,0,0.06625293,0.792232234,0
CAM23,1250,0,0,0,0.048155372,0,0,0.020323567,0.892119095,0.039401965
CAM24,1250,0.006293468,0,0,0.158941101,0.080969671,0,0.256832752,0.489550139,0.007412869
CAM25,1250,0,0,0,0.155849795,0.018068557,0,0.104623019,0.707010127,0.014448502
CAM26,1250,0.16874743,0,0.04789702,0.019004759,0.072287851,0,0.333294301,0.340759047,0.018009593
CAM27,1250,0.142125109,0,0.049166036,0,0,0,0.488170472,0.305481076,0.015057307
CAM28,1250,0.73942223,0,0,0,0.013128387,0,0.120302764,0.127146619,0
CAM29,1250,0.450254158,0,0.039937062,0.008147949,0.09519298,0,0.247645232,0.12705781,0.031764809
CAM30,1250,0.115458673,0,0.054779783,0.082370067,0.048007505,0,0.385583555,0.240494502,0.073305915
CAM31,1250,0.159058915,0,0.011189102,0.010202276,0.043320335,0,0.153720031,0.59693662,0.025572723
CAM32,1250,0.104436416,0,0.041572125,0.039080531,0.054185124,0,0.111028565,0.613964298,0.035732941
CAM33,1250,0.056350296,0,0,0,0.112793099,0,0.47665535,0.337471856,0.0167294
CAM35,1250,0.055598245,0,0.044803573,0.001913305,0.051813639,0,0.167404536,0.668479072,0.009987628
CAM34,1250,0.091053857,0,0.052554662,0.033210315,0.037029216,0,0.377540844,0.360122327,0.048488772
CAM36,1250,0.214715821,0,0.059224854,0.035979974,0.029638505,0,0.294977125,0.343531524,0.021932197
CAM37,1250,0.081182104,0,0.063452405,0.026185559,0.011175709,0,0.344027592,0.436483727,0.037492902
CAM38,1250,0.0162916,0,0.034929015,0.006432844,0.013079777,0,0.115705329,0.752524563,0.061036872
CAM39,1250,0.01734947,0,0.043577782,0.118833336,0.026529334,0,0.281401549,0.470292241,0.042016287
CAM40,1250,0,0,0,0.045491947,0.033412218,0,0.034005085,0.88709075,0
CAM41,1250,0.043356043,0,0.141738866,0.050840523,0.118680003,0,0.363969797,0.271218844,0.010195927
CAM42,1250,0,0,0.058758509,0.033841529,0.029033926,0,0.731609755,0.133119629,0.01363665
CAM43,1250,0,0,0,0.114163497,0.054906832,0,0.209356093,0.57009431,0.051479268
CAM44,1250,0,0,0,0.175660772,0.038329014,0,0.296051917,0.441162293,0.048796004
CAM45,1250,0.008482033,0,0.040691322,0.129216156,0,0,0.080945355,0.740665135,0
CAM46,1250,0.002815648,0,0.01384757,0.033577301,0.03035575,0,0.388728075,0.167723166,0.362952484
CAM47,1250,0.00078401,0,0,0.048289862,0.001535061,0,0.689705334,0.259104787,0.000580945
CAM48,1250,0,0,0,0.063149974,0,0,0.551841817,0.376050842,0.008957367
CAM49,1250,0.105869794,0,0,0.149518239,0.01195842,0,0.400089928,0.137164024,0.195399596
CAM50,1250,0.085833635,0,0,0.158604651,0,0,0.32020268,0.260977448,0.174381585
CAM51,1250,0,0,0.083287872,0.078367068,0,0,0.384620924,0.442742033,0.010982105
CAM52,1250,0,0,0,0.006795117,0,0,0.440138286,0.520303813,0.032762784
CAM53,1250,0,0,0,0.116839997,0.002075298,0,0.498973676,0.351176879,0.030934149
CAM54,1250,0,0,0,0,0.010451682,0,0.500832106,0.481956138,0.006760074
CAM55,1250,0,0,0,0.013279573,0,0,0.184380665,0.770091344,0.032248418
CAM75,1250,0.108259794,0,0.017941775,0.195084369,0.130634434,0,0.227389192,0.29548621,0.02520423
CAM76,1250,0,0,0.034694362,0.204796267,0.026522679,0,0.371793393,0.319571971,0.042621332
CAM77,1250,0,0,0.050432523,0.527574434,0.054447858,0,0.317339158,0.026479201,0.023726829
CAM78,1250,0.01390444,0,0.042352556,0,0,0,0.768242688,0.175500318,0
CAM79,1250,0,0,0.017477064,0.116382095,0.070233249,0,0.339406402,0.395882031,0.06061916
CAM80,1250,0.064812245,0,0,0.064870886,0.162789472,0,0.589797531,0.117729866,0
CAM81,1250,0.066922867,0,0,0.017321667,0.129292812,0,0.609824619,0.161788678,0.014849357
CAM82,1250,0.007972948,0,0,0.056136704,0.108393017,0,0.777151028,0.050346302,0
CAM83,1250,0,0,0,0.165955658,0.019596994,0,0.45212878,0.355563657,0.006754911
CAM86,1250,0.007944192,0,0.009865774,0.01529893,0.069443448,0,0.836489411,0.060958255,0
CAM87,1250,0.003029242,0,0.034210449,0.014370998,0.062456915,0,0.793206289,0.050391104,0.042335011
CAM88,1250,0,0,0.031811751,0.141258806,0,0,0.668282626,0.127806925,0.030839893
CAM89,1250,0.014857252,0,0.022480978,0.006586155,0.073431727,0,0.394682735,0.425078464,0.062882689
CAM90,1250,0,0,0.045178722,0.861582897,0.021708238,0,0,0.055886132,0.015644013
CAM91,1250,0,0,0.033483125,0.036799661,0,0,0.103660758,0.77401501,0.052041445
CAM92,1250,0,0,0.019901046,0.67048777,0.020655032,0,0.093414069,0.131622852,0.063919232
CAM93,1250,0,0,0.012461294,0.758045201,0,0,0.137031375,0.092462131,0
CAM94,1250,0,0,0.027633283,0.560153832,0,0,0.132266336,0.258507664,0.021438885
CAM95,1250,0,0,0.084325347,0.500325963,0,0,0.230428968,0.18491972,0
CAM96,1250,0.011399127,0,0.054110144,0.002596446,0.038910362,0,0.591415998,0.27078516,0.030782754
CAM97,1250,0.089039901,0,0.044030822,0.101197899,0.105832473,0,0.357151848,0.2364126,0.066334456
CAM98,1250,0.167517385,0,0.036939184,0.042526434,0.00280405,0,0.062650539,0.642222233,0.045340172
CAM99,1250,0.145346545,0,0.056545541,0.306473566,0.026762939,0,0.154376393,0.261735321,0.048759694
CAM100,1250,0.020864336,0,0.001213784,0.177064556,0.105652524,0,0.304958407,0.385779504,0.004466885
CAM26 B,1250,0.283167244,0,0.043171123,0.019004759,0.07228291,0,0.153504287,0.410860085,0.018009593
CAM85,1250,0,0,0.048025614,0,0.071175299,0,0.009612731,0.834046638,0.037139713
CAM56,1500,0,0,0.039389467,0.078756638,0.003124805,0,0.806362217,0.057100414,0.015266464
CAM57,1500,0,0,0.023538388,0.222799998,0.003124805,0,0.416487104,0.289138427,0.044911282
CAM58,1500,0.000605329,0,0,0.18546089,0,0,0.660920824,0.138430321,0.014582636
CAM59,1500,0.015752202,0,0.021934992,0.270839049,0,0,0.350395421,0.341078341,0
CAM60,1500,0.015752202,0,0.016798406,0.312390812,0,0,0.252971627,0.40163039,0.000456567
CAM61,1500,0.010948139,0,0,0.188961298,0,0,0.583383046,0.194641089,0.022066428
CAM62,1500,0.078984405,0,0,0.124019444,0,0,0.53264421,0.22078749,0.043564456
CAM63,1500,0.112043983,0,0.022535554,0.132475208,0.02255702,0,0.404652613,0.3011968,0.004538824
CAM64,1500,0,0,0.030648874,0.070705142,0,0,0.48977395,0.227491112,0.181380921
CAM65,1500,0.000370576,0,0.02048173,0.176981786,0.089140465,0,0.460317106,0.123108214,0.129600123
CAM66,1500,0.14457956,0.018421358,0.0112407,0.13428148,0.034974198,0,0.172346673,0.280264026,0.203892009
CAM67,1500,0.223167919,0.004293105,0,0.065090804,0.04375618,0,0.075044849,0.366936425,0.221710719
CAM68,1500,0.02818564,0,0,0.187973687,0.08559173,0,0.341312535,0.174923888,0.18201252
CAM69,1500,0,0,0,0.200366769,0.218378388,0,0.472000573,0.054589157,0.054665113
CAM70,1500,0.315278478,0,0,0.110361226,0.099394759,0,0.273455084,0.09131253,0.110197922
CAM71,1500,0.001912764,0,0,0.06365889,0.003591703,0,0.124241069,0.562350567,0.244245007
CAM72,1500,0.165628937,0,0,0.056975985,0.019433569,0,0.098467555,0.564703868,0.094790087
CAM73,1500,0,0,0.054014024,0.347354239,0.024283917,0,0.470604803,0.006659843,0.097083171
CAM74,1500,0,0,0.113659336,0.281097206,0.055144361,0,0.377028842,0.161604397,0.011465858
CAM1,1500,0.194200686,0,0.020868228,0.029873758,0.024752464,0,0.318923405,0.411381456,0
CAM2,1500,0.072594273,0,0.054196169,0.013773039,0.021790902,0,0.126882867,0.682065654,0.028697094
CAM3,1500,0.056430557,0,0.045554767,0.008279702,0.017877841,0,0.15559234,0.679378987,0.036885806
CAM4,1500,0.046410526,0,0.039408955,0.001345797,0.012381579,0,0.180705371,0.682861965,0.036885806
CAM5,1500,0.027889972,0,0.072970485,0.011783099,0.084389104,0,0.364414597,0.422941528,0.015611215
CAM6,1500,0.230852623,0,0.036376176,0.042521531,0.129549729,0,0.535247711,0.017543052,0.007909178
CAM7,1500,0.006018759,0,0.04189112,0.034176786,0.027679842,0,0.379176211,0.441253045,0.069804239
CAM8,1500,0.01356151,0,0.051620016,0.065726354,0.034978199,0,0.288010147,0.52294113,0.023162645
CAM9,1500,0.180060632,0,0.054288741,0.007274712,0.007542364,0,0.437452167,0.272016477,0.041364908
CAM10,1500,0.082464062,0,0.017727954,0.007223648,0.010406474,0,0.57576182,0.253658372,0.052757671
CAM11,1500,0.011696085,0,0.038951293,0.012929497,0.03196483,0,0.545405272,0.314336079,0.044716943
CAM12,1500,0,0,0.033088733,0.004359501,0.027080356,0,0.378465811,0.498774943,0.058230656
CAM13,1500,0.040806179,0,0.099161835,0.048869301,0.106393154,0,0.557215793,0.077798544,0.069755197
CAM14,1500,0.00627221,0,0.097548502,0.12803486,0.083586023,0,0.339329897,0.321251771,0.023976743
CAM15,1500,0.003848267,0,0.097706362,0.08314123,0.043764894,0,0.611306656,0.117487975,0.042744618
CAM16,1500,0.279498256,0,0.067386645,0.013126166,0.073612847,0,0.267320104,0.299055981,0
CAM17,1500,0.029360566,0,0.130937106,0.284333936,0.129176067,0,0.298315289,0.110398593,0.017478448
CAM18,1500,0.02099222,0,0.136304358,0.024368969,0.195776743,0,0.277049287,0.318004264,0.027504163
CAM19,1500,0,0,0.08829982,0.030318609,0.243828207,0,0.605334477,0.032218888,0
CAM20,1500,0,0,0.152254933,0.132596798,0.136654792,0,0.254746058,0.079901858,0.243845562
CAM21,1500,0.011202634,0,0,0.046940058,0.00028098,0,0.319139799,0.610707111,0.011729419
CAM22,1500,0.064262133,0,0.037284087,0.041310862,0.005615068,0,0.082829843,0.768698006,0
CAM23,1500,0,0,0,0.056483717,0,0,0.048412737,0.837414672,0.057688874
CAM24,1500,0.007789976,0,0,0.150122675,0.065042283,0,0.235025959,0.532391392,0.009627715
CAM25,1500,0,0,0,0.126264419,0.027146501,0,0.114613581,0.711484243,0.020491255
CAM26,1500,0.22402296,0,0.039739894,0.013588235,0.050562786,0,0.355389949,0.304189515,0.012506662
CAM27,1500,0.174442735,0,0.04093863,0,0,0,0.511728963,0.243821091,0.02906858
CAM28,1500,0.726380973,0,0,0.01016386,0.014109933,0,0.130407033,0.1189382,0
CAM29,1500,0.415002122,0,0.033872828,0.005658298,0.069940629,0,0.29280295,0.160664278,0.022058895
CAM30,1500,0.132575019,0,0.045472813,0.057201436,0.051843272,0,0.413604381,0.235687938,0.063615142
CAM31,1500,0.164538341,0,0.022489603,0.01577824,0.049660159,0,0.11495335,0.610731849,0.021848462
CAM32,1500,0.108655192,0,0.03981624,0.03510778,0.049911129,0,0.124671291,0.608839883,0.032998487
CAM33,1500,0.09437745,0,0,2.75E-06,0.093026183,0,0.456625042,0.344350937,0.011617639
CAM35,1500,0.053860955,0,0.039159289,0.014231452,0.041437281,0,0.196795898,0.647579271,0.006935853
CAM34,1500,0.10297239,0,0.052801196,0.044230703,0.041011,0,0.331695264,0.391357987,0.035931458
CAM36,1500,0.184616228,0,0.04776568,0.046272181,0.027122458,0,0.299153999,0.376630466,0.018438988
CAM37,1500,0.097630788,0,0.053304824,0.020580932,0.024186892,0,0.363628127,0.413021603,0.027646833
CAM38,1500,0.02927925,0,0.031098825,0.004467253,0.009083179,0,0.090054207,0.773086222,0.062931065
CAM39,1500,0.012083364,0,0.036187921,0.092974328,0.018423148,0,0.253209711,0.543702552,0.043418976
CAM40,1500,0,0,0,0.037585785,0.023202929,0,0.034667638,0.904543648,0
CAM41,1500,0.030108363,0,0.140399547,0.047926472,0.099891948,0,0.408410523,0.266182639,0.007080505
CAM42,1500,0.004762528,0,0.065491493,0.046328117,0.042454427,0,0.655533629,0.165513158,0.019916655
CAM43,1500,0,0,0.000365177,0.162785348,0.066399038,0,0.231583115,0.491431494,0.047435829
CAM44,1500,0,0,0,0.168133768,0.041418131,0,0.306788473,0.435707609,0.047952019
CAM45,1500,0.008979185,0,0.035460039,0.143578986,0.005115752,0,0.069036684,0.737829353,0
CAM46,1500,0.001955311,0,0.01150241,0.063255856,0.042071239,0,0.392116349,0.185502236,0.303596595
CAM47,1500,0.005537797,0,0,0.064766562,0.0107572,0,0.625425915,0.287549171,0.005963355
CAM48,1500,0,0,0,0.056062163,0,0,0.594642765,0.324101983,0.02519309
CAM49,1500,0.106563084,0,0,0.145411478,0.012761719,0,0.392290558,0.148571469,0.194401692
CAM50,1500,0.065332997,0,0,0.18327926,0,0,0.322530584,0.269390291,0.159466868
CAM51,1500,0,0,0.076211003,0.070527415,0,0,0.391200453,0.435970934,0.026090202
CAM52,1500,0,0,0,0.013454592,0,0,0.423812452,0.532735103,0.029997853
CAM53,1500,0,0,0,0.090692078,0.011517956,0,0.523326381,0.341778012,0.032685574
CAM54,1500,0.005433977,0,0,0.001371525,0.025204046,0,0.509098733,0.44778915,0.011102568
CAM55,1500,0,0,0,0.020428057,0,0,0.195322429,0.721224388,0.063025126
CAM75,1500,0.128129457,0,0.015831592,0.179946315,0.125560238,0,0.217007453,0.312217244,0.021307704
CAM76,1500,0,0,0.03839697,0.221116947,0.026864997,0,0.401855042,0.274101932,0.037664114
CAM77,1500,0,0,0.048506106,0.471214773,0.057830942,0,0.364397779,0.033920269,0.024130133
CAM78,1500,0.016271359,0,0.032228719,0.014326284,7.45E-06,0,0.737455648,0.199685107,2.54E-05
CAM79,1500,0,0,0.014530401,0.1512175,0.067910618,0,0.349060386,0.367153081,0.050128013
CAM80,1500,0.115184743,0,0,0.077292764,0.127319315,0,0.548616797,0.131508714,7.77E-05
CAM81,1500,0.121781618,0,0,0.02868419,0.131373555,0,0.582326285,0.125522299,0.010312054
CAM82,1500,0.025037613,0,0,0.10007037,0.090725279,0,0.733454395,0.050712344,0
CAM83,1500,0,0,0,0.176557991,0.024770561,0,0.386944266,0.387709325,0.024017857
CAM86,1500,0.0055168,0,0.01706295,0.015863447,0.055082414,0,0.824948703,0.080553345,0.000972343
